Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,Currency,Gross_Premium_Written,Net_Premium_Written,Cumulative_Paid_Claims,Case_Reserves,IBNR_Reserve,Total_Incurred,Number_of_Claims,Number_of_Claims_Closed,As_At_Date
2010,2018,1,D1,GBP,4206250,3575312,700050,780055,520037,2000142,459,86,2019-12-31
2010,2018,2,D1,GBP,19402382,16492024,4574404,2744642,1829761,9148807,404,104,2020-12-31
2010,2018,3,D1,GBP,18581944,15794652,9131149,2950063,1966709,14047921,52,37,2021-12-31
2010,2018,4,D1,GBP,9806436,8335470,5469958,820493,546995,6837446,53,272,2022-12-31
2010,2018,5,D1,GBP,14081068,11968907,7675038,242369,161579,8078986,136,362,2023-12-31
2010,2018,6,D1,GBP,10535340,8955039,6608441,0,0,6608441,74,72,2024-12-31
2010,2018,0,D2,GBP,18674539,15873358,2933423,7040215,4693477,14667115,24,4,2018-12-31
2010,2018,1,D2,GBP,12973605,11027564,3606034,4018152,2678768,10302954,176,86,2019-12-31
2010,2018,2,D2,GBP,16676411,14174949,7004031,4202418,2801612,14008061,286,72,2020-12-31
2010,2018,3,D2,GBP,19406125,16495206,7920797,2559026,1706017,12185840,495,235,2021-12-31
2010,2018,4,D2,GBP,19095488,16231164,7956168,1193425,795616,9945209,315,190,2022-12-31
2010,2018,5,D2,GBP,19924179,16935552,11810881,372975,248650,12432506,337,315,2023-12-31
2010,2018,6,D2,GBP,18910823,16074199,10852250,0,0,10852250,187,251,2024-12-31
2010,2018,0,E1,GBP,19108257,16242018,2066945,4960669,3307112,10334726,55,46,2018-12-31
2010,2018,1,E1,GBP,11330342,9630790,2364751,2635009,1756672,6756432,143,29,2019-12-31
2010,2018,2,E1,GBP,11186216,9508283,2540514,1524308,1016205,5081027,277,196,2020-12-31
2010,2018,3,E1,GBP,5573484,4737461,2128569,687691,458461,3274721,250,180,2021-12-31
2010,2018,4,E1,GBP,1279075,1087213,741973,111296,74197,927466,261,312,2022-12-31
2010,2018,5,E1,GBP,17007714,14456556,9207159,290752,193834,9691745,402,213,2023-12-31
2010,2018,6,E1,GBP,10828851,9204523,7458928,0,0,7458928,417,8,2024-12-31
2010,2019,0,A1,GBP,19394948,16485705,2325289,5580695,3720463,11626447,220,58,2019-12-31
2010,2019,1,A1,GBP,15666855,13316826,3333362,3714318,2476212,9523892,93,129,2020-12-31
2010,2019,2,A1,GBP,14076942,11965400,5499655,3299793,2199862,10999310,122,69,2021-12-31
2010,2019,3,A1,GBP,3657837,3109161,1471482,475402,316934,2263818,132,174,2022-12-31
2010,2019,4,A1,GBP,10122279,8603937,4566125,684918,456612,5707655,390,221,2023-12-31
2010,2019,5,A1,GBP,10020170,8517144,5855822,184920,123280,6164022,446,38,2024-12-31
2010,2019,0,A2,GBP,7120569,6052483,718678,1724828,1149885,3593391,66,66,2019-12-31
2010,2019,1,A2,GBP,16278776,13836959,3971730,4425642,2950428,11347800,149,127,2020-12-31
2010,2019,2,A2,GBP,17508646,14882349,4597033,2758219,1838813,9194065,19,41,2021-12-31
2010,2019,3,A2,GBP,2665375,2265568,1451633,468989,312659,2233281,21,64,2022-12-31
2010,2019,4,A2,GBP,4431728,3766968,1995503,299325,199550,2494378,74,296,2023-12-31
2010,2019,5,A2,GBP,15710821,13354197,11057286,349177,232784,11639247,129,48,2024-12-31
2010,2019,0,D1,GBP,6056105,5147689,552183,1325240,883493,2760916,121,36,2019-12-31
2010,2019,1,D1,GBP,15101016,12835863,3037127,3384227,2256151,8677505,419,91,2020-12-31
2010,2019,2,D1,GBP,13462018,11442715,4277379,2566427,1710951,8554757,415,10,2021-12-31
2010,2019,3,D1,GBP,12081305,10269109,3785773,1223096,815397,5824266,394,51,2022-12-31
2010,2019,4,D1,GBP,2880334,2448283,1282558,192383,128255,1603196,210,32,2023-12-31
2010,2019,5,D1,GBP,19226497,16342522,11654252,368029,245352,12267633,108,126,2024-12-31
2010,2019,0,D2,GBP,13803613,11733071,2156954,5176691,3451127,10784772,72,79,2019-12-31
2010,2019,1,D2,GBP,9353790,7950721,1977126,2203083,1468722,5648931,236,45,2020-12-31
2010,2019,2,D2,GBP,2124418,1805755,562622,337573,225048,1125243,386,199,2021-12-31
2010,2019,3,D2,GBP,4152784,3529866,1777375,574229,382819,2734423,116,160,2022-12-31
2010,2019,4,D2,GBP,14056799,11948279,8125694,1218854,812569,10157117,169,136,2023-12-31
2010,2019,5,D2,GBP,6322116,5373798,4214211,133080,88720,4436011,31,366,2024-12-31
2010,2019,0,E1,GBP,19440842,16524715,2559855,6143652,4095768,12799275,139,50,2019-12-31
2010,2019,1,E1,GBP,11026503,9372527,2043445,2276982,1517988,5838415,464,10,2020-12-31
2010,2019,2,E1,GBP,8307760,7061596,3486391,2091834,1394556,6972781,130,164,2021-12-31
2010,2019,3,E1,GBP,15568047,13232839,5867184,1895551,1263701,9026436,95,94,2022-12-31
2010,2019,4,E1,GBP,5014774,4262557,2440483,366072,244048,3050603,134,7,2023-12-31
2010,2019,5,E1,GBP,2409063,2047703,1561817,49320,32880,1644017,363,235,2024-12-31
2010,2020,0,A1,GBP,6200666,5270566,742293,1781504,1187669,3711466,55,26,2020-12-31
2010,2020,1,A1,GBP,6291482,5347759,1431240,1594811,1063207,4089258,361,112,2021-12-31
2010,2020,2,A1,GBP,12355561,10502226,5080233,3048139,2032093,10160465,398,162,2022-12-31
2010,2020,3,A1,GBP,3015022,2562768,928752,300058,200038,1428848,340,53,2023-12-31
2010,2020,4,A1,GBP,18997031,16147476,11650293,1747544,1165029,14562866,74,203,2024-12-31
2010,2020,0,A2,GBP,8807265,7486175,1015822,2437974,1625316,5079112,295,67,2020-12-31
2010,2020,1,A2,GBP,12654049,10755941,3420054,3810918,2540612,9771584,234,133,2021-12-31
2010,2020,2,A2,GBP,7474841,6353614,1713761,1028256,685504,3427521,203,94,2022-12-31
2010,2020,3,A2,GBP,5520861,4692731,1974707,637982,425321,3038010,30,164,2023-12-31
2010,2020,4,A2,GBP,15680064,13328054,8449797,1267469,844979,10562245,287,288,2024-12-31
2010,2020,0,D1,GBP,17444758,14828044,1834875,4403701,2935801,9174377,105,56,2020-12-31
2010,2020,1,D1,GBP,12665690,10765836,2568796,2862372,1908248,7339416,249,50,2021-12-31
2010,2020,2,D1,GBP,19606614,16665621,5040246,3024147,2016098,10080491,281,42,2022-12-31
2010,2020,3,D1,GBP,16078831,13667006,5939116,1918791,1279194,9137101,144,183,2023-12-31
2010,2020,4,D1,GBP,13318258,11320519,6729786,1009467,672978,8412231,407,264,2024-12-31
2010,2020,0,D2,GBP,17977124,15280555,2163070,5191368,3460912,10815350,104,2,2020-12-31
2010,2020,1,D2,GBP,13216336,11233885,3517426,3919417,2612945,10049788,132,59,2021-12-31
2010,2020,2,D2,GBP,3125396,2656586,1114697,668818,445878,2229393,285,101,2022-12-31
2010,2020,3,D2,GBP,7370961,6265316,3160359,1021039,680692,4862090,264,258,2023-12-31
2010,2020,4,D2,GBP,19504189,16578560,7983495,1197524,798349,9979368,154,136,2024-12-31
2010,2020,0,E1,GBP,14750758,12538144,2083873,5001296,3334197,10419366,66,10,2020-12-31
2010,2020,1,E1,GBP,18555696,15772341,4634187,5163808,3442539,13240534,32,24,2021-12-31
2010,2020,2,E1,GBP,6994123,5945004,2795540,1677324,1118216,5591080,113,29,2022-12-31
2010,2020,3,E1,GBP,17286324,14693375,5917460,1911794,1274529,9103783,26,193,2023-12-31
2010,2020,4,E1,GBP,14039212,11933330,8009859,1201478,800985,10012322,279,259,2024-12-31
2010,2021,0,A1,GBP,9587872,8149691,900558,2161340,1440893,4502791,123,63,2021-12-31
2010,2021,1,A1,GBP,3378135,2871414,538245,599758,399839,1537842,481,38,2022-12-31
2010,2021,2,A1,GBP,17488832,14865507,7182326,4309395,2872930,14364651,436,22,2023-12-31
2010,2021,3,A1,GBP,16705458,14199639,8365511,2702703,1801802,12870016,41,122,2024-12-31
2010,2021,0,A2,GBP,19724040,16765434,2948313,7075953,4717302,14741568,465,43,2021-12-31
2010,2021,1,A2,GBP,13383888,11376304,3596182,4007175,2671450,10274807,39,112,2022-12-31
2010,2021,2,A2,GBP,9919292,8431398,3281343,1968805,1312537,6562685,385,20,2023-12-31
2010,2021,3,A2,GBP,11197344,9517742,3502117,1131453,754302,5387872,120,175,2024-12-31
2010,2021,0,D1,GBP,4258781,3619963,417777,1002667,668444,2088888,128,55,2021-12-31
2010,2021,1,D1,GBP,13929565,11840130,2563380,2856338,1904225,7323943,279,119,2022-12-31
2010,2021,2,D1,GBP,9347102,7945036,3168719,1901231,1267487,6337437,495,48,2023-12-31
2010,2021,3,D1,GBP,19737582,16776944,9617936,3107333,2071555,14796824,222,251,2024-12-31
2010,2021,0,D2,GBP,4540468,3859397,686984,1648763,1099175,3434922,305,37,2021-12-31
2010,2021,1,D2,GBP,16392108,13933291,4194036,4673354,3115569,11982959,228,20,2022-12-31
2010,2021,2,D2,GBP,6597191,5607612,2529972,1517983,1011988,5059943,291,105,2023-12-31
2010,2021,3,D2,GBP,17934679,15244477,6819721,2203294,1468863,10491878,90,180,2024-12-31
2010,2021,0,E1,GBP,15865021,13485267,2612677,6270424,4180283,13063384,472,33,2021-12-31
2010,2021,1,E1,GBP,19457666,16539016,5765400,6424303,4282868,16472571,176,68,2022-12-31
2010,2021,2,E1,GBP,14835944,12610552,5605566,3363340,2242226,11211132,230,188,2023-12-31
2010,2021,3,E1,GBP,11853211,10075229,5342093,1725907,1150604,8218604,298,184,2024-12-31
2010,2022,0,A1,GBP,8178237,6951501,981429,2355431,1570287,4907147,291,77,2022-12-31
2010,2022,1,A1,GBP,9525816,8096943,1980428,2206763,1471175,5658366,241,81,2023-12-31
2010,2022,2,A1,GBP,14324148,12175525,3223493,1934096,1289397,6446986,27,75,2024-12-31
2010,2022,0,A2,GBP,1547019,1314966,203291,487900,325266,1016457,465,31,2022-12-31
2010,2022,1,A2,GBP,1220413,1037351,243529,271361,180907,695797,123,39,2023-12-31
2010,2022,2,A2,GBP,11566447,9831479,2652652,1591591,1061060,5305303,430,179,2024-12-31
2010,2022,0,D1,GBP,10259584,8720646,1677739,4026574,2684382,8388695,271,57,2022-12-31
2010,2022,1,D1,GBP,6191366,5262661,1056867,1177652,785101,3019620,245,65,2023-12-31
2010,2022,2,D1,GBP,6238085,5302372,1576249,945749,630499,3152497,197,151,2024-12-31
2010,2022,0,D2,GBP,9383806,7976235,1019452,2446685,1631123,5097260,425,31,2022-12-31
2010,2022,1,D2,GBP,4083824,3471250,969369,1080155,720103,2769627,301,40,2023-12-31
2010,2022,2,D2,GBP,3590454,3051885,1327448,796469,530979,2654896,415,126,2024-12-31
2010,2022,0,E1,GBP,6801644,5781397,877834,2106802,1404535,4389171,470,71,2022-12-31
2010,2022,1,E1,GBP,4199886,3569903,1011468,1127064,751376,2889908,163,8,2023-12-31
2010,2022,2,E1,GBP,13802563,11732178,3322214,1993328,1328885,6644427,38,199,2024-12-31
2010,2023,0,A1,GBP,12220254,10387215,1439966,3455919,2303946,7199831,428,45,2023-12-31
2010,2023,1,A1,GBP,14976149,12729726,4309154,4801628,3201085,12311867,71,139,2024-12-31
2010,2023,0,A2,GBP,8607382,7316274,1289508,3094821,2063214,6447543,444,62,2023-12-31
2010,2023,1,A2,GBP,1383674,1176122,340721,379661,253107,973489,333,70,2024-12-31
2010,2023,0,D1,GBP,2816232,2393797,322128,773107,515405,1610640,31,33,2023-12-31
2010,2023,1,D1,GBP,19117035,16249479,4522857,5039755,3359836,12922448,177,91,2024-12-31
2010,2023,0,D2,GBP,8408723,7147414,859840,2063617,1375745,4299202,354,75,2023-12-31
2010,2023,1,D2,GBP,14182955,12055511,4161926,4637574,3091716,11891216,395,108,2024-12-31
2010,2023,0,E1,GBP,17935906,15245520,1743489,4184373,2789582,8717444,231,30,2023-12-31
2010,2023,1,E1,GBP,14231264,12096574,2536320,2826185,1884123,7246628,182,16,2024-12-31
2010,2024,0,A1,GBP,16967032,14421977,2302684,5526443,3684295,11513422,35,57,2024-12-31
2010,2024,0,A2,GBP,14394637,12235441,1597871,3834891,2556594,7989356,214,52,2024-12-31
2010,2024,0,D1,GBP,15579102,13242236,2366559,5679742,3786494,11832795,76,79,2024-12-31
2010,2024,0,D2,GBP,5525511,4696684,709883,1703720,1135813,3549416,111,50,2024-12-31
2010,2024,0,E1,GBP,14264697,12124992,2028152,4867566,3245044,10140762,110,58,2024-12-31
2525,2018,0,A1,GBP,18590836,15802210,2039408,4894580,3263053,10197041,46,28,2018-12-31
2525,2018,1,A1,GBP,15430611,13116019,3128982,3486580,2324387,8939949,483,104,2019-12-31
2525,2018,2,A1,GBP,4006297,3405352,991582,594949,396632,1983163,221,110,2020-12-31
2525,2018,3,A1,GBP,13256348,11267895,5077977,1640577,1093718,7812272,174,117,2021-12-31
2525,2018,4,A1,GBP,1812246,1540409,1098761,164814,109876,1373451,96,147,2022-12-31
2525,2018,5,A1,GBP,15838108,13462391,10521401,332254,221503,11075158,235,25,2023-12-31
2525,2018,6,A1,GBP,8834610,7509418,4681230,0,0,4681230,201,84,2024-12-31
2525,2018,0,A2,GBP,3879454,3297535,384026,921662,614441,1920129,37,25,2018-12-31
2525,2018,1,A2,GBP,5955220,5061937,1662252,1852224,1234816,4749292,429,53,2019-12-31
2525,2018,2,A2,GBP,1460812,1241690,428973,257384,171589,857946,421,30,2020-12-31
2525,2018,3,A2,GBP,11238062,9552352,4602166,1486853,991235,7080254,21,113,2021-12-31
2525,2018,4,A2,GBP,8013196,6811216,4782308,717346,478230,5977884,118,87,2022-12-31
2525,2018,5,A2,GBP,19334954,16434710,12110275,382429,254953,12747657,142,270,2023-12-31
2525,2018,6,A2,GBP,17207674,14626522,12031894,0,0,12031894,82,360,2024-12-31
2525,2018,0,D1,GBP,1617016,1374463,194249,466199,310799,971247,473,68,2018-12-31
2525,2018,1,D1,GBP,18676444,15874977,3055232,3404401,2269601,8729234,97,12,2019-12-31
2525,2018,2,D1,GBP,10529913,8950426,2791892,1675135,1116757,5583784,366,160,2020-12-31
2525,2018,3,D1,GBP,10102695,8587290,3094477,999754,666502,4760733,345,5,2021-12-31
2525,2018,4,D1,GBP,3234651,2749453,1566756,235013,156675,1958444,148,275,2022-12-31
2525,2018,5,D1,GBP,13086948,11123905,9892780,312403,208269,10413452,19,146,2023-12-31
2525,2018,6,D1,GBP,13969567,11874131,7578035,0,0,7578035,204,265,2024-12-31
2525,2018,0,D2,GBP,4342145,3690823,704772,1691454,1127636,3523862,258,62,2018-12-31
2525,2018,1,D2,GBP,18836215,16010782,3198820,3564400,2376266,9139486,111,91,2019-12-31
2525,2018,2,D2,GBP,16367468,13912347,5518087,3310852,2207234,11036173,374,8,2020-12-31
2525,2018,3,D2,GBP,2333869,1983788,832775,269050,179367,1281192,281,104,2021-12-31
2525,2018,4,D2,GBP,12192739,10363828,6300945,945141,630094,7876180,391,68,2022-12-31
2525,2018,5,D2,GBP,1616469,1373998,904052,28549,19032,951633,190,176,2023-12-31
2525,2018,6,D2,GBP,11144384,9472726,6067915,0,0,6067915,266,146,2024-12-31
2525,2018,0,E1,GBP,3080700,2618595,431493,1035583,690389,2157465,459,40,2018-12-31
2525,2018,1,E1,GBP,1988711,1690404,576088,641926,427951,1645965,495,51,2019-12-31
2525,2018,2,E1,GBP,8569299,7283904,2188098,1312859,875239,4376196,469,103,2020-12-31
2525,2018,3,E1,GBP,5605704,4764848,1767628,571079,380719,2719426,205,176,2021-12-31
2525,2018,4,E1,GBP,8631216,7336533,4259907,638986,425990,5324883,303,66,2022-12-31
2525,2018,5,E1,GBP,15309790,13013321,12191248,384986,256657,12832891,475,298,2023-12-31
2525,2018,6,E1,GBP,12048962,10241617,7586841,0,0,7586841,77,110,2024-12-31
2525,2019,0,A1,GBP,5649856,4802377,771106,1850654,1233769,3855529,360,21,2019-12-31
2525,2019,1,A1,GBP,5634190,4789061,1131118,1260389,840259,3231766,371,95,2020-12-31
2525,2019,2,A1,GBP,5538320,4707572,1722488,1033493,688995,3444976,475,199,2021-12-31
2525,2019,3,A1,GBP,5870506,4989930,2718750,878365,585576,4182691,299,55,2022-12-31
2525,2019,4,A1,GBP,11653405,9905394,4448110,667216,444811,5560137,282,298,2023-12-31
2525,2019,5,A1,GBP,4972418,4226555,2473635,78114,52076,2603825,439,75,2024-12-31
2525,2019,0,A2,GBP,1989296,1690901,300850,722041,481361,1504252,460,43,2019-12-31
2525,2019,1,A2,GBP,14799319,12579421,2959401,3297618,2198412,8455431,391,115,2020-12-31
2525,2019,2,A2,GBP,10187074,8659012,2601691,1561014,1040676,5203381,106,29,2021-12-31
2525,2019,3,A2,GBP,5413947,4601854,1843633,595635,397090,2836358,400,206,2022-12-31
2525,2019,4,A2,GBP,9954423,8461259,5512694,826904,551269,6890867,323,98,2023-12-31
2525,2019,5,A2,GBP,8790753,7472140,4529406,143033,95355,4767794,23,178,2024-12-31
2525,2019,0,D1,GBP,3666752,3116739,531867,1276481,850987,2659335,254,14,2019-12-31
2525,2019,1,D1,GBP,17855216,15176933,4927313,5490435,3660290,14078038,250,129,2020-12-31
2525,2019,2,D1,GBP,13547995,11515795,3546801,2128080,1418720,7093601,208,128,2021-12-31
2525,2019,3,D1,GBP,16899664,14364714,5547370,1792227,1194818,8534415,108,77,2022-12-31
2525,2019,4,D1,GBP,2081444,1769227,1021465,153219,102146,1276830,17,114,2023-12-31
2525,2019,5,D1,GBP,14859457,12630538,7609091,240287,160191,8009569,353,102,2024-12-31
2525,2019,0,D2,GBP,7863965,6684370,749364,1798474,1198982,3746820,484,45,2019-12-31
2525,2019,1,D2,GBP,17439755,14823791,4426223,4932077,3288051,12646351,453,83,2020-12-31
2525,2019,2,D2,GBP,9280691,7888587,2881757,1729054,1152703,5763514,407,13,2021-12-31
2525,2019,3,D2,GBP,13763239,11698753,6602944,2133259,1422172,10158375,211,206,2022-12-31
2525,2019,4,D2,GBP,18990523,16141944,10028397,1504259,1002839,12535495,458,292,2023-12-31
2525,2019,5,D2,GBP,2292247,1948409,1433448,45266,30177,1508891,241,226,2024-12-31
2525,2019,0,E1,GBP,2423241,2059754,388257,931817,621211,1941285,135,54,2019-12-31
2525,2019,1,E1,GBP,19047893,16190709,4055021,4518452,3012301,11585774,386,8,2020-12-31
2525,2019,2,E1,GBP,19713338,16756337,5962882,3577729,2385152,11925763,401,163,2021-12-31
2525,2019,3,E1,GBP,2654080,2255968,907326,293136,195424,1395886,235,135,2022-12-31
2525,2019,4,E1,GBP,11219141,9536269,6816488,1022473,681648,8520609,156,192,2023-12-31
2525,2019,5,E1,GBP,6586363,5598408,3873016,122305,81537,4076858,323,30,2024-12-31
2525,2020,0,A1,GBP,18346622,15594628,2977547,7146114,4764076,14887737,247,67,2020-12-31
2525,2020,1,A1,GBP,16156472,13733001,2749212,3063408,2042272,7854892,266,21,2021-12-31
2525,2020,2,A1,GBP,7032126,5977307,2677455,1606473,1070982,5354910,490,180,2022-12-31
2525,2020,3,A1,GBP,19334380,16434223,6335484,2046848,1364565,9746897,221,110,2023-12-31
2525,2020,4,A1,GBP,16129218,13709835,5935098,890264,593509,7418871,242,245,2024-12-31
2525,2020,0,A2,GBP,7775713,6609356,1248809,2997143,1998095,6244047,56,26,2020-12-31
2525,2020,1,A2,GBP,11874145,10093023,3020075,3365226,2243484,8628785,474,129,2021-12-31
2525,2020,2,A2,GBP,6502726,5527317,2397392,1438435,958956,4794783,73,25,2022-12-31
2525,2020,3,A2,GBP,4830739,4106128,2300006,743078,495385,3538469,334,123,2023-12-31
2525,2020,4,A2,GBP,3862412,3283050,2037891,305683,203789,2547363,206,301,2024-12-31
2525,2020,0,D1,GBP,18168677,15443375,2524824,6059579,4039719,12624122,91,39,2020-12-31
2525,2020,1,D1,GBP,19466543,16546561,4103254,4572198,3048132,11723584,403,32,2021-12-31
2525,2020,2,D1,GBP,12247215,10410132,4140762,2484457,1656305,8281524,347,40,2022-12-31
2525,2020,3,D1,GBP,6439981,5473983,3338439,1078572,719048,5136059,101,258,2023-12-31
2525,2020,4,D1,GBP,2721694,2313439,1345241,201786,134524,1681551,168,302,2024-12-31
2525,2020,0,D2,GBP,15973941,13577849,1806691,4336060,2890706,9033457,102,13,2020-12-31
2525,2020,1,D2,GBP,5414791,4602572,1580906,1761581,1174387,4516874,11,113,2021-12-31
2525,2020,2,D2,GBP,9492995,8069045,2159101,1295460,863640,4318201,264,130,2022-12-31
2525,2020,3,D2,GBP,19236872,16351341,9665339,3122648,2081765,14869752,321,167,2023-12-31
2525,2020,4,D2,GBP,8981873,7634592,3856812,578521,385681,4821014,347,198,2024-12-31
2525,2020,0,E1,GBP,16224937,13791196,1992618,4782284,3188189,9963091,50,62,2020-12-31
2525,2020,1,E1,GBP,1220554,1037470,234053,260802,173868,668723,290,51,2021-12-31
2525,2020,2,E1,GBP,19708228,16751993,7666979,4600187,3066791,15333957,116,15,2022-12-31
2525,2020,3,E1,GBP,7202200,6121870,2384263,770300,513533,3668096,344,118,2023-12-31
2525,2020,4,E1,GBP,2232154,1897330,907414,136112,90741,1134267,26,276,2024-12-31
2525,2021,0,A1,GBP,11014036,9361930,1283012,3079230,2052820,6415062,54,6,2021-12-31
2525,2021,1,A1,GBP,4653663,3955613,1004604,1119416,746277,2870297,101,30,2022-12-31
2525,2021,2,A1,GBP,10542227,8960892,3660450,2196270,1464180,7320900,364,181,2023-12-31
2525,2021,3,A1,GBP,19863536,16884005,6726369,2173134,1448756,10348259,243,252,2024-12-31
2525,2021,0,A2,GBP,13085925,11123036,2152875,5166900,3444600,10764375,57,79,2021-12-31
2525,2021,1,A2,GBP,11042656,9386257,2238291,2494096,1662731,6395118,469,69,2022-12-31
2525,2021,2,A2,GBP,3270516,2779938,1231965,739179,492786,2463930,441,143,2023-12-31
2525,2021,3,A2,GBP,3178550,2701767,1171729,378558,252372,1802659,78,43,2024-12-31
2525,2021,0,D1,GBP,10207958,8676764,1187559,2850143,1900095,5937797,221,54,2021-12-31
2525,2021,1,D1,GBP,8041242,6835055,2049842,2284109,1522739,5856690,323,11,2022-12-31
2525,2021,2,D1,GBP,4667574,3967437,1583583,950150,633433,3167166,332,137,2023-12-31
2525,2021,3,D1,GBP,3941708,3350451,1648628,532633,355089,2536350,362,204,2024-12-31
2525,2021,0,D2,GBP,10636406,9040945,1320661,3169588,2113058,6603307,444,33,2021-12-31
2525,2021,1,D2,GBP,9712745,8255833,2244176,2500653,1667102,6411931,329,65,2022-12-31
2525,2021,2,D2,GBP,5352450,4549582,1861892,1117135,744757,3723784,264,135,2023-12-31
2525,2021,3,D2,GBP,17701420,15046207,7444352,2405098,1603399,11452849,102,206,2024-12-31
2525,2021,0,E1,GBP,8808842,7487515,1292142,3101141,2067427,6460710,109,1,2021-12-31
2525,2021,1,E1,GBP,4966373,4221417,798881,890182,593454,2282517,330,22,2022-12-31
2525,2021,2,E1,GBP,7956868,6763337,3062700,1837620,1225080,6125400,222,108,2023-12-31
2525,2021,3,E1,GBP,2526464,2147494,958252,309589,206392,1474233,296,215,2024-12-31
2525,2022,0,A1,GBP,8124878,6906146,738582,1772597,1181731,3692910,113,71,2022-12-31
2525,2022,1,A1,GBP,10449824,8882350,2018053,2248688,1499125,5765866,44,56,2023-12-31
2525,2022,2,A1,GBP,11075858,9414479,3614472,2168683,1445789,7228944,175,198,2024-12-31
2525,2022,0,A2,GBP,1205731,1024871,119496,286791,191194,597481,180,35,2022-12-31
2525,2022,1,A2,GBP,14289210,12145828,3699698,4122521,2748347,10570566,325,6,2023-12-31
2525,2022,2,A2,GBP,6893134,5859163,1818430,1091058,727372,3636860,436,89,2024-12-31
2525,2022,0,D1,GBP,17076205,14514774,2788425,6692221,4461480,13942126,418,4,2022-12-31
2525,2022,1,D1,GBP,5555144,4721872,1249403,1392192,928128,3569723,331,84,2023-12-31
2525,2022,2,D1,GBP,19017640,16164994,7686658,4611995,3074663,15373316,246,108,2024-12-31
2525,2022,0,D2,GBP,2879795,2447825,451576,1083782,722521,2257879,163,58,2022-12-31
2525,2022,1,D2,GBP,11586518,9848540,2725436,3036914,2024609,7786959,19,38,2023-12-31
2525,2022,2,D2,GBP,12130652,10311054,4669173,2801504,1867669,9338346,464,93,2024-12-31
2525,2022,0,E1,GBP,3221740,2738479,539863,1295673,863782,2699318,153,4,2022-12-31
2525,2022,1,E1,GBP,12380066,10523056,3654677,4072354,2714903,10441934,330,97,2023-12-31
2525,2022,2,E1,GBP,6569011,5583659,2228184,1336910,891273,4456367,209,50,2024-12-31
2525,2023,0,A1,GBP,4920655,4182556,783208,1879699,1253133,3916040,394,32,2023-12-31
2525,2023,1,A1,GBP,11552848,9819920,2967667,3306829,2204553,8479049,149,75,2024-12-31
2525,2023,0,A2,GBP,3912450,3325582,507696,1218471,812314,2538481,131,39,2023-12-31
2525,2023,1,A2,GBP,16163460,13738941,4422711,4928164,3285442,12636317,164,40,2024-12-31
2525,2023,0,D1,GBP,18619446,15826529,2126070,5102568,3401712,10630350,67,39,2023-12-31
2525,2023,1,D1,GBP,2254769,1916553,600649,669295,446196,1716140,477,18,2024-12-31
2525,2023,0,D2,GBP,15890587,13506998,2073397,4976152,3317435,10366984,419,50,2023-12-31
2525,2023,1,D2,GBP,17779038,15112182,3183708,3547560,2365040,9096308,184,88,2024-12-31
2525,2023,0,E1,GBP,18570038,15784532,2132373,5117695,3411797,10661865,177,15,2023-12-31
2525,2023,1,E1,GBP,4296775,3652258,1171298,1305160,870107,3346565,490,94,2024-12-31
2525,2024,0,A1,GBP,5453248,4635260,580307,1392737,928491,2901535,28,48,2024-12-31
2525,2024,0,A2,GBP,14005302,11904506,2060098,4944236,3296157,10300491,277,12,2024-12-31
2525,2024,0,D1,GBP,1137904,967218,130720,313729,209153,653602,32,71,2024-12-31
2525,2024,0,D2,GBP,3921782,3333514,457527,1098066,732044,2287637,465,5,2024-12-31
2525,2024,0,E1,GBP,4459556,3790622,587083,1409000,939333,2935416,347,77,2024-12-31
