Return_Type,Reporting_Quarter,Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,Currency,Gross_Premium_Written,Net_Premium_Written,Cumulative_Paid_Claims,Case_Reserves,IBNR_Reserve,Total_Incurred,Number_of_Claims,Number_of_Claims_Closed,As_At_Date,Calendar_Period
RRA,N/A,5000,2020,4,D2,GBP,17073610,14512568,6479662,971949,647966,8099577,153,160,2024-12-31,2024
RRA,N/A,5000,2020,0,E1,GBP,5604876,4764144,692419,1661806,1107871,3462096,339,54,2024-12-31,2020
RRA,N/A,5000,2020,1,E1,GBP,9360011,7956009,2300743,2563685,1709123,6573551,420,99,2024-12-31,2021
RRA,N/A,5000,2020,2,E1,GBP,1655317,1407019,700001,420000,280000,1400001,410,185,2024-12-31,2022
RRA,N/A,5000,2020,3,E1,GBP,13049802,11092331,5444611,1759028,1172685,8376324,410,164,2024-12-31,2023
RRA,N/A,5000,2020,4,E1,GBP,12543869,10662288,8179313,1226896,817931,10224140,267,135,2024-12-31,2024
RRA,N/A,5000,2021,0,A1,GBP,14031913,11927126,1566450,3759481,2506320,7832251,23,33,2024-12-31,2021
RRA,N/A,5000,2021,1,A1,GBP,8349098,7096733,1349234,1503433,1002288,3854955,425,51,2024-12-31,2022
RRA,N/A,5000,2021,2,A1,GBP,2965995,2521095,1147041,688224,458816,2294081,251,138,2024-12-31,2023
RRA,N/A,5000,2021,3,A1,GBP,12993457,11044438,6391208,2064851,1376567,9832626,129,55,2024-12-31,2024
RRA,N/A,5000,2021,0,A2,GBP,4359950,3705957,478847,1149232,766155,2394234,133,28,2024-12-31,2021
RRA,N/A,5000,2021,1,A2,GBP,18907650,16071502,5138719,5726001,3817334,14682054,479,133,2024-12-31,2022
RRA,N/A,5000,2021,2,A2,GBP,2875983,2444585,1086574,651944,434629,2173147,495,58,2024-12-31,2023
RRA,N/A,5000,2021,3,A2,GBP,14033297,11928302,5399299,1744389,1162926,8306614,439,60,2024-12-31,2024
RRA,N/A,5000,2021,0,D1,GBP,6908947,5872604,752550,1806121,1204081,3762752,172,76,2024-12-31,2021
RRA,N/A,5000,2021,1,D1,GBP,13038764,11082949,3722009,4147381,2764921,10634311,24,127,2024-12-31,2022
RRA,N/A,5000,2021,2,D1,GBP,12800494,10880419,5305955,3183573,2122382,10611910,298,38,2024-12-31,2023
RRA,N/A,5000,2021,3,D1,GBP,19894798,16910578,10724804,3464936,2309957,16499697,438,167,2024-12-31,2024
RRA,N/A,5000,2021,0,D2,GBP,19190683,16312080,2201636,5283927,3522618,11008181,261,4,2024-12-31,2021
RRA,N/A,5000,2021,1,D2,GBP,4028535,3424254,666172,742306,494871,1903349,318,40,2024-12-31,2022
RRA,N/A,5000,2021,2,D2,GBP,1668672,1418371,551145,330687,220458,1102290,10,87,2024-12-31,2023
RRA,N/A,5000,2021,3,D2,GBP,7760022,6596018,3896895,1258996,839331,5995222,184,241,2024-12-31,2024
RRA,N/A,5000,2021,0,E1,GBP,6954565,5911380,1137088,2729012,1819341,5685441,442,34,2024-12-31,2021
RRA,N/A,5000,2021,1,E1,GBP,2998366,2548611,481441,536462,357641,1375544,310,127,2024-12-31,2022
RRA,N/A,5000,2021,2,E1,GBP,5753074,4890112,2185439,1311263,874175,4370877,443,137,2024-12-31,2023
RRA,N/A,5000,2021,3,E1,GBP,13243671,11257120,7181318,2320118,1546745,11048181,201,237,2024-12-31,2024
RRA,N/A,5000,2022,0,A1,GBP,14273984,12132886,1953841,4689220,3126147,9769208,182,31,2024-12-31,2022
RRA,N/A,5000,2022,1,A1,GBP,11824767,10051051,2088292,2326954,1551302,5966548,90,132,2024-12-31,2023
RRA,N/A,5000,2022,2,A1,GBP,15658870,13310039,6003117,3601870,2401247,12006234,259,168,2024-12-31,2024
RRA,N/A,5000,2022,0,A2,GBP,11646264,9899324,1210468,2905124,1936749,6052341,297,72,2024-12-31,2022
RRA,N/A,5000,2022,1,A2,GBP,12973078,11027116,2448710,2728562,1819041,6996313,311,32,2024-12-31,2023
RRA,N/A,5000,2022,2,A2,GBP,13696463,11641993,3922182,2353309,1568873,7844364,362,77,2024-12-31,2024
RRA,N/A,5000,2022,0,D1,GBP,5273102,4482136,549545,1318908,879272,2747725,10,72,2024-12-31,2022
RRA,N/A,5000,2022,1,D1,GBP,14139963,12018968,3911198,4358192,2905461,11174851,404,103,2024-12-31,2023
RRA,N/A,5000,2022,2,D1,GBP,2086584,1773596,545467,327280,218186,1090933,172,159,2024-12-31,2024
RRA,N/A,5000,2022,0,D2,GBP,8412014,7150211,1187538,2850092,1900061,5937691,63,51,2024-12-31,2022
RRA,N/A,5000,2022,1,D2,GBP,5719208,4861326,1165938,1299188,866125,3331251,49,44,2024-12-31,2023
RRA,N/A,5000,2022,2,D2,GBP,12637016,10741463,5326198,3195718,2130479,10652395,95,165,2024-12-31,2024
RRA,N/A,5000,2022,0,E1,GBP,3977150,3380577,619373,1486495,990997,3096865,353,66,2024-12-31,2022
RRA,N/A,5000,2022,1,E1,GBP,12265882,10425999,2698839,3007278,2004852,7710969,145,39,2024-12-31,2023
RRA,N/A,5000,2022,2,E1,GBP,9373201,7967220,3408425,2045055,1363370,6816850,189,68,2024-12-31,2024
RRA,N/A,5000,2023,0,A1,GBP,4625039,3931283,682808,1638741,1092494,3414043,34,40,2024-12-31,2023
RRA,N/A,5000,2023,1,A1,GBP,15704227,13348592,4084070,4550820,3033880,11668770,95,75,2024-12-31,2024
RRA,N/A,5000,2023,0,A2,GBP,17545086,14913323,2816717,6760121,4506747,14083585,189,56,2024-12-31,2023
RRA,N/A,5000,2023,1,A2,GBP,13594574,11555387,2334188,2600952,1733968,6669108,255,105,2024-12-31,2024
RRA,N/A,5000,2023,0,D1,GBP,8569300,7283905,882745,2118588,1412392,4413725,47,4,2024-12-31,2023
RRA,N/A,5000,2023,1,D1,GBP,10895491,9261167,1746666,1946285,1297523,4990474,143,20,2024-12-31,2024
RRA,N/A,5000,2023,0,D2,GBP,3489752,2966289,409503,982808,655205,2047516,464,39,2024-12-31,2023
RRA,N/A,5000,2023,1,D2,GBP,6399058,5439199,1663613,1853741,1235827,4753181,290,18,2024-12-31,2024
RRA,N/A,5000,2023,0,E1,GBP,12339739,10488778,1696991,4072778,2715185,8484954,324,50,2024-12-31,2023
RRA,N/A,5000,2023,1,E1,GBP,2039959,1733965,444477,495274,330182,1269933,344,31,2024-12-31,2024
RRA,N/A,5000,2024,0,A1,GBP,15569347,13233944,1596921,3832611,2555074,7984606,61,34,2024-12-31,2024
RRA,N/A,5000,2024,0,A2,GBP,7897129,6712559,1326337,3183210,2122140,6631687,219,72,2024-12-31,2024
RRA,N/A,5000,2024,0,D1,GBP,19592927,16653987,2895110,6948265,4632176,14475551,383,56,2024-12-31,2024
RRA,N/A,5000,2024,0,D2,GBP,9900808,8415686,1414308,3394341,2262894,7071543,162,25,2024-12-31,2024
RRA,N/A,5000,2024,0,E1,GBP,4218404,3585643,396406,951376,634251,1982033,302,57,2024-12-31,2024
RRA,N/A,1910,2018,0,A1,GBP,17473490,14852466,1787314,4289554,2859702,8936570,194,1,2024-12-31,2018
RRA,N/A,1910,2018,1,A1,GBP,15348075,13045863,2605611,2903395,1935597,7444603,431,120,2024-12-31,2019
RRA,N/A,1910,2018,2,A1,GBP,17117146,14549574,4534930,2720958,1813972,9069860,23,55,2024-12-31,2020
RRA,N/A,1910,2018,3,A1,GBP,6732177,5722350,3086229,997089,664726,4748044,51,160,2024-12-31,2021
RRA,N/A,1910,2018,4,A1,GBP,4875836,4144460,2236414,335462,223641,2795517,213,196,2024-12-31,2022
RRA,N/A,1910,2018,5,A1,GBP,17411365,14799660,13364153,422025,281350,14067528,145,48,2024-12-31,2023
RRA,N/A,1910,2018,6,A1,GBP,19257839,16369163,11651201,0,0,11651201,199,200,2024-12-31,2024
RRA,N/A,1910,2018,0,A2,GBP,13395063,11385803,1405498,3373197,2248798,7027493,32,27,2024-12-31,2018
RRA,N/A,1910,2018,1,A2,GBP,15755240,13391954,3507244,3908072,2605381,10020697,125,49,2024-12-31,2019
RRA,N/A,1910,2018,2,A2,GBP,19932973,16943027,4730650,2838390,1892260,9461300,395,180,2024-12-31,2020
RRA,N/A,1910,2018,3,A2,GBP,4244801,3608080,1336195,431693,287795,2055683,186,183,2024-12-31,2021
RRA,N/A,1910,2018,4,A2,GBP,14891086,12657423,9986346,1497951,998634,12482931,311,96,2024-12-31,2022
RRA,N/A,1910,2018,5,A2,GBP,19575797,16639427,8822299,278598,185732,9286629,208,258,2024-12-31,2023
RRA,N/A,1910,2018,6,A2,GBP,15046961,12789916,12583037,0,0,12583037,361,248,2024-12-31,2024
RRA,N/A,1910,2018,0,D1,GBP,8906834,7570808,1140974,2738338,1825558,5704870,50,41,2024-12-31,2018
RRA,N/A,1910,2018,1,D1,GBP,2165294,1840499,493241,549611,366407,1409259,471,94,2024-12-31,2019
RRA,N/A,1910,2018,2,D1,GBP,5947522,5055393,1481268,888760,592507,2962535,397,117,2024-12-31,2020
RRA,N/A,1910,2018,3,D1,GBP,6800855,5780726,3667401,1184852,789901,5642154,95,73,2024-12-31,2021
RRA,N/A,1910,2018,4,D1,GBP,7466814,6346791,2989559,448433,298955,3736947,226,36,2024-12-31,2022
RRA,N/A,1910,2018,5,D1,GBP,15609373,13267967,7870703,248548,165699,8284950,431,309,2024-12-31,2023
RRA,N/A,1910,2018,6,D1,GBP,5961970,5067674,4672057,0,0,4672057,142,168,2024-12-31,2024
RRA,N/A,1910,2018,0,D2,GBP,3248548,2761265,314986,755967,503978,1574931,294,41,2024-12-31,2018
RRA,N/A,1910,2018,1,D2,GBP,19523864,16595284,3966424,4419729,2946486,11332639,151,94,2024-12-31,2019
RRA,N/A,1910,2018,2,D2,GBP,16373203,13917222,6687346,4012407,2674938,13374691,16,181,2024-12-31,2020
RRA,N/A,1910,2018,3,D2,GBP,18534271,15754130,9188147,2968478,1978985,14135610,67,141,2024-12-31,2021
RRA,N/A,1910,2018,4,D2,GBP,6021163,5117988,2453165,367974,245316,3066455,311,242,2024-12-31,2022
RRA,N/A,1910,2018,5,D2,GBP,4362288,3707944,3398103,107308,71539,3576950,298,53,2024-12-31,2023
RRA,N/A,1910,2018,6,D2,GBP,10599683,9009730,8447842,0,0,8447842,460,181,2024-12-31,2024
RRA,N/A,1910,2018,0,E1,GBP,14787181,12569103,1643313,3943951,2629301,8216565,345,50,2024-12-31,2018
RRA,N/A,1910,2018,1,E1,GBP,16872810,14341888,2745968,3059793,2039862,7845623,151,73,2024-12-31,2019
RRA,N/A,1910,2018,2,E1,GBP,5826894,4952859,2031540,1218924,812616,4063080,358,180,2024-12-31,2020
RRA,N/A,1910,2018,3,E1,GBP,14479483,12307560,4381252,1415481,943654,6740387,465,113,2024-12-31,2021
RRA,N/A,1910,2018,4,E1,GBP,8971838,7626062,3371375,505706,337137,4214218,253,113,2024-12-31,2022
RRA,N/A,1910,2018,5,E1,GBP,13497036,11472480,5873754,185486,123657,6182897,428,152,2024-12-31,2023
RRA,N/A,1910,2018,6,E1,GBP,11433727,9718667,6427339,0,0,6427339,261,361,2024-12-31,2024
RRA,N/A,1910,2019,0,A1,GBP,4295628,3651283,720805,1729932,1153288,3604025,126,14,2024-12-31,2019
RRA,N/A,1910,2019,1,A1,GBP,11082450,9420082,3257029,3629261,2419507,9305797,236,59,2024-12-31,2020
RRA,N/A,1910,2019,2,A1,GBP,10040234,8534198,3722515,2233509,1489006,7445030,319,167,2024-12-31,2021
RRA,N/A,1910,2019,3,A1,GBP,3995969,3396573,1364077,440701,293801,2098579,118,138,2024-12-31,2022
RRA,N/A,1910,2019,4,A1,GBP,17255791,14667422,10405895,1560884,1040589,13007368,454,156,2024-12-31,2023
RRA,N/A,1910,2019,5,A1,GBP,2885954,2453060,1798822,56804,37869,1893495,91,36,2024-12-31,2024
RRA,N/A,1910,2019,0,A2,GBP,11439558,9723624,1678933,4029439,2686292,8394664,216,14,2024-12-31,2019
RRA,N/A,1910,2019,1,A2,GBP,18592126,15803307,5217072,5813309,3875539,14905920,24,32,2024-12-31,2020
RRA,N/A,1910,2019,2,A2,GBP,7468067,6347856,2987496,1792497,1194998,5974991,112,17,2024-12-31,2021
RRA,N/A,1910,2019,3,A2,GBP,9371504,7965778,2821745,911640,607760,4341145,35,122,2024-12-31,2022
RRA,N/A,1910,2019,4,A2,GBP,7681015,6528862,3438581,515787,343858,4298226,431,193,2024-12-31,2023
RRA,N/A,1910,2019,5,A2,GBP,17949228,15256843,10380721,327812,218541,10927074,482,64,2024-12-31,2024
RRA,N/A,1910,2019,0,D1,GBP,2025530,1721700,221501,531604,354403,1107508,260,61,2024-12-31,2019
RRA,N/A,1910,2019,1,D1,GBP,15968747,13573434,2912088,3244898,2163265,8320251,455,86,2024-12-31,2020
RRA,N/A,1910,2019,2,D1,GBP,19499689,16574735,5751471,3450883,2300588,11502942,93,68,2024-12-31,2021
RRA,N/A,1910,2019,3,D1,GBP,4033049,3428091,1478588,477697,318465,2274750,207,19,2024-12-31,2022
RRA,N/A,1910,2019,4,D1,GBP,6466265,5496325,4094586,614187,409458,5118231,409,91,2024-12-31,2023
RRA,N/A,1910,2019,5,D1,GBP,8427309,7163212,5675829,179236,119491,5974556,356,104,2024-12-31,2024
RRA,N/A,1910,2019,0,D2,GBP,10028946,8524604,1425383,3420921,2280614,7126918,272,3,2024-12-31,2019
RRA,N/A,1910,2019,1,D2,GBP,1298566,1103781,290714,323939,215959,830612,77,117,2024-12-31,2020
RRA,N/A,1910,2019,2,D2,GBP,6811649,5789901,2351574,1410944,940629,4703147,14,59,2024-12-31,2021
RRA,N/A,1910,2019,3,D2,GBP,9468817,8048494,4267306,1378668,919112,6565086,492,104,2024-12-31,2022
RRA,N/A,1910,2019,4,D2,GBP,10240171,8704145,5075214,761282,507521,6344017,202,146,2024-12-31,2023
RRA,N/A,1910,2019,5,D2,GBP,16401417,13941204,8582197,271016,180677,9033890,248,151,2024-12-31,2024
RRA,N/A,1910,2019,0,E1,GBP,18469708,15699251,2880256,6912614,4608409,14401279,213,60,2024-12-31,2019
RRA,N/A,1910,2019,1,E1,GBP,4433024,3768070,702761,783076,522051,2007888,349,68,2024-12-31,2020
RRA,N/A,1910,2019,2,E1,GBP,19839374,16863467,7032431,4219458,2812972,14064861,321,74,2024-12-31,2021
RRA,N/A,1910,2019,3,E1,GBP,11015190,9362911,5182067,1674206,1116137,7972410,256,24,2024-12-31,2022
RRA,N/A,1910,2019,4,E1,GBP,12283806,10441235,8307237,1246085,830723,10384045,337,136,2024-12-31,2023
RRA,N/A,1910,2019,5,E1,GBP,10290716,8747108,5420488,171173,114115,5705776,374,321,2024-12-31,2024
RRA,N/A,1910,2020,0,A1,GBP,11025766,9371901,1158464,2780313,1853542,5792319,274,79,2024-12-31,2020
RRA,N/A,1910,2020,1,A1,GBP,9063199,7703719,2569019,2862622,1908414,7340055,422,109,2024-12-31,2021
RRA,N/A,1910,2020,2,A1,GBP,14559293,12375399,5199211,3119527,2079684,10398422,358,38,2024-12-31,2022
RRA,N/A,1910,2020,3,A1,GBP,1854137,1576016,858287,277292,184861,1320440,161,89,2024-12-31,2023
RRA,N/A,1910,2020,4,A1,GBP,15044733,12788023,7363970,1104595,736397,9204962,387,18,2024-12-31,2024
RRA,N/A,1910,2020,0,A2,GBP,7372495,6266620,865924,2078218,1385478,4329620,375,23,2024-12-31,2020
RRA,N/A,1910,2020,1,A2,GBP,18939377,16098470,4675448,5209785,3473190,13358423,253,121,2024-12-31,2021
RRA,N/A,1910,2020,2,A2,GBP,13029167,11074791,4253540,2552124,1701416,8507080,442,46,2024-12-31,2022
RRA,N/A,1910,2020,3,A2,GBP,19731696,16771941,6700791,2164871,1443247,10308909,59,159,2024-12-31,2023
RRA,N/A,1910,2020,4,A2,GBP,5293092,4499128,3160473,474071,316047,3950591,381,232,2024-12-31,2024
RRA,N/A,1910,2020,0,D1,GBP,7142754,6071340,1183939,2841453,1894302,5919694,470,35,2024-12-31,2020
RRA,N/A,1910,2020,1,D1,GBP,3996404,3396943,753783,839930,559953,2153666,124,135,2024-12-31,2021
RRA,N/A,1910,2020,2,D1,GBP,11304071,9608460,3494026,2096415,1397610,6988051,464,87,2024-12-31,2022
RRA,N/A,1910,2020,3,D1,GBP,13471592,11450853,4853079,1567917,1045278,7466274,160,157,2024-12-31,2023
RRA,N/A,1910,2020,4,D1,GBP,4952090,4209276,2528397,379259,252839,3160495,453,263,2024-12-31,2024
RRA,N/A,1910,2020,0,D2,GBP,3389603,2881162,433115,1039476,692984,2165575,109,52,2024-12-31,2020
RRA,N/A,1910,2020,1,D2,GBP,5020355,4267301,1400426,1560475,1040316,4001217,205,96,2024-12-31,2021
RRA,N/A,1910,2020,2,D2,GBP,11011157,9359483,3387268,2032360,1354907,6774535,455,41,2024-12-31,2022
RRA,N/A,1910,2020,3,D2,GBP,5609213,4767831,3087930,997639,665092,4750661,185,139,2024-12-31,2023
RRA,N/A,1910,2020,4,D2,GBP,16353549,13900516,6636789,995518,663678,8295985,451,296,2024-12-31,2024
RRA,N/A,1910,2020,0,E1,GBP,7051768,5994002,1074092,2577821,1718547,5370460,259,35,2024-12-31,2020
RRA,N/A,1910,2020,1,E1,GBP,6933237,5893251,1396201,1555767,1037178,3989146,39,2,2024-12-31,2021
RRA,N/A,1910,2020,2,E1,GBP,16168389,13743130,4522388,2713433,1808955,9044776,399,45,2024-12-31,2022
RRA,N/A,1910,2020,3,E1,GBP,6316200,5368770,2651477,856631,571087,4079195,400,32,2024-12-31,2023
RRA,N/A,1910,2020,4,E1,GBP,5342143,4540821,2973615,446042,297361,3717018,334,179,2024-12-31,2024
RRA,N/A,1910,2021,0,A1,GBP,14535639,12355293,1807100,4337040,2891360,9035500,254,40,2024-12-31,2021
RRA,N/A,1910,2021,1,A1,GBP,1156670,983169,188284,209802,139868,537954,112,132,2024-12-31,2022
RRA,N/A,1910,2021,2,A1,GBP,13519205,11491324,5610655,3366393,2244262,11221310,466,84,2024-12-31,2023
RRA,N/A,1910,2021,3,A1,GBP,18818537,15995756,6436879,2079607,1386404,9902890,356,4,2024-12-31,2024
RRA,N/A,1910,2021,0,A2,GBP,9349118,7946750,1010651,2425563,1617042,5053256,459,36,2024-12-31,2021
RRA,N/A,1910,2021,1,A2,GBP,11472078,9751266,2013926,2244089,1496059,5754074,206,91,2024-12-31,2022
RRA,N/A,1910,2021,2,A2,GBP,11271518,9580790,2912605,1747563,1165042,5825210,431,14,2024-12-31,2023
RRA,N/A,1910,2021,3,A2,GBP,11006007,9355105,5933343,1916926,1277950,9128219,243,245,2024-12-31,2024
RRA,N/A,1910,2021,0,D1,GBP,18457982,15689284,2541841,6100418,4066945,12709204,182,45,2024-12-31,2021
RRA,N/A,1910,2021,1,D1,GBP,5489228,4665843,1127940,1256848,837898,3222686,471,89,2024-12-31,2022
RRA,N/A,1910,2021,2,D1,GBP,13054459,11096290,4895723,2937434,1958289,9791446,94,105,2024-12-31,2023
RRA,N/A,1910,2021,3,D1,GBP,1641719,1395461,577702,186642,124428,888772,382,46,2024-12-31,2024
RRA,N/A,1910,2021,0,D2,GBP,8086368,6873412,1202654,2886370,1924246,6013270,311,52,2024-12-31,2021
RRA,N/A,1910,2021,1,D2,GBP,6670187,5669658,1165566,1298773,865849,3330188,374,118,2024-12-31,2022
RRA,N/A,1910,2021,2,D2,GBP,2253708,1915651,676199,405719,270479,1352397,337,67,2024-12-31,2023
RRA,N/A,1910,2021,3,D2,GBP,18942676,16101274,8609731,2781605,1854403,13245739,314,18,2024-12-31,2024
RRA,N/A,1910,2021,0,E1,GBP,4627685,3933532,658452,1580284,1053523,3292259,20,5,2024-12-31,2021
RRA,N/A,1910,2021,1,E1,GBP,4885261,4152471,1054476,1174988,783325,3012789,204,23,2024-12-31,2022
RRA,N/A,1910,2021,2,E1,GBP,19363749,16459186,5335635,3201381,2134254,10671270,369,41,2024-12-31,2023
RRA,N/A,1910,2021,3,E1,GBP,7895265,6710975,3736433,1207155,804770,5748358,332,5,2024-12-31,2024
RRA,N/A,1910,2022,0,A1,GBP,11103791,9438222,1373202,3295686,2197124,6866012,61,68,2024-12-31,2022
RRA,N/A,1910,2022,1,A1,GBP,18458680,15689878,3604921,4016912,2677941,10299774,320,127,2024-12-31,2023
RRA,N/A,1910,2022,2,A1,GBP,5602444,4762077,1729839,1037903,691935,3459677,470,29,2024-12-31,2024
RRA,N/A,1910,2022,0,A2,GBP,18165936,15441045,2679499,6430797,4287198,13397494,70,29,2024-12-31,2022
RRA,N/A,1910,2022,1,A2,GBP,4825626,4101782,1290210,1437662,958441,3686313,264,37,2024-12-31,2023
RRA,N/A,1910,2022,2,A2,GBP,7702477,6547105,2931499,1758899,1172599,5862997,435,136,2024-12-31,2024
RRA,N/A,1910,2022,0,D1,GBP,7767029,6601974,921431,2211436,1474290,4607157,219,31,2024-12-31,2022
RRA,N/A,1910,2022,1,D1,GBP,6381245,5424058,1040250,1159135,772757,2972142,264,38,2024-12-31,2023
RRA,N/A,1910,2022,2,D1,GBP,17128405,14559144,4986433,2991860,1994573,9972866,11,5,2024-12-31,2024
RRA,N/A,1910,2022,0,D2,GBP,3986439,3388473,647997,1555193,1036795,3239985,437,59,2024-12-31,2022
RRA,N/A,1910,2022,1,D2,GBP,17579380,14942473,3135813,3494192,2329461,8959466,56,93,2024-12-31,2023
RRA,N/A,1910,2022,2,D2,GBP,3518200,2990470,1300723,780433,520289,2601445,61,68,2024-12-31,2024
RRA,N/A,1910,2022,0,E1,GBP,8756452,7442984,1108042,2659301,1772867,5540210,161,28,2024-12-31,2022
RRA,N/A,1910,2022,1,E1,GBP,16578563,14091778,2727359,3039058,2026038,7792455,426,32,2024-12-31,2023
RRA,N/A,1910,2022,2,E1,GBP,2323538,1975007,918842,551305,367536,1837683,194,175,2024-12-31,2024
RRA,N/A,1910,2023,0,A1,GBP,11492709,9768802,1426010,3422426,2281617,7130053,69,10,2024-12-31,2023
RRA,N/A,1910,2023,1,A1,GBP,2539782,2158814,403454,449563,299709,1152726,80,120,2024-12-31,2024
RRA,N/A,1910,2023,0,A2,GBP,6721442,5713225,781655,1875973,1250649,3908277,467,45,2024-12-31,2023
RRA,N/A,1910,2023,1,A2,GBP,10002969,8502523,2805698,3126349,2084233,8016280,57,68,2024-12-31,2024
RRA,N/A,1910,2023,0,D1,GBP,12499866,10624886,1307855,3138852,2092568,6539275,215,41,2024-12-31,2023
RRA,N/A,1910,2023,1,D1,GBP,16318896,13871061,3191268,3555984,2370656,9117908,207,125,2024-12-31,2024
RRA,N/A,1910,2023,0,D2,GBP,17047239,14490153,2625137,6300329,4200219,13125685,342,18,2024-12-31,2023
RRA,N/A,1910,2023,1,D2,GBP,4793548,4074515,843911,940358,626905,2411174,381,12,2024-12-31,2024
RRA,N/A,1910,2023,0,E1,GBP,6348422,5396158,624031,1497674,998449,3120154,476,61,2024-12-31,2023
RRA,N/A,1910,2023,1,E1,GBP,17195880,14616498,4639741,5169998,3446665,13256404,357,80,2024-12-31,2024
RRA,N/A,1910,2024,0,A1,GBP,7082095,6019780,983744,2360986,1573991,4918721,408,37,2024-12-31,2024
RRA,N/A,1910,2024,0,A2,GBP,1966912,1671875,312750,750602,500401,1563753,460,75,2024-12-31,2024
RRA,N/A,1910,2024,0,D1,GBP,5384065,4576455,692640,1662337,1108224,3463201,259,12,2024-12-31,2024
RRA,N/A,1910,2024,0,D2,GBP,14800409,12580347,1853825,4449181,2966121,9269127,42,27,2024-12-31,2024
RRA,N/A,1910,2024,0,E1,GBP,11544075,9812463,1050381,2520916,1680610,5251907,454,70,2024-12-31,2024
RRA,N/A,2010,2018,0,A1,GBP,18609966,15818471,2817591,6762219,4508146,14087956,305,75,2024-12-31,2018
RRA,N/A,2010,2018,1,A1,GBP,19958664,16964864,3769351,4200134,2800089,10769574,499,121,2024-12-31,2019
RRA,N/A,2010,2018,2,A1,GBP,12351485,10498762,4061414,2436848,1624565,8122827,362,181,2024-12-31,2020
RRA,N/A,2010,2018,3,A1,GBP,4195795,3566425,1699466,549058,366038,2614562,382,85,2024-12-31,2021
RRA,N/A,2010,2018,4,A1,GBP,17170876,14595244,8081298,1212194,808129,10101621,356,266,2024-12-31,2022
RRA,N/A,2010,2018,5,A1,GBP,13914316,11827168,6734371,212664,141776,7088811,433,275,2024-12-31,2023
RRA,N/A,2010,2018,6,A1,GBP,2830935,2406294,1287107,0,0,1287107,488,85,2024-12-31,2024
RRA,N/A,2010,2018,0,A2,GBP,17964032,15269427,2836658,6807979,4538652,14183289,446,51,2024-12-31,2018
RRA,N/A,2010,2018,1,A2,GBP,6550033,5567528,1100281,1226028,817352,3143661,261,59,2024-12-31,2019
RRA,N/A,2010,2018,2,A2,GBP,9082988,7720539,2644775,1586865,1057910,5289550,152,15,2024-12-31,2020
RRA,N/A,2010,2018,3,A2,GBP,18009725,15308266,6310674,2038833,1359222,9708729,339,128,2024-12-31,2021
RRA,N/A,2010,2018,4,A2,GBP,14531730,12351970,9031078,1354661,903107,11288846,50,192,2024-12-31,2022
RRA,N/A,2010,2018,5,A2,GBP,15904505,13518829,11641768,367634,245089,12254491,239,47,2024-12-31,2023
RRA,N/A,2010,2018,6,A2,GBP,17725412,15066600,11146222,0,0,11146222,70,259,2024-12-31,2024
RRA,N/A,2010,2018,0,D1,GBP,1596233,1356798,156768,376244,250829,783841,221,4,2024-12-31,2018
RRA,N/A,2010,2018,1,D1,GBP,19694214,16740081,4615808,5143329,3428886,13188023,432,17,2024-12-31,2019
RRA,N/A,2010,2018,2,D1,GBP,11220611,9537519,4522155,2713293,1808862,9044310,297,55,2024-12-31,2020
RRA,N/A,2010,2018,3,D1,GBP,16307797,13861627,8799562,2842935,1895290,13537787,196,20,2024-12-31,2021
RRA,N/A,2010,2018,4,D1,GBP,8479890,7207906,5343870,801580,534387,6679837,179,232,2024-12-31,2022
RRA,N/A,2010,2018,5,D1,GBP,16875731,14344371,11810143,372951,248634,12431728,196,352,2024-12-31,2023
RRA,N/A,2010,2018,6,D1,GBP,16184469,13756798,8021174,0,0,8021174,398,342,2024-12-31,2024
RRA,N/A,2010,2018,0,D2,GBP,8440598,7174508,761137,1826729,1217819,3805685,191,65,2024-12-31,2018
RRA,N/A,2010,2018,1,D2,GBP,10797342,9177740,2528485,2817455,1878303,7224243,201,127,2024-12-31,2019
RRA,N/A,2010,2018,2,D2,GBP,4567582,3882444,1069525,641715,427810,2139050,94,128,2024-12-31,2020
RRA,N/A,2010,2018,3,D2,GBP,5712692,4855788,2891639,934221,622814,4448674,390,243,2024-12-31,2021
RRA,N/A,2010,2018,4,D2,GBP,14730834,12521208,5807302,871095,580730,7259127,322,84,2024-12-31,2022
RRA,N/A,2010,2018,5,D2,GBP,7292912,6198975,3452343,109021,72680,3634044,446,195,2024-12-31,2023
RRA,N/A,2010,2018,6,D2,GBP,8233983,6998885,5210615,0,0,5210615,410,102,2024-12-31,2024
RRA,N/A,2010,2018,0,E1,GBP,12339168,10488292,1216904,2920570,1947046,6084520,222,5,2024-12-31,2018
RRA,N/A,2010,2018,1,E1,GBP,5134549,4364366,1363737,1519593,1013062,3896392,240,83,2024-12-31,2019
RRA,N/A,2010,2018,2,E1,GBP,17918063,15230353,4514047,2708428,1805618,9028093,265,3,2024-12-31,2020
RRA,N/A,2010,2018,3,E1,GBP,18796074,15976662,9095713,2938615,1959076,13993404,293,146,2024-12-31,2021
RRA,N/A,2010,2018,4,E1,GBP,17204507,14623830,11282692,1692403,1128269,14103364,409,76,2024-12-31,2022
RRA,N/A,2010,2018,5,E1,GBP,6826736,5802725,4813449,152003,101335,5066787,75,55,2024-12-31,2023
RRA,N/A,2010,2018,6,E1,GBP,13999174,11899297,9981533,0,0,9981533,320,169,2024-12-31,2024
