Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Reins_Claims_Reported,Reins_Claims_Paid,Reins_Claims_Outstanding,Net_Claims_Reported,Net_Claims_Paid,Net_Claims_Outstanding,Gross_Ultimate_Estimate,Net_Ultimate_Estimate
1729,2024-12-31,Workers compensation insurance,2017,2,14999216.1045547,7499608.05227735,7499608.05227735,6029640.114310732,2940720.1368688378,3088919.9774418944,8969575.990243968,4558887.915408513,4410688.074835455,,
1729,2024-12-31,Workers compensation insurance,2017,3,17668801.09760358,10601280.65856215,7067520.439041432,8587056.337259503,3993645.310276795,4593411.026982708,9081744.760344079,6607635.348285355,2474109.412058724,,
1729,2024-12-31,Workers compensation insurance,2017,4,18962444.455164693,13273711.118615285,5688733.336549409,9087699.355177147,6123714.615012462,2963984.740164685,9874745.099987546,7149996.503602822,2724748.5963847237,,
1729,2024-12-31,Workers compensation insurance,2017,5,20162341.92227599,16129873.537820794,4032468.3844551966,7339332.650395603,6199595.098134226,1139737.5522613768,12823009.271880388,9930278.439686567,2892730.8321938217,,
1729,2024-12-31,Workers compensation insurance,2017,6,22209043.56711138,19988139.210400246,2220904.3567111343,7549172.012571759,6147490.15868622,1401681.8538855389,14659871.55453962,13840649.051714025,819222.5028255954,,
1729,2024-12-31,Workers compensation insurance,2017,7,24478186.997176632,23254277.6473178,1223909.3498588316,8628611.294979008,7219742.458454428,1408868.8365245797,15849575.702197624,16034535.188863372,-184959.48666574806,39525502.737165034,23715301.64229902
1729,2024-12-31,Workers compensation insurance,2018,0,5547757.534949004,1417156.657022157,4130600.877926847,2200314.1408148347,543074.4611789153,1657239.6796359194,3347443.394134169,874082.1958432416,2473361.1982909273,,
1729,2024-12-31,Workers compensation insurance,2018,1,5531637.177462201,2212654.8709848803,3318982.3064773204,1881381.3387311439,759099.6145394761,1122281.7241916677,3650255.838731057,1453555.2564454041,2196700.582285653,,
1729,2024-12-31,Workers compensation insurance,2018,2,5907566.568795348,2953783.284397674,2953783.284397674,1976385.042237022,1110247.7378495121,866137.3043875098,3931181.5265583256,1843535.5465481617,2087645.980010164,,
1729,2024-12-31,Workers compensation insurance,2018,3,6886152.3163987305,4131691.389839239,2754460.9265594915,2913321.4865467018,1579914.618546828,1333406.8679998738,3972830.8298520287,2551776.771292411,1421054.058559618,,
1729,2024-12-31,Workers compensation insurance,2018,4,7589773.599443466,5312841.519610426,2276932.07983304,2350498.590265497,1817285.2575915274,533213.3326739697,5239275.00917797,3495556.262018899,1743718.7471590708,,
1729,2024-12-31,Workers compensation insurance,2018,5,8112315.023171148,6489852.018536919,1622463.0046342295,3432405.865487832,1998300.0783238078,1434105.7871640243,4679909.157683317,4491551.940213111,188357.2174702054,,
1729,2024-12-31,Workers compensation insurance,2018,6,8729840.473588053,7856856.426229249,872984.0473588044,3752354.253230558,3453984.9395629605,298369.31366759725,4977486.220357495,4402871.486666288,574614.7336912071,15394068.973762864,9236441.384257719
1729,2024-12-31,Workers compensation insurance,2019,0,8904900.009703182,249836.20486034013,8655063.80484284,3432148.7285637297,81384.3654562947,3350764.363107435,5472751.281139452,168451.83940404543,5304299.441735406,,
1729,2024-12-31,Workers compensation insurance,2019,1,12084888.334389858,4833955.333755943,7250933.000633915,4773943.871444715,1756909.9357398602,3017033.9357048552,7310944.462945143,3077045.398016083,4233899.06492906,,
1729,2024-12-31,Workers compensation insurance,2019,2,13418718.892706087,6709359.446353043,6709359.446353043,5361982.105187831,2428833.775445669,2933148.3297421625,8056736.787518255,4280525.6709073745,3776211.116610881,,
1729,2024-12-31,Workers compensation insurance,2019,3,14982140.490483198,8989284.29428992,5992856.196193278,7093001.217729662,3906757.6361165084,3186243.581613153,7889139.272753537,5082526.658173412,2806612.6145801246,,
1729,2024-12-31,Workers compensation insurance,2019,4,15725581.450628983,11007907.015440287,4717674.435188696,6498825.751071414,4982827.987957037,1515997.763114377,9226755.699557569,6025079.02748325,3201676.672074319,,
1729,2024-12-31,Workers compensation insurance,2019,5,17333382.03997358,13866705.631978864,3466676.4079947155,5992742.111015503,6607471.658322081,-614729.5473065777,11340639.928958077,7259233.973656783,4081405.955301294,33716295.61323212,20229777.36793927
1729,2024-12-31,Workers compensation insurance,2020,0,2070138.129390996,294232.84725636616,1775905.2821346298,806017.455050139,88687.46076923344,717329.9942809056,1264120.674340857,205545.38648713272,1058575.2878537243,,
1729,2024-12-31,Workers compensation insurance,2020,1,2093975.703605175,837590.28144207,1256385.422163105,778885.6309785758,341865.0918956651,437020.5390829107,1315090.072626599,495725.18954640493,819364.8830801942,,
1729,2024-12-31,Workers compensation insurance,2020,2,2334547.5748497853,1167273.7874248927,1167273.7874248927,1028428.7071931091,573360.229021184,455068.47817192506,1306118.867656676,593913.5584037086,712205.3092529675,,
1729,2024-12-31,Workers compensation insurance,2020,3,2574435.0269190012,1544661.016151401,1029774.0107676003,978140.9106702806,758028.0674062119,220112.8432640687,1596294.1162487208,786632.9487451891,809661.1675035317,,
1729,2024-12-31,Workers compensation insurance,2020,4,2859806.0558194662,2001864.2390736262,857941.81674584,1028472.2556307248,651192.1218010559,377280.133829669,1831333.8001887414,1350672.1172725703,480661.68291617115,5905477.483388332,3543286.490032999
1729,2024-12-31,Workers compensation insurance,2021,0,11691591.774019564,2316582.708388013,9375009.06563155,4608396.207352205,787142.2701277281,3821253.937224477,7083195.566667358,1529440.4382602847,5553755.128407074,,
1729,2024-12-31,Workers compensation insurance,2021,1,14936574.914813077,5974629.965925232,8961944.948887846,4662251.91553245,2286302.639164704,2375949.2763677463,10274322.999280628,3688327.3267605277,6585995.6725201,,
1729,2024-12-31,Workers compensation insurance,2021,2,16796845.838449843,8398422.919224922,8398422.919224922,6503896.512053413,3777059.9868902564,2726836.525163157,10292949.32639643,4621362.932334665,5671586.394061765,,
1729,2024-12-31,Workers compensation insurance,2021,3,19090190.882265862,11454114.52935952,7636076.352906343,8671692.764663532,3525147.948699543,5146544.815963989,10418498.11760233,7928966.580659976,2489531.5369423535,42914952.56593316,25748971.539559897
1729,2024-12-31,Workers compensation insurance,2022,0,4221305.047146594,1183850.6992527887,3037454.3478938052,1971312.963879327,554642.2231472136,1416670.7407321134,2249992.083267267,629208.4761055751,1620783.6071616919,,
1729,2024-12-31,Workers compensation insurance,2022,1,4657756.4058756465,1863102.5623502587,2794653.843525388,1797379.6604843244,734325.4600166434,1063054.200467681,2860376.7453913223,1128777.1023336153,1731599.643057707,,
1729,2024-12-31,Workers compensation insurance,2022,2,5215771.71394972,2607885.85697486,2607885.85697486,1597140.3691717843,1276248.692978772,320891.67619301216,3618631.344777936,1331637.163996088,2286994.180781848,13735794.67006875,8241476.802041249
1729,2024-12-31,Workers compensation insurance,2023,0,3926190.664077144,98208.61874594698,3827982.0453311973,1906956.8926641273,40849.62188258315,1866107.270781544,2019233.7714130168,57358.99686336383,1961874.774549653,,
1729,2024-12-31,Workers compensation insurance,2023,1,5541399.050597406,2216559.6202389626,3324839.4303584434,2672701.9747044253,818185.4281368208,1854516.5465676044,2868697.0758929807,1398374.1921021417,1470322.883790839,15832066.354857802,9499239.81291468
1729,2024-12-31,Workers compensation insurance,2024,0,6849392.558011217,383783.50947217114,6465609.048539046,3193523.5336555843,173989.66299119827,3019533.870664386,3655869.0243556327,209793.84648097286,3446075.1778746597,32967829.001213785,19780697.40072827
1729,2024-12-31,Medical expense insurance,2015,0,5721727.885120198,915855.9842079082,4805871.90091229,1716794.158181535,318945.8090257107,1397848.3491558244,4004933.726938663,596910.1751821975,3408023.551756466,,
1729,2024-12-31,Medical expense insurance,2015,1,6986848.9378833175,2794739.575153327,4192109.3627299904,2446071.983456289,1288881.262941097,1157190.720515192,4540776.954427028,1505858.3122122302,3034918.642214798,,
1729,2024-12-31,Medical expense insurance,2015,2,7966435.04843734,3983217.52421867,3983217.52421867,2695078.949031873,1596683.4680363925,1098395.4809954807,5271356.0994054675,2386534.0561822774,2884822.04322319,,
1729,2024-12-31,Medical expense insurance,2015,3,9266761.96628633,5560057.179771799,3706704.786514531,3227334.6411050614,1755350.35405402,1471984.2870510414,6039427.325181268,3804706.825717779,2234720.4994634893,,
1729,2024-12-31,Medical expense insurance,2015,4,9884369.495483888,6919058.646838722,2965310.8486451665,4443324.226239755,2837769.6290521855,1605554.5971875694,5441045.2692441335,4081289.0177865364,1359756.2514575971,,
1729,2024-12-31,Medical expense insurance,2015,5,11106412.318764739,8885129.855011791,2221282.4637529477,5463448.905468843,4074120.7639302136,1389328.1415386293,5642963.413295896,4811009.091081577,831954.3222143184,,
1729,2024-12-31,Medical expense insurance,2015,6,11908692.51548125,10717823.263933128,1190869.2515481226,4747618.410087379,3301237.656345538,1446380.7537418408,7161074.105393872,7416585.60758759,-255511.50219371822,,
1729,2024-12-31,Medical expense insurance,2015,7,13080947.131845975,12426899.775253676,654047.3565922994,4927543.397646808,4106414.884038259,821128.5136085493,8153403.734199167,8320484.8912154175,-167081.1570162503,,
1729,2024-12-31,Medical expense insurance,2015,8,13818008.840943769,13127108.398896579,690900.4420471899,4931062.270702697,5476047.491714988,-544985.2210122906,8886946.570241071,7651060.907181591,1235885.6630594805,,
1729,2024-12-31,Medical expense insurance,2015,9,14703227.69185196,13968066.307259362,735161.3845925983,5721701.716712245,6526211.9447112195,-804510.2279989747,8981525.975139715,7441854.362548143,1539671.612591572,20778921.11557161,12467352.669342965
1729,2024-12-31,Medical expense insurance,2016,0,4903191.881287308,790922.3038618028,4112269.5774255055,2121733.4330037488,361288.8555914772,1760444.5774122716,2781458.4482835596,429633.4482703256,2351825.000013234,,
1729,2024-12-31,Medical expense insurance,2016,1,5785206.706123736,2314082.6824494945,3471124.0236742413,2483065.034528795,763930.044391463,1719134.9901373321,3302141.6715949406,1550152.6380580314,1751989.0335369091,,
1729,2024-12-31,Medical expense insurance,2016,2,6819829.764828581,3409914.8824142907,3409914.8824142907,2568428.099390508,1520495.6554917858,1047932.4438987223,4251401.665438073,1889419.2269225048,2361982.438515568,,
1729,2024-12-31,Medical expense insurance,2016,3,7118204.743218691,4270922.845931215,2847281.897287476,2427574.241740105,1697335.247060539,730238.9946795662,4690630.501478586,2573587.598870676,2117042.9026079103,,
1729,2024-12-31,Medical expense insurance,2016,4,8315329.400373954,5820730.580261768,2494598.8201121865,3371458.8700888753,2828724.2844726783,542734.585616197,4943870.530285079,2992006.2957890895,1951864.2344959895,,
1729,2024-12-31,Medical expense insurance,2016,5,8876620.423989039,7101296.339191232,1775324.084797807,3533692.2209993736,2300460.3879191163,1233231.8330802573,5342928.202989666,4800835.951272115,542092.2517175507,,
1729,2024-12-31,Medical expense insurance,2016,6,9800065.378680414,8820058.840812374,980006.5378680397,3424075.0512941214,4232944.670282415,-808869.6189882937,6375990.327386292,4587114.170529959,1788876.156856333,,
1729,2024-12-31,Medical expense insurance,2016,7,10616541.158340057,10085714.100423055,530827.0579170026,5187900.4730600715,4075093.42601032,1112807.0470497515,5428640.685279986,6010620.674412735,-581979.9891327489,,
1729,2024-12-31,Medical expense insurance,2016,8,11259433.22260891,10696461.561478464,562971.6611304469,5130959.4796416545,3489217.034920832,1641742.4447208224,6128473.742967256,7207244.526557632,-1078770.7835903754,16923517.769994937,10154110.66199696
1729,2024-12-31,Medical expense insurance,2017,0,6628416.791334639,989422.6145797325,5638994.176754907,2193797.4035737514,333024.4003083159,1860773.0032654356,4434619.387760888,656398.2142714167,3778221.173489471,,
1729,2024-12-31,Medical expense insurance,2017,1,10925131.729039058,4370052.691615623,6555079.037423435,4222426.1208937615,1855675.073718191,2366751.0471755704,6702705.608145297,2514377.6178974323,4188327.9902478643,,
1729,2024-12-31,Medical expense insurance,2017,2,12087700.124671971,6043850.062335986,6043850.062335986,4844005.030422812,2033906.7996736604,2810098.2307491517,7243695.094249159,4009943.262662325,3233751.831586834,,
1729,2024-12-31,Medical expense insurance,2017,3,14009848.851807578,8405909.311084548,5603939.5407230295,5988943.110587112,3457702.2979702824,2531240.8126168293,8020905.741220466,4948207.013114266,3072698.7281061998,,
1729,2024-12-31,Medical expense insurance,2017,4,15609747.030620366,10926822.921434255,4682924.109186111,5730679.189933741,4950083.724989743,780595.4649439985,9879067.840686625,5976739.196444512,3902328.6442421125,,
1729,2024-12-31,Medical expense insurance,2017,5,16757983.25098811,13406386.60079049,3351596.6501976214,6650186.117952065,5759657.515208474,890528.6027435903,10107797.133036047,7646729.085582015,2461068.047454032,,
1729,2024-12-31,Medical expense insurance,2017,6,17801553.71664874,16021398.344983866,1780155.3716648724,7668888.767592706,6788539.320210277,880349.4473824287,10132664.949056033,9232859.02477359,899805.9242824428,,
1729,2024-12-31,Medical expense insurance,2017,7,19523697.885564268,18547512.991286054,976184.8942782134,6192113.7054064125,5901579.185111931,290534.5202944819,13331584.180157855,12645933.806174124,685650.3739837315,32043073.774887376,19225844.264932424
1729,2024-12-31,Medical expense insurance,2018,0,15725524.383046865,599626.5756002299,15125897.807446636,5839589.094307052,250941.68242698623,5588647.411880066,9885935.288739813,348684.8931732437,9537250.39556657,,
1729,2024-12-31,Medical expense insurance,2018,1,16526624.913099883,6610649.965239953,9915974.94785993,5102301.032369462,2296054.750037353,2806246.282332109,11424323.88073042,4314595.2152026,7109728.665527821,,
1729,2024-12-31,Medical expense insurance,2018,2,18696803.56446075,9348401.782230375,9348401.782230375,5643314.36760763,3181072.4809687077,2462241.886638922,13053489.19685312,6167329.301261667,6886159.895591453,,
1729,2024-12-31,Medical expense insurance,2018,3,20888064.20022486,12532838.520134918,8355225.680089943,8828974.690205775,4415748.552722653,4413226.137483122,12059089.510019086,8117089.967412265,3941999.5426068213,,
