Syndicate,Reporting_Date,Asset_ID,Instrument_Type,Asset_Category,Issuer_Name,Issuer_Country,Issuer_Sector,Currency,Quantity,Unit_Solvency_II_Value,Total_Solvency_II_Value,Book_Value,Maturity_Date,Credit_Rating,External_Rating,Internal_Rating
6129,2024-12-31,6129-INV-0036,Equities - Listed,Equities,Issuer_370,US,Government,USD,361114.0306364123,352.0718713531096,127138092.53802584,124222103.36517793,2034-11-01,BBB,Moodys,5
6129,2024-12-31,6129-INV-0037,Equities - Unlisted,Equities,Issuer_210,AU,Financial,GBP,82148.40517186599,496.6618079694935,40799975.434469454,39397278.43138553,2034-11-01,AAA,S&P,2
6129,2024-12-31,6129-INV-0038,Corporate bonds - Non-investment grade,Cash and deposits,Issuer_17,FR,Financial,JPY,988432.5729695176,489.7759696549013,484110521.86463445,498334565.4262543,2029-02-01,AAA,None,6
6129,2024-12-31,6129-INV-0039,Policy loans,Property,Issuer_320,IT,Utilities,GBP,659763.5391199156,310.0131726129881,204535387.93693832,212023460.09775513,2031-04-01,BB,S&P,1
6129,2024-12-31,6129-INV-0040,Equities - Listed,Loans and mortgages,Issuer_252,US,Government,CAD,290150.08209786844,260.4565456181947,75571488.0940464,76473735.85889931,2036-01-01,A,None,3
6129,2024-12-31,6129-INV-0041,Sovereign bonds,Cash and deposits,Issuer_316,JP,Financial,AUD,411779.2853936216,242.3689043406206,99802494.23101577,98108692.88176195,2027-05-01,AAA,Moodys,5
6129,2024-12-31,6129-INV-0042,Corporate bonds - Investment grade,Government bonds,Issuer_372,FR,Government,USD,564667.5848678515,432.7585376068022,244364718.26137626,237071124.87962592,2029-09-01,B,Moodys,5
6129,2024-12-31,6129-INV-0043,Other investments,Corporate bonds,Issuer_286,NL,Government,AUD,934498.605714688,360.08944418670336,336503083.52505124,347381326.81383926,2027-11-01,BB,Fitch,6
6129,2024-12-31,6129-INV-0044,Policy loans,Loans and mortgages,Issuer_341,CA,Financial,USD,556634.5019373816,400.7825156408286,223089375.97894347,212296320.83330357,2038-03-01,BB,None,5
6129,2024-12-31,6129-INV-0045,Collective investment undertakings,Loans and mortgages,Issuer_81,NL,Government,EUR,818562.0443547557,68.06248658841494,55713368.16568107,57885706.91468386,2040-06-01,BB,Fitch,3
6129,2024-12-31,6129-INV-0046,Mortgage loans,Cash and deposits,Issuer_325,CA,Utilities,CHF,991970.7844914047,182.33035797955003,180866388.2415729,175627024.59505358,2029-10-01,BB,Moodys,4
6129,2024-12-31,6129-INV-0047,Deposits with credit institutions,Loans and mortgages,Issuer_131,AU,Government,JPY,765598.0004941827,163.86185341411397,125452307.33111651,130038371.77535799,2032-01-01,B,S&P,3
6129,2024-12-31,6129-INV-0048,Real estate,Government bonds,Issuer_266,DE,Utilities,GBP,103739.74956531923,106.67983837071122,11066939.716246316,11597213.853770737,2030-04-01,AA,Fitch,1
