Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Gross_Ultimate_Estimate
1729,2024-12-31,Income protection insurance,2022,1,6992580.848642335,2797032.3394569345,4195548.509185401,
1729,2024-12-31,Income protection insurance,2022,2,7549492.600222452,3774746.300111226,3774746.300111226,19819457.48671269
1729,2024-12-31,Income protection insurance,2023,0,7833420.047761578,1996582.5129868,5836837.534774778,
1729,2024-12-31,Income protection insurance,2023,1,8765817.814238427,3506327.125695371,5259490.688543056,25423095.37131102
1729,2024-12-31,Income protection insurance,2024,0,15248778.625843968,2896973.259332176,12351805.366511792,45540847.86201458
1183,2024-12-31,Miscellaneous financial loss,2015,0,2253017.5415162174,356412.2093144819,1896605.332201736,
1183,2024-12-31,Miscellaneous financial loss,2015,1,3474218.862371849,1389687.5449487397,2084531.3174231087,
1183,2024-12-31,Miscellaneous financial loss,2015,2,4225466.566283398,2112733.283141699,2112733.283141699,
1183,2024-12-31,Miscellaneous financial loss,2015,3,4488109.052903333,2692865.431742,1795243.6211613328,
1183,2024-12-31,Miscellaneous financial loss,2015,4,4945785.924011727,3462050.1468082084,1483735.7772035184,
1183,2024-12-31,Miscellaneous financial loss,2015,5,5333784.785029192,4267027.8280233545,1066756.957005838,
1183,2024-12-31,Miscellaneous financial loss,2015,6,5883157.119978535,5294841.407980682,588315.7119978527,
1183,2024-12-31,Miscellaneous financial loss,2015,7,6546349.208462566,6219031.748039437,327317.4604231287,
1183,2024-12-31,Miscellaneous financial loss,2015,8,6756435.737374982,6418613.950506233,337821.7868687492,
1183,2024-12-31,Miscellaneous financial loss,2015,9,7332563.273089192,6965935.109434732,366628.1636544597,10443229.800732154
1183,2024-12-31,Miscellaneous financial loss,2016,0,13846901.47657816,729933.5091105714,13116967.967467587,
1183,2024-12-31,Miscellaneous financial loss,2016,1,12064525.99277942,4825810.397111769,7238715.595667652,
1183,2024-12-31,Miscellaneous financial loss,2016,2,13686137.324719818,6843068.662359909,6843068.662359909,
1183,2024-12-31,Miscellaneous financial loss,2016,3,14947274.361854067,8968364.617112443,5978909.744741626,
1183,2024-12-31,Miscellaneous financial loss,2016,4,16543441.608615335,11580409.126030734,4963032.482584601,
1183,2024-12-31,Miscellaneous financial loss,2016,5,18355794.665036354,14684635.732029084,3671158.93300727,
1183,2024-12-31,Miscellaneous financial loss,2016,6,19604592.09227196,17644132.883044768,1960459.209227193,
1183,2024-12-31,Miscellaneous financial loss,2016,7,21781224.17176168,20692162.963173594,1089061.208588086,
1183,2024-12-31,Miscellaneous financial loss,2016,8,22864355.301123984,21721137.536067784,1143217.7650562003,35132506.54418829
1183,2024-12-31,Miscellaneous financial loss,2017,0,10981979.888781007,749631.7381597838,10232348.150621224,
1183,2024-12-31,Miscellaneous financial loss,2017,1,15836472.358326113,6334588.943330445,9501883.414995668,
1183,2024-12-31,Miscellaneous financial loss,2017,2,17884859.088315997,8942429.544157999,8942429.544157999,
1183,2024-12-31,Miscellaneous financial loss,2017,3,19806946.272388704,11884167.763433224,7922778.50895548,
1183,2024-12-31,Miscellaneous financial loss,2017,4,21247624.438087907,14873337.106661534,6374287.331426373,
1183,2024-12-31,Miscellaneous financial loss,2017,5,23494804.21792936,18795843.374343485,4698960.843585871,
1183,2024-12-31,Miscellaneous financial loss,2017,6,26530362.65222926,23877326.38700634,2653036.265222922,
1183,2024-12-31,Miscellaneous financial loss,2017,7,27518575.3942219,26142646.6245108,1375928.7697110958,45353594.74584851
1183,2024-12-31,Miscellaneous financial loss,2018,0,8239927.109550891,910418.3424783014,7329508.76707259,
1183,2024-12-31,Miscellaneous financial loss,2018,1,7644384.024980583,3057753.6099922336,4586630.41498835,
1183,2024-12-31,Miscellaneous financial loss,2018,2,8288609.092035729,4144304.5460178647,4144304.5460178647,
1183,2024-12-31,Miscellaneous financial loss,2018,3,9603931.048102535,5762358.628861522,3841572.419241013,
1183,2024-12-31,Miscellaneous financial loss,2018,4,10331368.907025358,7231958.23491775,3099410.672107608,
1183,2024-12-31,Miscellaneous financial loss,2018,5,11541893.132083356,9233514.505666684,2308378.62641667,
1183,2024-12-31,Miscellaneous financial loss,2018,6,12037043.017634563,10833338.71587111,1203704.3017634545,21527496.55763192
1183,2024-12-31,Miscellaneous financial loss,2019,0,7776930.476288941,981984.9125615548,6794945.563727386,
1183,2024-12-31,Miscellaneous financial loss,2019,1,8205288.433039051,3282115.3732156204,4923173.05982343,
1183,2024-12-31,Miscellaneous financial loss,2019,2,8920621.197464284,4460310.598732142,4460310.598732142,
1183,2024-12-31,Miscellaneous financial loss,2019,3,9783361.558171423,5870016.934902856,3913344.623268569,
1183,2024-12-31,Miscellaneous financial loss,2019,4,10919221.510612024,7643455.057428416,3275766.453183608,
1183,2024-12-31,Miscellaneous financial loss,2019,5,12392488.585553776,9913990.868443022,2478497.717110755,23164101.2522065
1183,2024-12-31,Miscellaneous financial loss,2020,0,11700392.985551748,1456691.0583182618,10243701.927233487,
1183,2024-12-31,Miscellaneous financial loss,2020,1,10757742.606720906,4303097.042688362,6454645.564032543,
1183,2024-12-31,Miscellaneous financial loss,2020,2,11291660.029191744,5645830.014595872,5645830.014595872,
1183,2024-12-31,Miscellaneous financial loss,2020,3,13363784.712194486,8018270.827316692,5345513.8848777935,
1183,2024-12-31,Miscellaneous financial loss,2020,4,14686044.03388747,10280230.823721228,4405813.210166242,30056826.21252384
1183,2024-12-31,Miscellaneous financial loss,2021,0,8663497.423865309,1893706.660159032,6769790.763706277,
1183,2024-12-31,Miscellaneous financial loss,2021,1,9648792.45707558,3859516.982830233,5789275.474245349,
1183,2024-12-31,Miscellaneous financial loss,2021,2,10626610.914658,5313305.457329,5313305.457329,
1183,2024-12-31,Miscellaneous financial loss,2021,3,11846836.048903557,7108101.629342134,4738734.419561421,27761415.01665484
1183,2024-12-31,Miscellaneous financial loss,2022,0,13080820.984276127,1377314.791926547,11703506.192349585,
1183,2024-12-31,Miscellaneous financial loss,2022,1,12274642.279783214,4909856.911913286,7364785.367869928,
1183,2024-12-31,Miscellaneous financial loss,2022,2,14794244.60010814,7397122.300054071,7397122.300054071,36558200.39397728
1183,2024-12-31,Miscellaneous financial loss,2023,0,10040460.294465331,2499001.7058585603,7541458.588606771,
1183,2024-12-31,Miscellaneous financial loss,2023,1,13717726.403823469,5487090.561529388,8230635.842294081,40078925.68207698
1183,2024-12-31,Miscellaneous financial loss,2024,0,9676505.077841518,547590.2671101638,9128914.810731355,33376491.378884457
1183,2024-12-31,Motor vehicle liability insurance,2015,0,14396898.571456792,2866962.204740268,11529936.366716525,
1183,2024-12-31,Motor vehicle liability insurance,2015,1,14310004.454927815,5724001.781971127,8586002.67295669,
1183,2024-12-31,Motor vehicle liability insurance,2015,2,15622572.123188756,7811286.061594377,7811286.061594377,
1183,2024-12-31,Motor vehicle liability insurance,2015,3,17877287.476567347,10726372.48594041,7150914.990626937,
1183,2024-12-31,Motor vehicle liability insurance,2015,4,20215535.14217481,14150874.599522367,6064660.542652443,
1183,2024-12-31,Motor vehicle liability insurance,2015,5,21876052.63825303,17500842.110602424,4375210.527650606,
1183,2024-12-31,Motor vehicle liability insurance,2015,6,23897691.314428087,21507922.182985283,2389769.131442804,
1183,2024-12-31,Motor vehicle liability insurance,2015,7,24887902.133224387,23643507.026563168,1244395.1066612191,
1183,2024-12-31,Motor vehicle liability insurance,2015,8,27592851.071408097,26213208.51783769,1379642.5535704046,
1183,2024-12-31,Motor vehicle liability insurance,2015,9,29268610.67233632,27805180.1387195,1463430.5336168185,41477173.17170725
1183,2024-12-31,Motor vehicle liability insurance,2016,0,14765225.528362667,3963408.7597336182,10801816.768629048,
1183,2024-12-31,Motor vehicle liability insurance,2016,1,14392851.33359699,5757140.533438796,8635710.800158193,
1183,2024-12-31,Motor vehicle liability insurance,2016,2,16410868.211963428,8205434.105981714,8205434.105981714,
1183,2024-12-31,Motor vehicle liability insurance,2016,3,18720978.462906063,11232587.077743638,7488391.385162424,
1183,2024-12-31,Motor vehicle liability insurance,2016,4,20762567.318935417,14533797.12325479,6228770.195680626,
1183,2024-12-31,Motor vehicle liability insurance,2016,5,22259960.6681654,17807968.53453232,4451992.133633077,
1183,2024-12-31,Motor vehicle liability insurance,2016,6,23983587.1285096,21585228.41565864,2398358.712850958,
1183,2024-12-31,Motor vehicle liability insurance,2016,7,25994890.066841524,24695145.563499447,1299744.5033420771,
1183,2024-12-31,Motor vehicle liability insurance,2016,8,28561780.965972334,27133691.91767372,1428089.0482986197,42799920.04597743
1183,2024-12-31,Motor vehicle liability insurance,2017,0,13700206.728621813,646248.335071003,13053958.39355081,
1183,2024-12-31,Motor vehicle liability insurance,2017,1,15290198.796201415,6116079.518480567,9174119.27772085,
1183,2024-12-31,Motor vehicle liability insurance,2017,2,17587639.71242611,8793819.856213056,8793819.856213056,
1183,2024-12-31,Motor vehicle liability insurance,2017,3,19165197.02846956,11499118.217081737,7666078.811387822,
1183,2024-12-31,Motor vehicle liability insurance,2017,4,21217952.28408725,14852566.598861072,6365385.685226176,
1183,2024-12-31,Motor vehicle liability insurance,2017,5,23128751.331731077,18503001.06538486,4625750.2663462125,
1183,2024-12-31,Motor vehicle liability insurance,2017,6,24869918.766627107,22382926.8899644,2486991.876662709,
1183,2024-12-31,Motor vehicle liability insurance,2017,7,26592659.209303007,25263026.24883785,1329632.9604651518,43746502.99875081
1183,2024-12-31,Motor vehicle liability insurance,2018,0,6758236.440834162,647958.2719966808,6110278.168837481,
1183,2024-12-31,Motor vehicle liability insurance,2018,1,9415930.358393207,3766372.143357284,5649558.215035925,
1183,2024-12-31,Motor vehicle liability insurance,2018,2,11193925.851683475,5596962.925841738,5596962.925841738,
1183,2024-12-31,Motor vehicle liability insurance,2018,3,12390804.557318028,7434482.734390818,4956321.8229272105,
1183,2024-12-31,Motor vehicle liability insurance,2018,4,13124803.501015097,9187362.450710569,3937441.050304528,
1183,2024-12-31,Motor vehicle liability insurance,2018,5,14782045.318453524,11825636.25476282,2956409.063690704,
1183,2024-12-31,Motor vehicle liability insurance,2018,6,16169369.88377566,14552432.895398095,1616936.9883775637,28155700.232051022
1183,2024-12-31,Motor vehicle liability insurance,2019,0,7222452.718509019,1216309.7695401465,6006142.948968872,
1183,2024-12-31,Motor vehicle liability insurance,2019,1,7050528.747490135,2820211.4989960543,4230317.248494081,
1183,2024-12-31,Motor vehicle liability insurance,2019,2,8242423.89375709,4121211.946878545,4121211.946878545,
1183,2024-12-31,Motor vehicle liability insurance,2019,3,9144036.545722224,5486421.927433335,3657614.6182888886,
1183,2024-12-31,Motor vehicle liability insurance,2019,4,9783656.77109821,6848559.739768746,2935097.0313294632,
1183,2024-12-31,Motor vehicle liability insurance,2019,5,10863981.514655689,8691185.211724551,2172796.3029311374,20405033.710744586
1183,2024-12-31,Motor vehicle liability insurance,2020,0,9158544.82859176,2420892.29997798,6737652.52861378,
1183,2024-12-31,Motor vehicle liability insurance,2020,1,15291033.418160625,6116413.36726425,9174620.050896376,
1183,2024-12-31,Motor vehicle liability insurance,2020,2,16896925.830707166,8448462.915353583,8448462.915353583,
1183,2024-12-31,Motor vehicle liability insurance,2020,3,19212038.957583312,11527223.374549989,7684815.583033323,
1183,2024-12-31,Motor vehicle liability insurance,2020,4,20311987.43508088,14218391.204556616,6093596.230524266,42702862.14074834
1183,2024-12-31,Motor vehicle liability insurance,2021,0,10550402.270424612,1700869.9892813363,8849532.281143276,
1183,2024-12-31,Motor vehicle liability insurance,2021,1,10208988.075183997,4083595.230073599,6125392.845110398,
1183,2024-12-31,Motor vehicle liability insurance,2021,2,11291813.159278585,5645906.579639292,5645906.579639292,
1183,2024-12-31,Motor vehicle liability insurance,2021,3,13402391.563557206,8041434.938134325,5360956.625422881,29938156.495195948
1183,2024-12-31,Motor vehicle liability insurance,2022,0,11558980.083289675,18548.65613467905,11540431.427154996,
1183,2024-12-31,Motor vehicle liability insurance,2022,1,10003233.10392425,4001293.2415697,6001939.862354551,
1183,2024-12-31,Motor vehicle liability insurance,2022,2,12063159.101104926,6031579.550552463,6031579.550552463,29932627.255709484
1183,2024-12-31,Motor vehicle liability insurance,2023,0,2271927.3615105776,552173.8316463827,1719753.5298641948,
1183,2024-12-31,Motor vehicle liability insurance,2023,1,4057168.289366072,1622867.315746429,2434300.9736196427,11350675.323469484
1183,2024-12-31,Motor vehicle liability insurance,2024,0,2739674.368703918,134735.86023390378,2604938.508470014,8541435.951837925
1183,2024-12-31,"Marine, aviation and transport insurance",2015,0,8269886.133475897,424923.48117055726,7844962.652305339,
1183,2024-12-31,"Marine, aviation and transport insurance",2015,1,9045077.43163376,3618030.972653505,5427046.458980257,
1183,2024-12-31,"Marine, aviation and transport insurance",2015,2,9794143.105008066,4897071.552504033,4897071.552504033,
1183,2024-12-31,"Marine, aviation and transport insurance",2015,3,11438513.34224793,6863108.005348759,4575405.336899171,
1183,2024-12-31,"Marine, aviation and transport insurance",2015,4,12713132.871986926,8899193.010390848,3813939.8615960777,
1183,2024-12-31,"Marine, aviation and transport insurance",2015,5,13252855.513081508,10602284.410465209,2650571.102616301,
1183,2024-12-31,"Marine, aviation and transport insurance",2015,6,14859624.516766,13373662.065089405,1485962.4516765978,
1183,2024-12-31,"Marine, aviation and transport insurance",2015,7,15804745.019747443,15014507.768760072,790237.2509873733,
1183,2024-12-31,"Marine, aviation and transport insurance",2015,8,17065729.02619868,16212442.574888747,853286.4513099343,
1183,2024-12-31,"Marine, aviation and transport insurance",2015,9,18089917.931063216,17185422.034510054,904495.8965531624,25852595.39620908
