Transaction_ID,Policy_ID,Syndicate_Number,Year_of_Account,LOB_Code,LOB_Name,Currency,Transaction_Type,Transaction_Date,Quarter,Gross_Amount,Ceding_Commission,Net_Amount,Earned_Premium,Unearned_Premium,Country
PRM00000170,POL004070,33,2018,D2,Direct Motor (Commercial),CAD,Written_Premium,2018-06-15,Q2,856388.99,142176.75,652575.45,428194.49,428194.49,CA
PRM00000171,POL004070,33,2018,D2,Direct Motor (Commercial),CAD,Written_Premium,2018-09-15,Q3,856388.99,110706.35,763032.42,642291.74,214097.25,CA
PRM00000172,POL004070,33,2018,D2,Direct Motor (Commercial),CAD,Written_Premium,2018-12-15,Q4,856388.99,104772.79,702957.53,856388.99,0.0,CA
PRM00000173,POL004189,33,2018,D2,Direct Motor (Commercial),GBP,Written_Premium,2018-03-15,Q1,455461.78,61802.88,347492.2,113865.45,341596.34,CA
PRM00000174,POL004189,33,2018,D2,Direct Motor (Commercial),GBP,Written_Premium,2018-06-15,Q2,455461.78,53798.63,361181.23,227730.89,227730.89,CA
PRM00000175,POL004189,33,2018,D2,Direct Motor (Commercial),GBP,Written_Premium,2018-09-15,Q3,455461.78,66648.56,401343.18,341596.34,113865.45,CA
PRM00000176,POL004189,33,2018,D2,Direct Motor (Commercial),GBP,Written_Premium,2018-12-15,Q4,455461.78,69030.53,386134.01,455461.78,0.0,CA
PRM00000177,POL000134,33,2018,E1,Energy Offshore,GBP,Written_Premium,2018-03-15,Q1,195888.07,27932.76,172481.28,48972.02,146916.05,JP
PRM00000178,POL000134,33,2018,E1,Energy Offshore,GBP,Written_Premium,2018-06-15,Q2,195888.07,32568.77,149579.06,97944.04,97944.04,JP
PRM00000179,POL000134,33,2018,E1,Energy Offshore,GBP,Written_Premium,2018-09-15,Q3,195888.07,28942.49,171222.85,146916.05,48972.02,JP
PRM00000180,POL000134,33,2018,E1,Energy Offshore,GBP,Written_Premium,2018-12-15,Q4,195888.07,33960.24,173517.0,195888.07,0.0,JP
PRM00000181,POL000896,33,2018,E1,Energy Offshore,GBP,Written_Premium,2018-03-15,Q1,707810.27,86895.59,634605.57,176952.57,530857.7,US
PRM00000182,POL000896,33,2018,E1,Energy Offshore,GBP,Written_Premium,2018-06-15,Q2,707810.27,90959.12,536185.38,353905.13,353905.13,US
PRM00000183,POL000896,33,2018,E1,Energy Offshore,GBP,Written_Premium,2018-09-15,Q3,707810.27,105865.24,542572.54,530857.7,176952.57,US
PRM00000184,POL000896,33,2018,E1,Energy Offshore,GBP,Written_Premium,2018-12-15,Q4,707810.27,119004.91,626471.15,707810.27,0.0,US
PRM00000185,POL000898,33,2018,E1,Energy Offshore,CHF,Written_Premium,2018-03-15,Q1,635715.69,122142.81,534672.23,158928.92,476786.77,AU
PRM00000186,POL000898,33,2018,E1,Energy Offshore,CHF,Written_Premium,2018-06-15,Q2,635715.69,97599.2,571571.16,317857.84,317857.84,AU
PRM00000187,POL000898,33,2018,E1,Energy Offshore,CHF,Written_Premium,2018-09-15,Q3,635715.69,100406.57,565226.74,476786.77,158928.92,AU
PRM00000188,POL000898,33,2018,E1,Energy Offshore,CHF,Written_Premium,2018-12-15,Q4,635715.69,121840.95,504394.04,635715.69,0.0,AU
PRM00000189,POL001553,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-03-15,Q1,265895.36,26955.17,216937.45,66473.84,199421.52,JP
PRM00000190,POL001553,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-06-15,Q2,265895.36,49492.97,232770.15,132947.68,132947.68,JP
PRM00000191,POL001553,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-09-15,Q3,265895.36,42640.82,205669.73,199421.52,66473.84,JP
PRM00000192,POL001553,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-12-15,Q4,265895.36,29450.24,237498.35,265895.36,0.0,JP
PRM00000193,POL001791,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-03-15,Q1,524446.81,74544.75,444324.0,131111.7,393335.1,FR
PRM00000194,POL001791,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-06-15,Q2,524446.81,99952.45,461767.01,262223.4,262223.4,FR
PRM00000195,POL001791,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-09-15,Q3,524446.81,82175.74,431717.15,393335.1,131111.7,FR
PRM00000196,POL001791,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-12-15,Q4,524446.81,91005.12,420840.69,524446.81,0.0,FR
PRM00000197,POL001811,33,2018,E1,Energy Offshore,EUR,Written_Premium,2018-03-15,Q1,129655.47,21074.08,97691.88,32413.87,97241.61,GB
PRM00000198,POL001811,33,2018,E1,Energy Offshore,EUR,Written_Premium,2018-06-15,Q2,129655.47,23653.21,116651.66,64827.74,64827.74,GB
PRM00000199,POL001811,33,2018,E1,Energy Offshore,EUR,Written_Premium,2018-09-15,Q3,129655.47,25343.84,104240.96,97241.61,32413.87,GB
PRM00000200,POL001811,33,2018,E1,Energy Offshore,EUR,Written_Premium,2018-12-15,Q4,129655.47,19851.57,101835.63,129655.47,0.0,GB
PRM00000201,POL002264,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-03-15,Q1,672598.36,87638.72,550590.31,168149.59,504448.77,DE
PRM00000202,POL002264,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-06-15,Q2,672598.36,117508.38,506252.92,336299.18,336299.18,DE
PRM00000203,POL002264,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-09-15,Q3,672598.36,93745.02,560593.61,504448.77,168149.59,DE
PRM00000204,POL002264,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-12-15,Q4,672598.36,81733.01,512366.47,672598.36,0.0,DE
PRM00000205,POL002648,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-03-15,Q1,535289.47,82411.77,452679.05,133822.37,401467.1,CA
PRM00000206,POL002648,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-06-15,Q2,535289.47,87841.12,430098.48,267644.74,267644.74,CA
PRM00000207,POL002648,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-09-15,Q3,535289.47,66234.67,419162.68,401467.1,133822.37,CA
PRM00000208,POL002648,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-12-15,Q4,535289.47,55698.15,416295.96,535289.47,0.0,CA
PRM00000209,POL003213,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-03-15,Q1,78187.36,14219.2,58676.31,19546.84,58640.52,GB
PRM00000210,POL003213,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-06-15,Q2,78187.36,8161.89,60130.21,39093.68,39093.68,GB
PRM00000211,POL003213,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-09-15,Q3,78187.36,11104.49,62554.64,58640.52,19546.84,GB
PRM00000212,POL003213,33,2018,E1,Energy Offshore,JPY,Written_Premium,2018-12-15,Q4,78187.36,9209.19,59941.75,78187.36,0.0,GB
PRM00000213,POL003927,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-03-15,Q1,459043.68,89002.26,407028.31,114760.92,344282.76,CA
PRM00000214,POL003927,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-06-15,Q2,459043.68,81337.89,361636.12,229521.84,229521.84,CA
PRM00000215,POL003927,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-09-15,Q3,459043.68,60763.52,390130.55,344282.76,114760.92,CA
PRM00000216,POL003927,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-12-15,Q4,459043.68,59294.62,380819.62,459043.68,0.0,CA
PRM00000217,POL003960,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-03-15,Q1,27452.15,4533.13,22727.07,6863.04,20589.11,JP
PRM00000218,POL003960,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-06-15,Q2,27452.15,3879.77,22021.68,13726.07,13726.07,JP
PRM00000219,POL003960,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-09-15,Q3,27452.15,4880.31,23632.18,20589.11,6863.04,JP
PRM00000220,POL003960,33,2018,E1,Energy Offshore,USD,Written_Premium,2018-12-15,Q4,27452.15,4656.51,22131.97,27452.15,0.0,JP
PRM00000221,POL004484,33,2018,E1,Energy Offshore,CAD,Written_Premium,2018-03-15,Q1,104902.8,18627.98,93746.97,26225.7,78677.1,CA
PRM00000222,POL004484,33,2018,E1,Energy Offshore,CAD,Written_Premium,2018-06-15,Q2,104902.8,17717.87,85095.57,52451.4,52451.4,CA
PRM00000223,POL004484,33,2018,E1,Energy Offshore,CAD,Written_Premium,2018-09-15,Q3,104902.8,18845.59,88264.73,78677.1,26225.7,CA
PRM00000224,POL004484,33,2018,E1,Energy Offshore,CAD,Written_Premium,2018-12-15,Q4,104902.8,19697.36,89899.33,104902.8,0.0,CA
PRM00000225,POL000301,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-03-15,Q1,384398.54,68035.47,326783.14,96099.63,288298.9,FR
PRM00000226,POL000301,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-06-15,Q2,384398.54,41977.11,316270.65,192199.27,192199.27,FR
PRM00000227,POL000301,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-09-15,Q3,384398.54,40611.32,314104.49,288298.9,96099.63,FR
PRM00000228,POL000301,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-12-15,Q4,384398.54,65979.2,312588.4,384398.54,0.0,FR
PRM00000229,POL000675,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-03-15,Q1,573600.02,57453.51,461973.3,143400.0,430200.01,US
PRM00000230,POL000675,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-06-15,Q2,573600.02,61246.66,497362.53,286800.01,286800.01,US
PRM00000231,POL000675,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-09-15,Q3,573600.02,102315.99,499580.83,430200.01,143400.0,US
PRM00000232,POL000675,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-12-15,Q4,573600.02,59099.57,432976.47,573600.02,0.0,US
PRM00000233,POL000701,33,2019,A1,Direct Accident & Health,EUR,Written_Premium,2019-03-15,Q1,158721.24,30211.78,121985.62,39680.31,119040.93,DE
PRM00000234,POL000701,33,2019,A1,Direct Accident & Health,EUR,Written_Premium,2019-06-15,Q2,158721.24,26507.88,137979.25,79360.62,79360.62,DE
PRM00000235,POL000701,33,2019,A1,Direct Accident & Health,EUR,Written_Premium,2019-09-15,Q3,158721.24,22980.67,132051.44,119040.93,39680.31,DE
PRM00000236,POL000701,33,2019,A1,Direct Accident & Health,EUR,Written_Premium,2019-12-15,Q4,158721.24,19481.14,141030.17,158721.24,0.0,DE
PRM00000237,POL000944,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-03-15,Q1,326282.55,42475.5,255372.11,81570.64,244711.91,FR
PRM00000238,POL000944,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-06-15,Q2,326282.55,49771.25,254036.11,163141.27,163141.27,FR
PRM00000239,POL000944,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-09-15,Q3,326282.55,55033.8,269922.89,244711.91,81570.64,FR
PRM00000240,POL000944,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-12-15,Q4,326282.55,37450.86,248003.11,326282.55,0.0,FR
PRM00000241,POL001582,33,2019,A1,Direct Accident & Health,GBP,Written_Premium,2019-03-15,Q1,710023.37,80726.36,547068.53,177505.84,532517.53,AU
PRM00000242,POL001582,33,2019,A1,Direct Accident & Health,GBP,Written_Premium,2019-06-15,Q2,710023.37,93215.46,621263.77,355011.69,355011.69,AU
PRM00000243,POL001582,33,2019,A1,Direct Accident & Health,GBP,Written_Premium,2019-09-15,Q3,710023.37,75070.35,546159.45,532517.53,177505.84,AU
PRM00000244,POL001582,33,2019,A1,Direct Accident & Health,GBP,Written_Premium,2019-12-15,Q4,710023.37,92508.89,591449.45,710023.37,0.0,AU
PRM00000245,POL002225,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-03-15,Q1,1222529.95,215517.71,1085825.08,305632.49,916897.46,DE
PRM00000246,POL002225,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-06-15,Q2,1222529.95,172632.01,936305.4,611264.97,611264.97,DE
PRM00000247,POL002225,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-09-15,Q3,1222529.95,148355.91,969572.79,916897.46,305632.49,DE
PRM00000248,POL002225,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-12-15,Q4,1222529.95,218355.79,1042813.76,1222529.95,0.0,DE
PRM00000249,POL002372,33,2019,A1,Direct Accident & Health,GBP,Written_Premium,2019-03-15,Q1,246647.48,29819.81,216016.78,61661.87,184985.61,CA
PRM00000250,POL002372,33,2019,A1,Direct Accident & Health,GBP,Written_Premium,2019-06-15,Q2,246647.48,45855.61,217633.31,123323.74,123323.74,CA
PRM00000251,POL002372,33,2019,A1,Direct Accident & Health,GBP,Written_Premium,2019-09-15,Q3,246647.48,31447.66,189933.25,184985.61,61661.87,CA
PRM00000252,POL002372,33,2019,A1,Direct Accident & Health,GBP,Written_Premium,2019-12-15,Q4,246647.48,27228.83,199787.71,246647.48,0.0,CA
PRM00000253,POL002486,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-03-15,Q1,376775.3,53853.43,331649.49,94193.82,282581.47,FR
PRM00000254,POL002486,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-06-15,Q2,376775.3,47765.92,318011.09,188387.65,188387.65,FR
PRM00000255,POL002486,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-09-15,Q3,376775.3,67375.44,297793.0,282581.47,94193.82,FR
PRM00000256,POL002486,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-12-15,Q4,376775.3,47742.69,320399.65,376775.3,0.0,FR
PRM00000257,POL002505,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-03-15,Q1,1180818.72,203825.4,1055609.9,295204.68,885614.04,FR
PRM00000258,POL002505,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-06-15,Q2,1180818.72,218444.46,1031218.1,590409.36,590409.36,FR
PRM00000259,POL002505,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-09-15,Q3,1180818.72,199831.63,906600.73,885614.04,295204.68,FR
PRM00000260,POL002505,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-12-15,Q4,1180818.72,213638.59,1051280.85,1180818.72,0.0,FR
PRM00000261,POL002613,33,2019,A1,Direct Accident & Health,AUD,Written_Premium,2019-03-15,Q1,109499.29,15228.26,87276.33,27374.82,82124.47,GB
PRM00000262,POL002613,33,2019,A1,Direct Accident & Health,AUD,Written_Premium,2019-06-15,Q2,109499.29,16671.07,97834.15,54749.65,54749.65,GB
PRM00000263,POL002613,33,2019,A1,Direct Accident & Health,AUD,Written_Premium,2019-09-15,Q3,109499.29,11506.54,93767.76,82124.47,27374.82,GB
PRM00000264,POL002613,33,2019,A1,Direct Accident & Health,AUD,Written_Premium,2019-12-15,Q4,109499.29,19870.49,95079.59,109499.29,0.0,GB
PRM00000265,POL003051,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-03-15,Q1,1122011.9,175793.95,996441.32,280502.98,841508.93,DE
PRM00000266,POL003051,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-06-15,Q2,1122011.9,127294.92,882768.21,561005.95,561005.95,DE
PRM00000267,POL003051,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-09-15,Q3,1122011.9,146642.05,842969.35,841508.93,280502.98,DE
PRM00000268,POL003051,33,2019,A1,Direct Accident & Health,USD,Written_Premium,2019-12-15,Q4,1122011.9,153790.72,868548.26,1122011.9,0.0,DE
PRM00000269,POL003928,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-03-15,Q1,1138220.94,196300.56,924511.9,284555.23,853665.7,CA
PRM00000270,POL003928,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-06-15,Q2,1138220.94,194005.14,903802.05,569110.47,569110.47,CA
PRM00000271,POL003928,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-09-15,Q3,1138220.94,128837.25,876200.6,853665.7,284555.23,CA
PRM00000272,POL003928,33,2019,A1,Direct Accident & Health,JPY,Written_Premium,2019-12-15,Q4,1138220.94,136958.0,873336.84,1138220.94,0.0,CA
PRM00000273,POL004016,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-03-15,Q1,921552.8,112479.86,771206.21,230388.2,691164.6,US
PRM00000274,POL004016,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-06-15,Q2,921552.8,115778.0,738571.1,460776.4,460776.4,US
PRM00000275,POL004016,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-09-15,Q3,921552.8,97014.99,814497.27,691164.6,230388.2,US
PRM00000276,POL004016,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-12-15,Q4,921552.8,104887.54,739361.69,921552.8,0.0,US
PRM00000277,POL004090,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-03-15,Q1,810189.37,111763.94,701477.3,202547.34,607642.02,FR
PRM00000278,POL004090,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-06-15,Q2,810189.37,120195.06,654182.09,405094.68,405094.68,FR
PRM00000279,POL004090,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-09-15,Q3,810189.37,137397.96,680196.27,607642.02,202547.34,FR
PRM00000280,POL004090,33,2019,A1,Direct Accident & Health,CHF,Written_Premium,2019-12-15,Q4,810189.37,87349.32,645643.99,810189.37,0.0,FR
PRM00000281,POL004219,33,2019,A1,Direct Accident & Health,CAD,Written_Premium,2019-03-15,Q1,1176922.04,232866.75,968018.71,294230.51,882691.53,JP
PRM00000282,POL004219,33,2019,A1,Direct Accident & Health,CAD,Written_Premium,2019-06-15,Q2,1176922.04,167616.42,909158.12,588461.02,588461.02,JP
PRM00000283,POL004219,33,2019,A1,Direct Accident & Health,CAD,Written_Premium,2019-09-15,Q3,1176922.04,216444.22,906225.48,882691.53,294230.51,JP
PRM00000284,POL004219,33,2019,A1,Direct Accident & Health,CAD,Written_Premium,2019-12-15,Q4,1176922.04,130059.74,960191.91,1176922.04,0.0,JP
PRM00000285,POL000275,33,2019,A2,Accident & Health Reinsurance,CAD,Written_Premium,2019-03-15,Q1,690309.49,99173.1,619359.72,172577.37,517732.12,FR
PRM00000286,POL000275,33,2019,A2,Accident & Health Reinsurance,CAD,Written_Premium,2019-06-15,Q2,690309.49,77834.71,567830.69,345154.75,345154.75,FR
PRM00000287,POL000275,33,2019,A2,Accident & Health Reinsurance,CAD,Written_Premium,2019-09-15,Q3,690309.49,82923.1,590397.26,517732.12,172577.37,FR
PRM00000288,POL000275,33,2019,A2,Accident & Health Reinsurance,CAD,Written_Premium,2019-12-15,Q4,690309.49,96069.47,584878.65,690309.49,0.0,FR
PRM00000289,POL001540,33,2019,A2,Accident & Health Reinsurance,CHF,Written_Premium,2019-03-15,Q1,571024.52,76426.56,476623.83,142756.13,428268.39,CA
PRM00000290,POL001540,33,2019,A2,Accident & Health Reinsurance,CHF,Written_Premium,2019-06-15,Q2,571024.52,83891.32,460334.12,285512.26,285512.26,CA
PRM00000291,POL001540,33,2019,A2,Accident & Health Reinsurance,CHF,Written_Premium,2019-09-15,Q3,571024.52,87796.43,461142.15,428268.39,142756.13,CA
PRM00000292,POL001540,33,2019,A2,Accident & Health Reinsurance,CHF,Written_Premium,2019-12-15,Q4,571024.52,103128.1,470687.31,571024.52,0.0,CA
PRM00000293,POL002046,33,2019,A2,Accident & Health Reinsurance,USD,Written_Premium,2019-03-15,Q1,375897.12,71538.01,294485.56,93974.28,281922.84,FR
PRM00000294,POL002046,33,2019,A2,Accident & Health Reinsurance,USD,Written_Premium,2019-06-15,Q2,375897.12,41804.42,303403.52,187948.56,187948.56,FR
PRM00000295,POL002046,33,2019,A2,Accident & Health Reinsurance,USD,Written_Premium,2019-09-15,Q3,375897.12,44493.42,304088.71,281922.84,93974.28,FR
PRM00000296,POL002046,33,2019,A2,Accident & Health Reinsurance,USD,Written_Premium,2019-12-15,Q4,375897.12,45386.23,330876.84,375897.12,0.0,FR
PRM00000297,POL002513,33,2019,A2,Accident & Health Reinsurance,JPY,Written_Premium,2019-03-15,Q1,1534828.51,240646.46,1265678.51,383707.13,1151121.38,GB
PRM00000298,POL002513,33,2019,A2,Accident & Health Reinsurance,JPY,Written_Premium,2019-06-15,Q2,1534828.51,274388.21,1181135.04,767414.26,767414.26,GB
PRM00000299,POL002513,33,2019,A2,Accident & Health Reinsurance,JPY,Written_Premium,2019-09-15,Q3,1534828.51,285019.91,1262389.71,1151121.38,383707.13,GB
PRM00000300,POL002513,33,2019,A2,Accident & Health Reinsurance,JPY,Written_Premium,2019-12-15,Q4,1534828.51,174423.01,1339769.8,1534828.51,0.0,GB
PRM00000301,POL003075,33,2019,A2,Accident & Health Reinsurance,CAD,Written_Premium,2019-03-15,Q1,707155.82,103299.57,594498.88,176788.95,530366.86,FR
PRM00000302,POL003075,33,2019,A2,Accident & Health Reinsurance,CAD,Written_Premium,2019-06-15,Q2,707155.82,133907.65,624845.53,353577.91,353577.91,FR
PRM00000303,POL003075,33,2019,A2,Accident & Health Reinsurance,CAD,Written_Premium,2019-09-15,Q3,707155.82,133851.79,574590.71,530366.86,176788.95,FR
PRM00000304,POL003075,33,2019,A2,Accident & Health Reinsurance,CAD,Written_Premium,2019-12-15,Q4,707155.82,123724.4,555110.69,707155.82,0.0,FR
PRM00000305,POL003566,33,2019,A2,Accident & Health Reinsurance,CHF,Written_Premium,2019-03-15,Q1,926765.39,169707.15,742578.51,231691.35,695074.05,CA
PRM00000306,POL003566,33,2019,A2,Accident & Health Reinsurance,CHF,Written_Premium,2019-06-15,Q2,926765.39,135670.34,818990.69,463382.7,463382.7,CA
PRM00000307,POL003566,33,2019,A2,Accident & Health Reinsurance,CHF,Written_Premium,2019-09-15,Q3,926765.39,167349.73,827487.21,695074.05,231691.35,CA
PRM00000308,POL003566,33,2019,A2,Accident & Health Reinsurance,CHF,Written_Premium,2019-12-15,Q4,926765.39,126361.96,716077.14,926765.39,0.0,CA
PRM00000309,POL003679,33,2019,A2,Accident & Health Reinsurance,AUD,Written_Premium,2019-03-15,Q1,148510.24,28371.55,122368.45,37127.56,111382.68,FR
PRM00000310,POL003679,33,2019,A2,Accident & Health Reinsurance,AUD,Written_Premium,2019-06-15,Q2,148510.24,28059.54,127690.74,74255.12,74255.12,FR
PRM00000311,POL003679,33,2019,A2,Accident & Health Reinsurance,AUD,Written_Premium,2019-09-15,Q3,148510.24,27842.74,125967.64,111382.68,37127.56,FR
PRM00000312,POL003679,33,2019,A2,Accident & Health Reinsurance,AUD,Written_Premium,2019-12-15,Q4,148510.24,26915.58,114063.35,148510.24,0.0,FR
PRM00000313,POL004122,33,2019,A2,Accident & Health Reinsurance,USD,Written_Premium,2019-03-15,Q1,592623.42,116645.75,460555.44,148155.85,444467.56,US
PRM00000314,POL004122,33,2019,A2,Accident & Health Reinsurance,USD,Written_Premium,2019-06-15,Q2,592623.42,60714.43,491652.9,296311.71,296311.71,US
PRM00000315,POL004122,33,2019,A2,Accident & Health Reinsurance,USD,Written_Premium,2019-09-15,Q3,592623.42,101451.93,508152.52,444467.56,148155.85,US
PRM00000316,POL004122,33,2019,A2,Accident & Health Reinsurance,USD,Written_Premium,2019-12-15,Q4,592623.42,79366.07,511478.32,592623.42,0.0,US
PRM00000317,POL004190,33,2019,A2,Accident & Health Reinsurance,EUR,Written_Premium,2019-03-15,Q1,1253642.98,230991.25,1054942.78,313410.75,940232.24,AU
