reporting_period,Asset_ID,Syndicate_Number,Reporting_Date,Quarter,Asset_Type,Asset_Category,Currency,ISIN,Issuer,Market_Value,Book_Value,Accrued_Interest,Credit_Rating,Duration,Yield
2025-11-30,AST00000228,2987,2025-06-30,2025-Q2,Equities_Unlisted,Illiquid,EUR,XS1502327307,Issuer_7,35086412.51,34147211.12,751399.75,BB,1.14,0.0353
2025-11-30,AST00000229,2987,2025-06-30,2025-Q2,Equities_Unlisted,Illiquid,GBP,XS5807947395,Issuer_40,35086412.51,34809259.35,705201.58,AAA,7.46,0.0582
2025-11-30,AST00000231,2987,2025-06-30,2025-Q2,Property,Illiquid,USD,XS4172124302,Issuer_57,15842398.42,15284784.57,308059.7,AAA,8.58,0.0463
2025-11-30,AST00000232,2987,2025-06-30,2025-Q2,Property,Illiquid,JPY,XS8454507717,Issuer_97,5280799.47,5024688.43,4053.29,BB,0.72,0.0243
2025-11-30,AST00000234,2987,2025-06-30,2025-Q2,Cash_And_Cash_Equivalents,Liquid,AUD,XS6644391614,Issuer_10,11221522.91,11438738.11,23920.91,A,4.59,0.0628
2025-11-30,AST00000235,2987,2025-06-30,2025-Q2,Cash_And_Cash_Equivalents,Liquid,USD,XS5264820020,Issuer_44,11221522.91,11265688.55,278760.79,BB,4.4,0.0562
2025-11-30,AST00000237,2987,2025-06-30,2025-Q2,Collective_Investment_Undertakings,Illiquid,CHF,XS8496356010,Issuer_39,23385958.57,22905090.74,484661.62,AAA,5.06,0.0645
2025-11-30,AST00000239,2987,2025-06-30,2025-Q2,Loans_And_Mortgages,Illiquid,JPY,XS8261290800,Issuer_30,16078372.69,16787861.11,379241.57,AA,2.5,0.0793
2025-11-30,AST00000240,2987,2025-06-30,2025-Q2,Loans_And_Mortgages,Illiquid,JPY,XS5203437123,Issuer_60,32156745.38,31940084.58,855577.99,AAA,5.72,0.0797
2025-11-30,AST00000242,2987,2025-06-30,2025-Q2,Derivatives,Illiquid,GBP,XS3351391570,Issuer_59,16538033.64,16807658.55,484941.34,BBB,3.34,0.0643
2025-11-30,AST00000243,2987,2025-06-30,2025-Q2,Derivatives,Illiquid,USD,XS7629437581,Issuer_40,33076067.29,32040055.38,802880.47,BBB,6.18,0.0537
2025-11-30,AST00000244,2987,2025-06-30,2025-Q2,Derivatives,Illiquid,CHF,XS8115098819,Issuer_70,33076067.29,32580186.63,626001.96,AAA,1.71,0.065
2025-11-30,AST00000246,2987,2025-06-30,2025-Q2,Other_Investments,Illiquid,AUD,XS9166054243,Issuer_59,4089839.72,4134337.63,48227.91,A,3.32,0.0279
2025-11-30,AST00000248,2987,2025-09-30,2025-Q3,Liquid_Assets,Liquid,USD,XS6639695370,Issuer_96,52789344.56,53243895.82,207606.27,BB,6.55,0.0438
2025-11-30,AST00000249,2987,2025-09-30,2025-Q3,Liquid_Assets,Liquid,CAD,XS2805915599,Issuer_71,52789344.56,51414699.77,806225.82,BBB,3.52,0.0669
2025-11-30,AST00000250,2987,2025-09-30,2025-Q3,Liquid_Assets,Liquid,GBP,XS6308374587,Issuer_71,17596448.19,16765602.9,90526.83,AAA,6.89,0.0518
2025-11-30,AST00000252,2987,2025-09-30,2025-Q3,Illiquid_Assets,Illiquid,EUR,XS9743058969,Issuer_81,44625748.05,44317487.47,403365.81,BBB,2.37,0.0534
2025-11-30,AST00000254,2987,2025-09-30,2025-Q3,Restricted_Assets,Illiquid,CAD,XS7904244387,Issuer_14,75325113.07,73058563.89,378919.62,A,9.45,0.069
2025-11-30,AST00000256,2987,2025-09-30,2025-Q3,Bonds_Government,Liquid,JPY,XS6429552273,Issuer_31,27932313.99,26846472.92,268941.26,BB,5.77,0.0361
2025-11-30,AST00000258,2987,2025-09-30,2025-Q3,Bonds_Corporate,Illiquid,USD,XS6952128674,Issuer_55,12787392.12,12166433.6,199908.43,BB,5.91,0.0634
2025-11-30,AST00000260,2987,2025-09-30,2025-Q3,Bonds_Structured_Notes,Illiquid,GBP,XS1016658791,Issuer_72,12577569.58,12447919.51,201559.69,A,5.48,0.0567
2025-11-30,AST00000261,2987,2025-09-30,2025-Q3,Bonds_Structured_Notes,Illiquid,JPY,XS5709804195,Issuer_19,8385046.38,8283350.12,59829.25,BB,9.51,0.0314
2025-11-30,AST00000262,2987,2025-09-30,2025-Q3,Bonds_Structured_Notes,Illiquid,CAD,XS5432698363,Issuer_1,25155139.15,24079733.85,375012.1,BBB,6.99,0.0305
2025-11-30,AST00000264,2987,2025-09-30,2025-Q3,Equities_Listed,Illiquid,GBP,XS9681554259,Issuer_2,5503572.95,5638864.17,2480.12,AAA,4.5,0.0569
2025-11-30,AST00000265,2987,2025-09-30,2025-Q3,Equities_Listed,Illiquid,USD,XS5310396280,Issuer_54,5503572.95,5254659.86,80326.95,AAA,4.59,0.0301
2025-11-30,AST00000267,2987,2025-09-30,2025-Q3,Equities_Unlisted,Illiquid,JPY,XS6264450484,Issuer_66,5569860.55,5298398.43,12362.65,AAA,2.26,0.0445
2025-11-30,AST00000269,2987,2025-09-30,2025-Q3,Property,Illiquid,CHF,XS1319017569,Issuer_24,22557964.34,21889792.2,638478.0,AA,3.34,0.0238
2025-11-30,AST00000270,2987,2025-09-30,2025-Q3,Property,Illiquid,CAD,XS5746883855,Issuer_29,15038642.89,15218875.96,409479.5,A,1.69,0.055
2025-11-30,AST00000272,2987,2025-09-30,2025-Q3,Cash_And_Cash_Equivalents,Liquid,JPY,XS9179683523,Issuer_7,9938058.95,9524582.72,52084.52,BB,6.62,0.035
2025-11-30,AST00000273,2987,2025-09-30,2025-Q3,Cash_And_Cash_Equivalents,Liquid,CAD,XS9228338681,Issuer_23,9938058.95,9620378.67,217669.21,BBB,1.97,0.0614
2025-11-30,AST00000274,2987,2025-09-30,2025-Q3,Cash_And_Cash_Equivalents,Liquid,GBP,XS2456870555,Issuer_58,9938058.95,9996484.23,40407.87,AA,5.63,0.0263
2025-11-30,AST00000276,2987,2025-09-30,2025-Q3,Collective_Investment_Undertakings,Illiquid,AUD,XS6718691060,Issuer_19,21115953.1,21769775.27,326504.35,A,0.55,0.0787
2025-11-30,AST00000278,2987,2025-09-30,2025-Q3,Loans_And_Mortgages,Illiquid,JPY,XS1350549755,Issuer_56,50753945.42,52099568.7,683863.82,BBB,8.52,0.0539
2025-11-30,AST00000279,2987,2025-09-30,2025-Q3,Loans_And_Mortgages,Illiquid,EUR,XS5337193176,Issuer_62,50753945.42,53016745.67,653613.79,AAA,0.62,0.0594
2025-11-30,AST00000280,2987,2025-09-30,2025-Q3,Loans_And_Mortgages,Illiquid,EUR,XS3844401233,Issuer_10,25376972.71,26641722.91,169822.13,BBB,1.33,0.0178
2025-11-30,AST00000282,2987,2025-09-30,2025-Q3,Derivatives,Illiquid,GBP,XS9189708461,Issuer_9,7157944.06,7392903.1,120131.55,AA,2.67,0.0558
2025-11-30,AST00000284,2987,2025-09-30,2025-Q3,Other_Investments,Illiquid,USD,XS2662543591,Issuer_1,4640577.22,4502506.6,3310.66,A,6.61,0.0293
2025-11-30,AST00000286,2987,2025-12-30,2025-Q4,Liquid_Assets,Liquid,CAD,XS7530849454,Issuer_76,39976804.94,38865131.03,1095055.42,BBB,1.94,0.0365
2025-11-30,AST00000287,2987,2025-12-30,2025-Q4,Liquid_Assets,Liquid,JPY,XS2155530330,Issuer_46,26651203.29,27653394.29,63912.45,AAA,8.83,0.0145
2025-11-30,AST00000289,2987,2025-12-30,2025-Q4,Illiquid_Assets,Illiquid,EUR,XS4347024721,Issuer_2,89796681.54,89760487.74,717208.07,A,6.07,0.0636
2025-11-30,AST00000290,2987,2025-12-30,2025-Q4,Illiquid_Assets,Illiquid,CAD,XS1307314892,Issuer_8,89796681.54,90891509.02,2626726.28,BB,6.85,0.0178
2025-11-30,AST00000291,2987,2025-12-30,2025-Q4,Illiquid_Assets,Illiquid,EUR,XS3839518062,Issuer_15,89796681.54,88411474.14,2673369.86,AAA,3.74,0.0626
2025-11-30,AST00000293,2987,2025-12-30,2025-Q4,Restricted_Assets,Illiquid,EUR,XS9009486117,Issuer_22,114166652.95,113439666.1,1303345.91,BB,3.93,0.0602
2025-11-30,AST00000295,2987,2025-12-30,2025-Q4,Bonds_Government,Liquid,EUR,XS2231262061,Issuer_48,8999043.62,8600395.51,39268.45,AAA,3.87,0.0194
2025-11-30,AST00000297,2987,2025-12-30,2025-Q4,Bonds_Corporate,Illiquid,CHF,XS7885780003,Issuer_57,26887879.16,27281672.44,217596.44,AA,7.71,0.0429
2025-11-30,AST00000299,2987,2025-12-30,2025-Q4,Bonds_Structured_Notes,Illiquid,CHF,XS3594689698,Issuer_14,6378709.76,6564332.31,70767.67,AA,6.04,0.0335
2025-11-30,AST00000301,2987,2025-12-30,2025-Q4,Equities_Listed,Illiquid,JPY,XS4217111949,Issuer_31,24728963.63,25423860.49,286321.94,BBB,7.72,0.0747
2025-11-30,AST00000303,2987,2025-12-30,2025-Q4,Equities_Unlisted,Illiquid,CAD,XS7145472784,Issuer_15,46440427.83,47682293.89,20626.87,A,0.53,0.0416
2025-11-30,AST00000305,2987,2025-12-30,2025-Q4,Property,Illiquid,AUD,XS1730698295,Issuer_70,21964065.78,21703444.6,247632.17,AAA,1.91,0.0479
2025-11-30,AST00000306,2987,2025-12-30,2025-Q4,Property,Illiquid,USD,XS1532251888,Issuer_5,43928131.56,44593691.04,1221103.15,BB,8.83,0.021
2025-11-30,AST00000308,2987,2025-12-30,2025-Q4,Cash_And_Cash_Equivalents,Liquid,USD,XS8759210860,Issuer_86,43103010.63,44502906.18,935457.92,AA,9.27,0.051
2025-11-30,AST00000309,2987,2025-12-30,2025-Q4,Cash_And_Cash_Equivalents,Liquid,JPY,XS7488980780,Issuer_68,43103010.63,43980609.74,93858.94,BB,7.04,0.0382
2025-11-30,AST00000310,2987,2025-12-30,2025-Q4,Cash_And_Cash_Equivalents,Liquid,JPY,XS4954784033,Issuer_17,14367670.21,14135828.58,237843.06,BB,3.39,0.0409
2025-11-30,AST00000312,2987,2025-12-30,2025-Q4,Collective_Investment_Undertakings,Illiquid,EUR,XS1632754782,Issuer_81,10070451.51,9802018.32,208351.47,BBB,1.13,0.0762
2025-11-30,AST00000313,2987,2025-12-30,2025-Q4,Collective_Investment_Undertakings,Illiquid,JPY,XS7048675942,Issuer_13,10070451.51,10427377.93,99730.46,BB,7.57,0.0466
2025-11-30,AST00000314,2987,2025-12-30,2025-Q4,Collective_Investment_Undertakings,Illiquid,USD,XS2627944595,Issuer_79,15105677.26,15497674.92,353864.02,A,6.06,0.0776
2025-11-30,AST00000316,2987,2025-12-30,2025-Q4,Loans_And_Mortgages,Illiquid,AUD,XS4776075862,Issuer_66,9269646.62,9311081.14,181324.04,AAA,2.42,0.0377
2025-11-30,AST00000317,2987,2025-12-30,2025-Q4,Loans_And_Mortgages,Illiquid,JPY,XS1395572652,Issuer_1,13904469.93,14086298.7,83138.91,A,1.07,0.035
2025-11-30,AST00000319,2987,2025-12-30,2025-Q4,Derivatives,Illiquid,GBP,XS2598014887,Issuer_52,36199952.82,34690206.67,500124.97,BB,1.61,0.058
2025-11-30,AST00000320,2987,2025-12-30,2025-Q4,Derivatives,Illiquid,EUR,XS2260301849,Issuer_20,36199952.82,36988096.3,952718.46,A,2.58,0.018
2025-11-30,AST00000321,2987,2025-12-30,2025-Q4,Derivatives,Illiquid,EUR,XS9017550352,Issuer_65,36199952.82,34832999.58,682769.74,BBB,8.84,0.0528
2025-11-30,AST00000323,2987,2025-12-30,2025-Q4,Other_Investments,Illiquid,CAD,XS7451164227,Issuer_26,12349470.67,12643345.58,239499.86,A,4.85,0.0325
2025-11-30,AST00000325,33,2024-03-30,2024-Q1,Liquid_Assets,Liquid,GBP,XS5986510015,Issuer_47,39901310.41,41077862.86,869906.24,AAA,9.38,0.0225
2025-11-30,AST00000326,33,2024-03-30,2024-Q1,Liquid_Assets,Liquid,AUD,XS3778366488,Issuer_15,39901310.41,40131146.78,885681.87,AAA,5.05,0.0684
2025-11-30,AST00000327,33,2024-03-30,2024-Q1,Liquid_Assets,Liquid,CAD,XS1783188499,Issuer_48,26600873.61,27772049.89,310777.74,AA,8.2,0.0189
2025-11-30,AST00000329,33,2024-03-30,2024-Q1,Illiquid_Assets,Illiquid,USD,XS1205895753,Issuer_83,44049418.75,43995888.23,470934.85,BBB,4.53,0.0329
2025-11-30,AST00000331,33,2024-03-30,2024-Q1,Restricted_Assets,Illiquid,USD,XS9209345745,Issuer_54,34898033.22,34603185.83,388912.5,AA,1.51,0.0643
2025-11-30,AST00000332,33,2024-03-30,2024-Q1,Restricted_Assets,Illiquid,GBP,XS8009390189,Issuer_58,34898033.22,35805674.7,746083.81,AA,4.01,0.0315
2025-11-30,AST00000333,33,2024-03-30,2024-Q1,Restricted_Assets,Illiquid,CAD,XS5772022530,Issuer_70,52347049.83,52718347.94,769183.78,AAA,9.38,0.0721
2025-11-30,AST00000335,33,2024-03-30,2024-Q1,Bonds_Government,Liquid,CAD,XS6382832416,Issuer_40,12697790.0,12897880.31,93760.89,AA,8.44,0.0325
2025-11-30,AST00000336,33,2024-03-30,2024-Q1,Bonds_Government,Liquid,AUD,XS6215913669,Issuer_58,12697790.0,13172317.79,5563.22,A,5.09,0.0236
2025-11-30,AST00000337,33,2024-03-30,2024-Q1,Bonds_Government,Liquid,CHF,XS9590634388,Issuer_15,19046685.0,18804312.13,73442.3,BBB,7.15,0.0773
2025-11-30,AST00000339,33,2024-03-30,2024-Q1,Bonds_Corporate,Illiquid,CAD,XS2523343051,Issuer_1,24180385.14,24549669.03,549696.81,AA,9.29,0.0622
2025-11-30,AST00000340,33,2024-03-30,2024-Q1,Bonds_Corporate,Illiquid,AUD,XS5715029546,Issuer_60,48360770.27,48652579.54,890464.95,BBB,5.39,0.0763
2025-11-30,AST00000341,33,2024-03-30,2024-Q1,Bonds_Corporate,Illiquid,CHF,XS3237157209,Issuer_57,16120256.76,15994583.97,310552.28,BBB,9.53,0.0454
2025-11-30,AST00000343,33,2024-03-30,2024-Q1,Bonds_Structured_Notes,Illiquid,CHF,XS4607724079,Issuer_79,27581153.39,27621807.96,503147.04,BBB,9.73,0.0612
2025-11-30,AST00000345,33,2024-03-30,2024-Q1,Equities_Listed,Illiquid,CAD,XS9939762102,Issuer_36,45665495.93,45453664.1,713071.57,A,7.8,0.015
2025-11-30,AST00000346,33,2024-03-30,2024-Q1,Equities_Listed,Illiquid,GBP,XS9443534468,Issuer_21,91330991.85,89508726.01,1288566.92,AA,8.11,0.057
2025-11-30,AST00000348,33,2024-03-30,2024-Q1,Equities_Unlisted,Illiquid,AUD,XS3937309332,Issuer_52,35570679.18,36840836.22,307558.16,BBB,4.0,0.0582
2025-11-30,AST00000349,33,2024-03-30,2024-Q1,Equities_Unlisted,Illiquid,CAD,XS6774351781,Issuer_76,23713786.12,24852323.67,481210.3,BBB,6.35,0.0366
2025-11-30,AST00000351,33,2024-03-30,2024-Q1,Property,Illiquid,CAD,XS4174897060,Issuer_8,23932041.53,22739451.01,249358.46,BB,3.82,0.0469
2025-11-30,AST00000353,33,2024-03-30,2024-Q1,Cash_And_Cash_Equivalents,Liquid,AUD,XS8512267594,Issuer_42,5476558.92,5636961.99,123508.62,A,7.78,0.0264
2025-11-30,AST00000354,33,2024-03-30,2024-Q1,Cash_And_Cash_Equivalents,Liquid,GBP,XS5893350774,Issuer_68,5476558.92,5203059.29,121815.74,BBB,8.1,0.0193
2025-11-30,AST00000356,33,2024-03-30,2024-Q1,Collective_Investment_Undertakings,Illiquid,GBP,XS1476441064,Issuer_7,16570285.65,16993851.62,479814.04,BBB,6.15,0.0256
2025-11-30,AST00000357,33,2024-03-30,2024-Q1,Collective_Investment_Undertakings,Illiquid,CAD,XS9611796694,Issuer_76,16570285.65,16487110.36,373518.17,AA,6.27,0.0568
2025-11-30,AST00000358,33,2024-03-30,2024-Q1,Collective_Investment_Undertakings,Illiquid,GBP,XS5510103693,Issuer_15,16570285.65,15964639.36,292338.08,AA,4.89,0.015
2025-11-30,AST00000360,33,2024-03-30,2024-Q1,Loans_And_Mortgages,Illiquid,EUR,XS5134082859,Issuer_59,22377443.77,21732683.64,458261.1,AA,4.47,0.0192
2025-11-30,AST00000361,33,2024-03-30,2024-Q1,Loans_And_Mortgages,Illiquid,CHF,XS8307743006,Issuer_69,33566165.66,34665260.58,13851.28,BBB,8.62,0.025
2025-11-30,AST00000363,33,2024-03-30,2024-Q1,Derivatives,Illiquid,AUD,XS7303686962,Issuer_53,12284863.73,12632731.12,253578.98,AA,4.91,0.0343
2025-11-30,AST00000365,33,2024-03-30,2024-Q1,Other_Investments,Illiquid,GBP,XS1607654862,Issuer_64,23507419.53,24138613.59,202276.6,AAA,2.39,0.0755
2025-11-30,AST00000366,33,2024-03-30,2024-Q1,Other_Investments,Illiquid,AUD,XS9435913979,Issuer_70,35261129.29,36462844.29,276386.01,AAA,6.35,0.0655
2025-11-30,AST00000368,33,2024-06-30,2024-Q2,Liquid_Assets,Liquid,AUD,XS6687501006,Issuer_72,30868222.52,32409839.21,364134.65,A,8.74,0.0673
2025-11-30,AST00000369,33,2024-06-30,2024-Q2,Liquid_Assets,Liquid,JPY,XS2649442052,Issuer_22,30868222.52,32353288.62,540803.61,AAA,1.97,0.0117
2025-11-30,AST00000370,33,2024-06-30,2024-Q2,Liquid_Assets,Liquid,JPY,XS4739113927,Issuer_92,46302333.77,46744229.87,1206517.03,AA,2.56,0.0437
2025-11-30,AST00000372,33,2024-06-30,2024-Q2,Illiquid_Assets,Illiquid,GBP,XS5415696004,Issuer_73,17580983.13,18342061.46,343375.59,AAA,6.67,0.0741
2025-11-30,AST00000374,33,2024-06-30,2024-Q2,Restricted_Assets,Illiquid,JPY,XS1795915612,Issuer_62,41822957.5,41475470.1,298001.16,BBB,4.3,0.0588
2025-11-30,AST00000375,33,2024-06-30,2024-Q2,Restricted_Assets,Illiquid,AUD,XS8702671495,Issuer_70,41822957.5,42418893.35,581105.96,BBB,1.18,0.0272
2025-11-30,AST00000377,33,2024-06-30,2024-Q2,Bonds_Government,Liquid,EUR,XS9137957509,Issuer_99,43725097.13,41660631.36,476693.26,AAA,1.9,0.0187
2025-11-30,AST00000379,33,2024-06-30,2024-Q2,Bonds_Corporate,Illiquid,GBP,XS7772769627,Issuer_61,35449940.75,35864418.89,450143.69,BB,1.34,0.0121
2025-11-30,AST00000381,33,2024-06-30,2024-Q2,Bonds_Structured_Notes,Illiquid,EUR,XS5308783258,Issuer_32,21152161.09,20350089.64,248768.89,AA,0.63,0.0171
2025-11-30,AST00000383,33,2024-06-30,2024-Q2,Equities_Listed,Illiquid,CHF,XS6202502947,Issuer_21,53470958.1,53191636.92,302035.85,BBB,6.22,0.0584
2025-11-30,AST00000385,33,2024-06-30,2024-Q2,Equities_Unlisted,Illiquid,USD,XS8683257935,Issuer_11,27131766.82,27671204.43,496117.14,BB,3.47,0.0248
2025-11-30,AST00000386,33,2024-06-30,2024-Q2,Equities_Unlisted,Illiquid,JPY,XS9622014718,Issuer_97,40697650.23,40727304.02,445922.51,BBB,2.15,0.0527
2025-11-30,AST00000387,33,2024-06-30,2024-Q2,Equities_Unlisted,Illiquid,USD,XS6658081680,Issuer_87,40697650.23,42663701.41,789236.31,A,8.86,0.0677
2025-11-30,AST00000389,33,2024-06-30,2024-Q2,Property,Illiquid,AUD,XS5158483778,Issuer_40,39877383.99,41580807.5,115870.12,AA,2.04,0.0455
2025-11-30,AST00000390,33,2024-06-30,2024-Q2,Property,Illiquid,CAD,XS6224058175,Issuer_26,79754767.97,76258023.72,1966863.74,BB,1.86,0.0434
2025-11-30,AST00000391,33,2024-06-30,2024-Q2,Property,Illiquid,CHF,XS6500807061,Issuer_96,79754767.97,82946030.79,1086324.65,BB,6.25,0.0302
2025-11-30,AST00000393,33,2024-06-30,2024-Q2,Cash_And_Cash_Equivalents,Liquid,GBP,XS7841235764,Issuer_95,93010297.2,88950313.26,1877584.85,AA,9.61,0.0647
2025-11-30,AST00000394,33,2024-06-30,2024-Q2,Cash_And_Cash_Equivalents,Liquid,AUD,XS5098983692,Issuer_33,46505148.6,45236622.17,1113789.8,BBB,7.05,0.0427
2025-11-30,AST00000396,33,2024-06-30,2024-Q2,Collective_Investment_Undertakings,Illiquid,AUD,XS8347599809,Issuer_18,32807055.64,34135353.37,452491.91,AAA,1.16,0.0223
2025-11-30,AST00000398,33,2024-06-30,2024-Q2,Loans_And_Mortgages,Illiquid,CAD,XS3833071515,Issuer_79,11850739.48,11432529.79,61545.75,BBB,8.69,0.0105
2025-11-30,AST00000399,33,2024-06-30,2024-Q2,Loans_And_Mortgages,Illiquid,AUD,XS2474469890,Issuer_52,11850739.48,11918581.65,268334.14,A,8.52,0.0247
2025-11-30,AST00000401,33,2024-06-30,2024-Q2,Derivatives,Illiquid,EUR,XS6908282441,Issuer_74,100539717.71,102622519.41,437964.76,AAA,3.94,0.0443
2025-11-30,AST00000402,33,2024-06-30,2024-Q2,Derivatives,Illiquid,CHF,XS4094135318,Issuer_74,33513239.24,34883079.72,736717.11,AAA,3.78,0.0221
2025-11-30,AST00000403,33,2024-06-30,2024-Q2,Derivatives,Illiquid,CHF,XS8398098606,Issuer_66,33513239.24,35106169.88,505631.54,BB,9.41,0.0481
2025-11-30,AST00000405,33,2024-06-30,2024-Q2,Other_Investments,Illiquid,EUR,XS9259979530,Issuer_71,36168002.77,34990320.16,909403.84,AA,1.34,0.0268
2025-11-30,AST00000406,33,2024-06-30,2024-Q2,Other_Investments,Illiquid,CHF,XS9304172417,Issuer_58,36168002.77,35675550.32,212759.43,BBB,5.29,0.0567
2025-11-30,AST00000407,33,2024-06-30,2024-Q2,Other_Investments,Illiquid,GBP,XS1082690202,Issuer_57,36168002.77,35276772.86,459424.75,AAA,8.87,0.0652
2025-11-30,AST00000409,33,2024-09-30,2024-Q3,Liquid_Assets,Liquid,CHF,XS9352729790,Issuer_93,78748943.56,81361467.48,1905507.14,BB,7.48,0.0233
2025-11-30,AST00000410,33,2024-09-30,2024-Q3,Liquid_Assets,Liquid,EUR,XS9284959881,Issuer_15,78748943.56,76548014.05,111989.61,BB,7.35,0.0393
2025-11-30,AST00000411,33,2024-09-30,2024-Q3,Liquid_Assets,Liquid,CHF,XS6966359755,Issuer_31,78748943.56,79234031.06,13703.79,AAA,3.76,0.0147
2025-11-30,AST00000413,33,2024-09-30,2024-Q3,Illiquid_Assets,Illiquid,CHF,XS7081687682,Issuer_25,12500143.32,12785790.51,113213.87,BBB,1.56,0.0645
2025-11-30,AST00000414,33,2024-09-30,2024-Q3,Illiquid_Assets,Illiquid,CAD,XS2640179300,Issuer_98,25000286.65,24957277.9,459534.12,BB,4.04,0.0531
2025-11-30,AST00000415,33,2024-09-30,2024-Q3,Illiquid_Assets,Illiquid,CHF,XS7324769022,Issuer_55,12500143.32,12079762.29,122915.39,AAA,2.21,0.059
2025-11-30,AST00000417,33,2024-09-30,2024-Q3,Restricted_Assets,Illiquid,CHF,XS8104178838,Issuer_89,70638157.4,70723696.11,1665304.21,AAA,7.53,0.0701
2025-11-30,AST00000419,33,2024-09-30,2024-Q3,Bonds_Government,Liquid,JPY,XS8230935208,Issuer_73,25813957.27,24530505.06,723602.45,BBB,3.68,0.0487
2025-11-30,AST00000420,33,2024-09-30,2024-Q3,Bonds_Government,Liquid,GBP,XS6267922350,Issuer_10,51627914.53,54012446.54,1535471.04,AA,5.12,0.059
2025-11-30,AST00000421,33,2024-09-30,2024-Q3,Bonds_Government,Liquid,EUR,XS7275792419,Issuer_1,51627914.53,51561734.98,1460985.82,BBB,4.75,0.0264
2025-11-30,AST00000423,33,2024-09-30,2024-Q3,Bonds_Corporate,Illiquid,EUR,XS1502404304,Issuer_50,34692966.73,36064336.61,368605.89,BB,9.89,0.0378
2025-11-30,AST00000425,33,2024-09-30,2024-Q3,Bonds_Structured_Notes,Illiquid,JPY,XS3741923834,Issuer_32,36549594.87,35680577.04,138282.05,BB,4.5,0.0187
2025-11-30,AST00000427,33,2024-09-30,2024-Q3,Equities_Listed,Illiquid,USD,XS4672346486,Issuer_87,30058319.68,29792230.84,111802.88,A,1.79,0.0114
2025-11-30,AST00000429,33,2024-09-30,2024-Q3,Equities_Unlisted,Illiquid,CAD,XS2925019590,Issuer_38,17364593.81,16647636.37,308931.53,A,6.97,0.0632
2025-11-30,AST00000430,33,2024-09-30,2024-Q3,Equities_Unlisted,Illiquid,CAD,XS6776791028,Issuer_26,17364593.81,18196459.39,441848.17,AA,2.99,0.0405
2025-11-30,AST00000432,33,2024-09-30,2024-Q3,Property,Illiquid,GBP,XS2446103991,Issuer_85,46338551.04,47605853.12,539884.53,AA,3.28,0.0567
2025-11-30,AST00000433,33,2024-09-30,2024-Q3,Property,Illiquid,AUD,XS8622366518,Issuer_11,23169275.52,23124370.77,376308.69,AAA,8.91,0.0229
2025-11-30,AST00000434,33,2024-09-30,2024-Q3,Property,Illiquid,USD,XS5165285007,Issuer_46,23169275.52,22657184.87,593093.02,A,8.61,0.07
2025-11-30,AST00000436,33,2024-09-30,2024-Q3,Cash_And_Cash_Equivalents,Liquid,GBP,XS7196143903,Issuer_69,14719210.1,14469590.94,68290.1,AA,7.53,0.0264
2025-11-30,AST00000437,33,2024-09-30,2024-Q3,Cash_And_Cash_Equivalents,Liquid,EUR,XS3838950939,Issuer_56,14719210.1,14722855.26,293484.6,A,2.14,0.0691
2025-11-30,AST00000439,33,2024-09-30,2024-Q3,Collective_Investment_Undertakings,Illiquid,CHF,XS7847172887,Issuer_36,28639879.05,29472586.59,107328.82,BBB,5.92,0.0586
2025-11-30,AST00000441,33,2024-09-30,2024-Q3,Loans_And_Mortgages,Illiquid,USD,XS3277740809,Issuer_61,80379316.83,84173423.39,968876.38,BB,1.17,0.0434
2025-11-30,AST00000442,33,2024-09-30,2024-Q3,Loans_And_Mortgages,Illiquid,EUR,XS2334876898,Issuer_39,26793105.61,25913717.27,679040.48,BB,2.7,0.0701
2025-11-30,AST00000444,33,2024-09-30,2024-Q3,Derivatives,Illiquid,CHF,XS7375177775,Issuer_59,45938501.67,44183351.29,1232954.59,BBB,3.48,0.0306
2025-11-30,AST00000446,33,2024-09-30,2024-Q3,Other_Investments,Illiquid,USD,XS4317654611,Issuer_22,43693961.49,45710509.37,1123457.95,AAA,5.04,0.0427
2025-11-30,AST00000447,33,2024-09-30,2024-Q3,Other_Investments,Illiquid,CHF,XS7962389961,Issuer_19,21846980.74,22563828.33,509528.3,AAA,6.33,0.0688
2025-11-30,AST00000448,33,2024-09-30,2024-Q3,Other_Investments,Illiquid,CHF,XS1843259902,Issuer_24,43693961.49,41809835.25,1119438.88,AA,5.67,0.0238
2025-11-30,AST00000450,33,2024-12-30,2024-Q4,Liquid_Assets,Liquid,CHF,XS6587058916,Issuer_34,18147132.08,17817504.14,246582.5,A,2.43,0.0173
2025-11-30,AST00000451,33,2024-12-30,2024-Q4,Liquid_Assets,Liquid,USD,XS3410558836,Issuer_67,12098088.05,11544505.08,307295.44,BBB,1.29,0.029
2025-11-30,AST00000452,33,2024-12-30,2024-Q4,Liquid_Assets,Liquid,AUD,XS3077232488,Issuer_90,12098088.05,12474449.55,271246.78,A,2.92,0.0735
2025-11-30,AST00000454,33,2024-12-30,2024-Q4,Illiquid_Assets,Illiquid,GBP,XS4362303926,Issuer_94,10362793.87,10048551.64,7622.49,BB,9.67,0.0327
2025-11-30,AST00000455,33,2024-12-30,2024-Q4,Illiquid_Assets,Illiquid,GBP,XS5026351979,Issuer_77,31088381.61,32332787.31,170970.14,BBB,2.46,0.0294
2025-11-30,AST00000457,33,2024-12-30,2024-Q4,Restricted_Assets,Illiquid,JPY,XS3592121344,Issuer_32,21717631.63,21244928.84,259986.46,BBB,5.12,0.0651
