Reserve_ID,Syndicate_Number,LOB_Code,LOB_Name,Valuation_Date,Quarter,Reserve_Type,Movement_Type,Amount,Currency,Discounted,Confidence_Level
RES00000201,2987,E1,Energy Offshore,2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,2581300.9,GBP,True,0.5
RES00000202,2987,E1,Energy Offshore,2024-09-30,2024-Q3,Risk_Margin,Revaluation,185435.43,GBP,True,0.5
RES00000203,2987,E1,Energy Offshore,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,875434.66,GBP,True,0.5
RES00000204,2987,E1,Energy Offshore,2024-09-30,2024-Q3,IBNR,Revaluation,752119.22,GBP,False,0.75
RES00000205,2987,E1,Energy Offshore,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,2546378.55,GBP,True,0.5
RES00000206,2987,E1,Energy Offshore,2024-12-30,2024-Q4,Risk_Margin,Revaluation,183419.57,GBP,True,0.5
RES00000207,2987,E1,Energy Offshore,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,891360.63,GBP,True,0.5
RES00000208,2987,E1,Energy Offshore,2024-12-30,2024-Q4,IBNR,Revaluation,385597.41,GBP,False,0.75
RES00000209,2987,E1,Energy Offshore,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,2897481.54,GBP,True,0.5
RES00000210,2987,E1,Energy Offshore,2025-03-30,2025-Q1,Risk_Margin,Revaluation,188930.32,GBP,True,0.5
RES00000211,2987,E1,Energy Offshore,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,911550.12,GBP,True,0.5
RES00000212,2987,E1,Energy Offshore,2025-03-30,2025-Q1,IBNR,Revaluation,605901.82,GBP,False,0.75
RES00000213,2987,E1,Energy Offshore,2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,2643723.5,GBP,True,0.5
RES00000214,2987,E1,Energy Offshore,2025-06-30,2025-Q2,Risk_Margin,Revaluation,191920.05,GBP,True,0.5
RES00000215,2987,E1,Energy Offshore,2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,857540.75,GBP,True,0.5
RES00000216,2987,E1,Energy Offshore,2025-06-30,2025-Q2,IBNR,Revaluation,785203.23,GBP,False,0.75
RES00000217,2987,E1,Energy Offshore,2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,2530776.59,GBP,True,0.5
RES00000218,2987,E1,Energy Offshore,2025-09-30,2025-Q3,Risk_Margin,Revaluation,178907.24,GBP,True,0.5
RES00000219,2987,E1,Energy Offshore,2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,994683.52,GBP,True,0.5
RES00000220,2987,E1,Energy Offshore,2025-09-30,2025-Q3,IBNR,Revaluation,398831.67,GBP,False,0.75
RES00000221,2987,E1,Energy Offshore,2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,2464018.48,GBP,True,0.5
RES00000222,2987,E1,Energy Offshore,2025-12-30,2025-Q4,Risk_Margin,Revaluation,187139.04,GBP,True,0.5
RES00000223,2987,E1,Energy Offshore,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,993868.6,GBP,True,0.5
RES00000224,2987,E1,Energy Offshore,2025-12-30,2025-Q4,IBNR,Revaluation,787681.8,GBP,False,0.75
RES00000225,2987,E1,Energy Offshore,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,2500579.62,GBP,True,0.5
RES00000226,2987,E1,Energy Offshore,2026-03-30,2026-Q1,Risk_Margin,Revaluation,175353.86,GBP,True,0.5
RES00000227,2987,E1,Energy Offshore,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,961628.35,GBP,True,0.5
RES00000228,2987,E1,Energy Offshore,2026-03-30,2026-Q1,IBNR,Revaluation,345429.99,GBP,False,0.75
RES00000229,2987,E1,Energy Offshore,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,2546531.59,GBP,True,0.5
RES00000230,2987,E1,Energy Offshore,2026-06-30,2026-Q2,Risk_Margin,Revaluation,184513.71,GBP,True,0.5
RES00000231,2987,E1,Energy Offshore,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,862403.5,GBP,True,0.5
RES00000232,2987,E1,Energy Offshore,2026-06-30,2026-Q2,IBNR,Revaluation,277287.74,GBP,False,0.75
RES00000233,2987,E1,Energy Offshore,2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,2385015.0,GBP,True,0.5
RES00000234,2987,E1,Energy Offshore,2026-09-30,2026-Q3,Risk_Margin,Revaluation,199780.11,GBP,True,0.5
RES00000235,2987,E1,Energy Offshore,2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,906675.25,GBP,True,0.5
RES00000236,2987,E1,Energy Offshore,2026-09-30,2026-Q3,IBNR,Revaluation,776842.3,GBP,False,0.75
RES00000237,2987,E1,Energy Offshore,2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,2574885.19,GBP,True,0.5
RES00000238,2987,E1,Energy Offshore,2026-12-30,2026-Q4,Risk_Margin,Revaluation,194213.07,GBP,True,0.5
RES00000239,2987,E1,Energy Offshore,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,843830.79,GBP,True,0.5
RES00000240,2987,E1,Energy Offshore,2026-12-30,2026-Q4,IBNR,Revaluation,293018.08,GBP,False,0.75
RES00000241,33,A1,Direct Accident & Health,2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,13598152.7,GBP,True,0.5
RES00000242,33,A1,Direct Accident & Health,2024-03-30,2024-Q1,Risk_Margin,Revaluation,658337.51,GBP,True,0.5
RES00000243,33,A1,Direct Accident & Health,2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,4572027.68,GBP,True,0.5
RES00000244,33,A1,Direct Accident & Health,2024-03-30,2024-Q1,IBNR,Revaluation,3192423.65,GBP,False,0.75
RES00000245,33,A1,Direct Accident & Health,2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,12943649.85,GBP,True,0.5
RES00000246,33,A1,Direct Accident & Health,2024-06-30,2024-Q2,Risk_Margin,Revaluation,713807.12,GBP,True,0.5
RES00000247,33,A1,Direct Accident & Health,2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,4961287.71,GBP,True,0.5
RES00000248,33,A1,Direct Accident & Health,2024-06-30,2024-Q2,IBNR,Revaluation,2987496.36,GBP,False,0.75
RES00000249,33,A1,Direct Accident & Health,2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,14001686.72,GBP,True,0.5
RES00000250,33,A1,Direct Accident & Health,2024-09-30,2024-Q3,Risk_Margin,Revaluation,745901.61,GBP,True,0.5
RES00000251,33,A1,Direct Accident & Health,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,4938834.71,GBP,True,0.5
RES00000252,33,A1,Direct Accident & Health,2024-09-30,2024-Q3,IBNR,Revaluation,3656608.57,GBP,False,0.75
RES00000253,33,A1,Direct Accident & Health,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,13325295.71,GBP,True,0.5
RES00000254,33,A1,Direct Accident & Health,2024-12-30,2024-Q4,Risk_Margin,Revaluation,657383.62,GBP,True,0.5
RES00000255,33,A1,Direct Accident & Health,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,4397716.26,GBP,True,0.5
RES00000256,33,A1,Direct Accident & Health,2024-12-30,2024-Q4,IBNR,Revaluation,3926936.09,GBP,False,0.75
RES00000257,33,A1,Direct Accident & Health,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,13849627.37,GBP,True,0.5
RES00000258,33,A1,Direct Accident & Health,2025-03-30,2025-Q1,Risk_Margin,Revaluation,761165.66,GBP,True,0.5
RES00000259,33,A1,Direct Accident & Health,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,4836203.55,GBP,True,0.5
RES00000260,33,A1,Direct Accident & Health,2025-03-30,2025-Q1,IBNR,Revaluation,3133622.46,GBP,False,0.75
RES00000261,33,A1,Direct Accident & Health,2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,13139368.83,GBP,True,0.5
RES00000262,33,A1,Direct Accident & Health,2025-06-30,2025-Q2,Risk_Margin,Revaluation,727671.49,GBP,True,0.5
RES00000263,33,A1,Direct Accident & Health,2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,4558456.38,GBP,True,0.5
RES00000264,33,A1,Direct Accident & Health,2025-06-30,2025-Q2,IBNR,Revaluation,3195342.67,GBP,False,0.75
RES00000265,33,A1,Direct Accident & Health,2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,14960857.39,GBP,True,0.5
RES00000266,33,A1,Direct Accident & Health,2025-09-30,2025-Q3,Risk_Margin,Revaluation,657227.71,GBP,True,0.5
RES00000267,33,A1,Direct Accident & Health,2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,4424927.86,GBP,True,0.5
RES00000268,33,A1,Direct Accident & Health,2025-09-30,2025-Q3,IBNR,Revaluation,3508830.03,GBP,False,0.75
RES00000269,33,A1,Direct Accident & Health,2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,14920991.98,GBP,True,0.5
RES00000270,33,A1,Direct Accident & Health,2025-12-30,2025-Q4,Risk_Margin,Revaluation,678635.68,GBP,True,0.5
RES00000271,33,A1,Direct Accident & Health,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,4451535.58,GBP,True,0.5
RES00000272,33,A1,Direct Accident & Health,2025-12-30,2025-Q4,IBNR,Revaluation,2805216.05,GBP,False,0.75
RES00000273,33,A1,Direct Accident & Health,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,14242846.34,GBP,True,0.5
RES00000274,33,A1,Direct Accident & Health,2026-03-30,2026-Q1,Risk_Margin,Revaluation,709825.68,GBP,True,0.5
RES00000275,33,A1,Direct Accident & Health,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,4779521.84,GBP,True,0.5
RES00000276,33,A1,Direct Accident & Health,2026-03-30,2026-Q1,IBNR,Revaluation,2673687.33,GBP,False,0.75
RES00000277,33,A1,Direct Accident & Health,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,13544505.62,GBP,True,0.5
RES00000278,33,A1,Direct Accident & Health,2026-06-30,2026-Q2,Risk_Margin,Revaluation,714056.6,GBP,True,0.5
RES00000279,33,A1,Direct Accident & Health,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,4281219.02,GBP,True,0.5
RES00000280,33,A1,Direct Accident & Health,2026-06-30,2026-Q2,IBNR,Revaluation,1806745.73,GBP,False,0.75
RES00000281,33,A1,Direct Accident & Health,2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,14359839.69,GBP,True,0.5
RES00000282,33,A1,Direct Accident & Health,2026-09-30,2026-Q3,Risk_Margin,Revaluation,712011.19,GBP,True,0.5
RES00000283,33,A1,Direct Accident & Health,2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,4989414.88,GBP,True,0.5
RES00000284,33,A1,Direct Accident & Health,2026-09-30,2026-Q3,IBNR,Revaluation,2352689.39,GBP,False,0.75
RES00000285,33,A1,Direct Accident & Health,2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,14415457.94,GBP,True,0.5
RES00000286,33,A1,Direct Accident & Health,2026-12-30,2026-Q4,Risk_Margin,Revaluation,754003.83,GBP,True,0.5
RES00000287,33,A1,Direct Accident & Health,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,4848825.35,GBP,True,0.5
RES00000288,33,A1,Direct Accident & Health,2026-12-30,2026-Q4,IBNR,Revaluation,2426875.63,GBP,False,0.75
RES00000289,33,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,5950349.94,GBP,True,0.5
RES00000290,33,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,Risk_Margin,Revaluation,429902.22,GBP,True,0.5
RES00000291,33,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,1253338.52,GBP,True,0.5
RES00000292,33,A2,Accident & Health Reinsurance,2024-03-30,2024-Q1,IBNR,Revaluation,936794.94,GBP,False,0.75
RES00000293,33,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,5660301.12,GBP,True,0.5
RES00000294,33,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,Risk_Margin,Revaluation,393907.01,GBP,True,0.5
RES00000295,33,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,1188343.79,GBP,True,0.5
RES00000296,33,A2,Accident & Health Reinsurance,2024-06-30,2024-Q2,IBNR,Revaluation,1590497.61,GBP,False,0.75
RES00000297,33,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,6140234.91,GBP,True,0.5
RES00000298,33,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,Risk_Margin,Revaluation,382688.17,GBP,True,0.5
RES00000299,33,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,1062598.66,GBP,True,0.5
RES00000300,33,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,IBNR,Revaluation,1260647.15,GBP,False,0.75
RES00000301,33,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,6281527.9,GBP,True,0.5
RES00000302,33,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Risk_Margin,Revaluation,407354.67,GBP,True,0.5
RES00000303,33,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,1136075.89,GBP,True,0.5
RES00000304,33,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,IBNR,Revaluation,832929.91,GBP,False,0.75
RES00000305,33,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,6057057.13,GBP,True,0.5
RES00000306,33,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Risk_Margin,Revaluation,416001.83,GBP,True,0.5
RES00000307,33,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,1245317.01,GBP,True,0.5
RES00000308,33,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,IBNR,Revaluation,1479232.4,GBP,False,0.75
RES00000309,33,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,5986474.32,GBP,True,0.5
RES00000310,33,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Risk_Margin,Revaluation,432113.97,GBP,True,0.5
RES00000311,33,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,1076976.96,GBP,True,0.5
RES00000312,33,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,IBNR,Revaluation,881943.32,GBP,False,0.75
RES00000313,33,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,6270426.96,GBP,True,0.5
RES00000314,33,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Risk_Margin,Revaluation,400541.41,GBP,True,0.5
RES00000315,33,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,1184465.41,GBP,True,0.5
RES00000316,33,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,IBNR,Revaluation,1627002.97,GBP,False,0.75
RES00000317,33,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,6479484.05,GBP,True,0.5
RES00000318,33,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Risk_Margin,Revaluation,441794.47,GBP,True,0.5
RES00000319,33,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,1133415.52,GBP,True,0.5
RES00000320,33,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,IBNR,Revaluation,1335429.0,GBP,False,0.75
RES00000321,33,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,6113272.53,GBP,True,0.5
RES00000322,33,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Risk_Margin,Revaluation,389508.29,GBP,True,0.5
RES00000323,33,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,1157358.88,GBP,True,0.5
RES00000324,33,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,IBNR,Revaluation,1094521.91,GBP,False,0.75
RES00000325,33,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,6186265.77,GBP,True,0.5
RES00000326,33,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Risk_Margin,Revaluation,414889.19,GBP,True,0.5
RES00000327,33,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,1262496.28,GBP,True,0.5
RES00000328,33,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,IBNR,Revaluation,894957.34,GBP,False,0.75
RES00000329,33,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,6087831.02,GBP,True,0.5
RES00000330,33,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Risk_Margin,Revaluation,423212.0,GBP,True,0.5
RES00000331,33,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,1064378.36,GBP,True,0.5
RES00000332,33,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,IBNR,Revaluation,1356226.75,GBP,False,0.75
RES00000333,33,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,6080362.58,GBP,True,0.5
RES00000334,33,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Risk_Margin,Revaluation,392208.99,GBP,True,0.5
RES00000335,33,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,1280433.67,GBP,True,0.5
RES00000336,33,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,IBNR,Revaluation,1083144.85,GBP,False,0.75
RES00000337,33,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,3226724.61,GBP,True,0.5
RES00000338,33,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Risk_Margin,Revaluation,258915.64,GBP,True,0.5
RES00000339,33,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,758195.46,GBP,True,0.5
RES00000340,33,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,IBNR,Revaluation,505448.95,GBP,False,0.75
RES00000341,33,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,3338315.95,GBP,True,0.5
RES00000342,33,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Risk_Margin,Revaluation,268147.38,GBP,True,0.5
RES00000343,33,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,748850.06,GBP,True,0.5
RES00000344,33,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,IBNR,Revaluation,742913.9,GBP,False,0.75
RES00000345,33,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,3106722.23,GBP,True,0.5
RES00000346,33,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Risk_Margin,Revaluation,236383.11,GBP,True,0.5
RES00000347,33,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,818450.47,GBP,True,0.5
RES00000348,33,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,IBNR,Revaluation,487056.13,GBP,False,0.75
RES00000349,33,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,3654131.84,GBP,True,0.5
RES00000350,33,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Risk_Margin,Revaluation,244651.15,GBP,True,0.5
RES00000351,33,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,734669.6,GBP,True,0.5
RES00000352,33,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,IBNR,Revaluation,819794.56,GBP,False,0.75
RES00000353,33,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,3174434.69,GBP,True,0.5
RES00000354,33,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Risk_Margin,Revaluation,249115.45,GBP,True,0.5
RES00000355,33,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,713894.56,GBP,True,0.5
RES00000356,33,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,IBNR,Revaluation,484449.86,GBP,False,0.75
RES00000357,33,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,3214500.59,GBP,True,0.5
RES00000358,33,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Risk_Margin,Revaluation,271936.73,GBP,True,0.5
RES00000359,33,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,792420.13,GBP,True,0.5
RES00000360,33,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,IBNR,Revaluation,911537.77,GBP,False,0.75
RES00000361,33,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,3792194.75,GBP,True,0.5
RES00000362,33,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Risk_Margin,Revaluation,258961.8,GBP,True,0.5
RES00000363,33,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,851951.72,GBP,True,0.5
RES00000364,33,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,IBNR,Revaluation,411958.05,GBP,False,0.75
RES00000365,33,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,3186640.98,GBP,True,0.5
RES00000366,33,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Risk_Margin,Revaluation,256112.37,GBP,True,0.5
RES00000367,33,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,721856.55,GBP,True,0.5
RES00000368,33,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,IBNR,Revaluation,976453.66,GBP,False,0.75
RES00000369,33,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,3454600.67,GBP,True,0.5
RES00000370,33,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Risk_Margin,Revaluation,275502.84,GBP,True,0.5
RES00000371,33,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,736359.11,GBP,True,0.5
RES00000372,33,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,IBNR,Revaluation,796735.26,GBP,False,0.75
RES00000373,33,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,3292931.49,GBP,True,0.5
RES00000374,33,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Risk_Margin,Revaluation,259201.9,GBP,True,0.5
RES00000375,33,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,837557.84,GBP,True,0.5
RES00000376,33,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,IBNR,Revaluation,542448.12,GBP,False,0.75
RES00000377,33,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,3431319.14,GBP,True,0.5
RES00000378,33,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Risk_Margin,Revaluation,256846.63,GBP,True,0.5
RES00000379,33,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,798466.14,GBP,True,0.5
RES00000380,33,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,IBNR,Revaluation,896816.84,GBP,False,0.75
RES00000381,33,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,3190374.46,GBP,True,0.5
RES00000382,33,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Risk_Margin,Revaluation,257979.37,GBP,True,0.5
RES00000383,33,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,724288.82,GBP,True,0.5
RES00000384,33,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,IBNR,Revaluation,469909.93,GBP,False,0.75
