Transaction_ID,Claim_Reference,Syndicate_Number,Year_of_Account,Risk_Code,Currency,Status,Transaction_Type,Transaction_Date,Loss_Date,Report_Date,Amount,Outstanding_Amount,Incurred_Amount,LOB_Code,Country,Claim_Type,Reinsurance_Recovery
TXN00000709,CLM813145,1910,2026,6,USD,Reopened,Payment,2027-09-24,2026-06-21,2026-08-18,24566.32,0,0,E1,JP,Gross,1305.58
TXN00000710,CLM813145,1910,2026,6,USD,Reopened,Payment,2027-09-04,2026-03-09,2026-05-09,5866.28,0,0,A2,JP,Gross,826.27
TXN00000711,CLM813145,1910,2026,6,USD,Reopened,Payment,2028-04-12,2026-01-01,2026-02-05,12099.82,0,0,D1,FR,Gross,718.11
TXN00000712,CLM813145,1910,2026,6,USD,Reopened,Payment,2027-04-14,2026-01-20,2026-04-07,22555.85,0,0,D2,FR,Gross,781.57
TXN00000713,CLM627290,5000,2018,2,AUD,Open,Payment,2021-01-19,2018-07-09,2018-08-14,30271.59,169448,184834,A1,DE,Gross,5418.08
TXN00000714,CLM627290,5000,2018,2,AUD,Open,Payment,2018-10-28,2018-03-23,2018-05-29,21184.74,0,0,A1,DE,Gross,6314.69
TXN00000715,CLM627290,5000,2018,2,AUD,Open,Payment,2021-09-01,2018-11-20,2019-01-23,39870.67,0,0,A1,JP,Gross,10654.95
TXN00000716,CLM843788,4242,2021,6,AUD,Closed,Payment,2023-08-17,2021-10-13,2021-10-27,46345.0,453512,277778,E1,DE,Gross,13496.58
TXN00000717,CLM765905,2791,2026,5,USD,Reopened,Payment,2027-10-26,2026-12-21,2027-01-03,106867.96,168767,112966,A2,US,Gross,10908.8
TXN00000718,CLM765905,2791,2026,5,USD,Reopened,Payment,2027-12-19,2026-09-24,2026-10-12,177828.04,0,0,A1,JP,Gross,35853.48
TXN00000719,CLM772124,2010,2020,3,USD,Reopened,Payment,2022-05-29,2020-03-27,2020-05-29,45083.6,337406,605996,A2,US,Gross,2110.71
TXN00000720,CLM772124,2010,2020,3,USD,Reopened,Payment,2020-08-24,2020-01-02,2020-03-23,27738.78,0,0,A2,GB,Gross,7393.17
TXN00000721,CLM772124,2010,2020,3,USD,Reopened,Payment,2021-05-27,2020-09-12,2020-11-13,36133.56,0,0,D1,JP,Gross,2013.66
TXN00000722,CLM772124,2010,2020,3,USD,Reopened,Payment,2021-02-23,2020-04-02,2020-05-13,73053.06,0,0,E1,GB,Gross,21180.79
TXN00000723,CLM965322,2987,2018,2,GBP,Reopened,Payment,2020-04-22,2018-04-02,2018-06-18,20903.51,414237,697759,A2,GB,Gross,1028.48
TXN00000724,CLM965322,2987,2018,2,GBP,Reopened,Payment,2019-09-22,2018-01-17,2018-02-03,20664.68,0,0,E1,GB,Gross,4666.32
TXN00000725,CLM965322,2987,2018,2,GBP,Reopened,Payment,2020-08-29,2018-09-13,2018-11-02,24712.36,0,0,E1,DE,Gross,1314.43
TXN00000726,CLM965322,2987,2018,2,GBP,Reopened,Payment,2018-12-23,2018-02-27,2018-03-16,77474.45,0,0,E1,GB,Gross,17665.51
TXN00000727,CLM904214,2791,2024,1,CAD,Reopened,Payment,2027-10-12,2024-10-20,2024-12-21,156871.0,296039,688088,A1,DE,Gross,4187.0
TXN00000728,CLM606404,623,2021,7,EUR,Closed,Payment,2021-11-28,2021-07-28,2021-09-27,36411.0,48258,180759,A2,FR,Gross,6063.21
TXN00000729,CLM535810,1910,2025,8,USD,Closed,Payment,2026-04-14,2025-12-12,2026-02-08,20623.72,328064,342766,E1,US,Gross,859.34
TXN00000730,CLM535810,1910,2025,8,USD,Closed,Payment,2025-12-20,2025-10-04,2025-11-21,59699.28,0,0,E1,JP,Gross,12266.53
TXN00000731,CLM869864,4242,2023,7,USD,Closed,Payment,2026-06-29,2023-10-13,2023-10-24,76313.75,279997,126341,A1,DE,Gross,12409.07
TXN00000732,CLM869864,4242,2023,7,USD,Closed,Payment,2025-09-09,2023-04-17,2023-06-26,22486.79,0,0,D2,US,Gross,1574.19
TXN00000733,CLM869864,4242,2023,7,USD,Closed,Payment,2023-09-22,2023-02-22,2023-04-23,200665.46,0,0,D2,FR,Gross,39650.6
TXN00000734,CLM353480,4242,2025,2,EUR,Closed,Payment,2025-06-25,2025-05-14,2025-06-28,78860.0,139980,116514,A2,DE,Gross,4936.96
TXN00000735,CLM404309,2987,2024,7,USD,Open,Payment,2026-08-26,2024-01-08,2024-03-19,57941.77,436496,620748,D2,JP,Gross,9792.59
TXN00000736,CLM404309,2987,2024,7,USD,Open,Payment,2024-07-10,2024-04-19,2024-07-16,36012.67,0,0,A2,FR,Gross,4737.17
TXN00000737,CLM404309,2987,2024,7,USD,Open,Payment,2026-09-16,2024-06-09,2024-07-20,82715.56,0,0,E1,DE,Gross,24129.23
TXN00000738,CLM299055,4242,2020,8,AUD,Closed,Payment,2021-07-22,2020-12-05,2020-12-22,51995.03,271493,536530,A2,US,Gross,4729.56
TXN00000739,CLM299055,4242,2020,8,AUD,Closed,Payment,2020-11-24,2020-09-12,2020-11-20,16083.17,0,0,D1,GB,Gross,4645.0
TXN00000740,CLM299055,4242,2020,8,AUD,Closed,Payment,2021-09-16,2020-03-21,2020-05-16,30017.89,0,0,D1,GB,Gross,6146.93
TXN00000741,CLM299055,4242,2020,8,AUD,Closed,Payment,2021-04-21,2020-04-27,2020-06-12,68667.91,0,0,A2,FR,Gross,20452.84
TXN00000742,CLM194423,2987,2024,9,CAD,Open,Payment,2024-03-31,2024-02-15,2024-05-12,67642.08,122797,66021,D2,GB,Gross,12604.29
TXN00000743,CLM194423,2987,2024,9,CAD,Open,Payment,2026-10-01,2024-12-28,2025-01-14,24492.23,0,0,D1,DE,Gross,6752.61
TXN00000744,CLM194423,2987,2024,9,CAD,Open,Payment,2025-03-01,2024-03-27,2024-05-19,97883.69,0,0,A2,JP,Gross,28492.75
TXN00000745,CLM395023,2987,2025,8,EUR,Reopened,Payment,2028-01-07,2025-11-26,2025-12-09,14821.6,14287,466860,D2,US,Gross,826.03
TXN00000746,CLM395023,2987,2025,8,EUR,Reopened,Payment,2025-04-27,2025-03-03,2025-03-09,8227.99,0,0,E1,DE,Gross,1093.65
TXN00000747,CLM395023,2987,2025,8,EUR,Reopened,Payment,2026-09-13,2025-10-16,2025-10-28,38309.41,0,0,D2,JP,Gross,9032.7
TXN00000748,CLM377319,1183,2023,7,EUR,Open,Payment,2024-11-12,2023-07-23,2023-09-15,4812.38,220020,612983,D1,FR,Gross,274.67
TXN00000749,CLM377319,1183,2023,7,EUR,Open,Payment,2024-08-13,2023-01-12,2023-03-11,27008.62,0,0,A1,FR,Gross,829.07
TXN00000750,CLM304110,2010,2023,9,EUR,Open,Payment,2025-08-05,2023-10-19,2023-11-25,49482.38,212558,487230,E1,GB,Gross,5113.33
TXN00000751,CLM304110,2010,2023,9,EUR,Open,Payment,2024-04-01,2023-03-16,2023-05-17,219892.62,0,0,E1,US,Gross,7542.97
TXN00000752,CLM393308,2010,2019,3,GBP,Closed,Payment,2021-07-26,2019-12-07,2020-02-28,45643.54,205663,599929,E1,US,Gross,11276.98
TXN00000753,CLM393308,2010,2019,3,GBP,Closed,Payment,2021-05-19,2019-06-07,2019-07-31,137134.46,0,0,A2,US,Gross,3522.45
TXN00000754,CLM891638,4242,2020,4,AUD,Reopened,Payment,2022-03-05,2020-01-24,2020-03-23,64331.49,220442,57210,A1,US,Gross,8621.51
TXN00000755,CLM891638,4242,2020,4,AUD,Reopened,Payment,2023-05-26,2020-08-26,2020-09-14,61602.5,0,0,E1,US,Gross,13730.62
TXN00000756,CLM891638,4242,2020,4,AUD,Reopened,Payment,2020-12-02,2020-01-16,2020-02-20,35150.33,0,0,D1,GB,Gross,5040.88
TXN00000757,CLM891638,4242,2020,4,AUD,Reopened,Payment,2021-08-03,2020-01-25,2020-04-08,31129.87,0,0,E1,FR,Gross,4466.64
TXN00000758,CLM891638,4242,2020,4,AUD,Reopened,Payment,2021-02-04,2020-03-19,2020-05-17,74969.82,0,0,D1,JP,Gross,18776.15
TXN00000759,CLM140804,2987,2020,6,CHF,Closed,Payment,2022-11-18,2020-03-08,2020-03-20,244593.0,282279,171175,A1,FR,Gross,19266.63
TXN00000760,CLM640546,2525,2020,6,AUD,Closed,Payment,2020-12-04,2020-03-13,2020-05-13,24503.19,95197,661447,D2,US,Gross,6334.19
TXN00000761,CLM640546,2525,2020,6,AUD,Closed,Payment,2020-12-17,2020-11-02,2020-11-25,30121.59,0,0,A2,GB,Gross,5145.69
TXN00000762,CLM640546,2525,2020,6,AUD,Closed,Payment,2021-03-20,2020-07-26,2020-07-30,156396.22,0,0,D2,FR,Gross,46830.07
TXN00000763,CLM722565,623,2023,9,CHF,Reopened,Payment,2025-04-10,2023-05-03,2023-05-16,85734.53,289099,758167,E1,DE,Gross,2659.69
TXN00000764,CLM722565,623,2023,9,CHF,Reopened,Payment,2025-10-10,2023-09-28,2023-10-03,176085.47,0,0,D2,DE,Gross,47980.33
TXN00000765,CLM414353,2525,2025,1,EUR,Closed,Payment,2026-06-22,2025-12-04,2026-02-07,62464.0,363268,451774,A1,FR,Gross,13375.34
TXN00000766,CLM422623,2525,2018,8,EUR,Reopened,Payment,2019-08-22,2018-10-25,2019-01-10,25043.82,420467,771442,D1,US,Gross,5694.59
TXN00000767,CLM422623,2525,2018,8,EUR,Reopened,Payment,2020-12-16,2018-09-13,2018-09-25,99254.18,0,0,D2,GB,Gross,9236.88
TXN00000768,CLM711868,2987,2025,3,AUD,Reopened,Payment,2025-08-25,2025-06-13,2025-09-01,57974.68,388107,169954,A1,JP,Gross,6026.02
TXN00000769,CLM711868,2987,2025,3,AUD,Reopened,Payment,2027-03-02,2025-06-09,2025-08-19,39228.76,0,0,D2,DE,Gross,4066.83
TXN00000770,CLM711868,2987,2025,3,AUD,Reopened,Payment,2025-11-22,2025-08-24,2025-10-08,38237.22,0,0,A2,FR,Gross,3910.65
TXN00000771,CLM711868,2987,2025,3,AUD,Reopened,Payment,2027-09-05,2025-02-21,2025-03-03,26326.54,0,0,A2,FR,Gross,3874.51
TXN00000772,CLM711868,2987,2025,3,AUD,Reopened,Payment,2026-07-24,2025-12-11,2026-03-04,42561.8,0,0,A2,JP,Gross,10391.04
TXN00000773,CLM133104,2791,2019,4,GBP,Closed,Payment,2021-07-06,2019-07-26,2019-09-08,224561.0,174465,173787,D2,DE,Gross,10287.21
TXN00000774,CLM824042,5000,2021,7,AUD,Reopened,Payment,2024-06-20,2021-08-20,2021-09-28,31411.93,492618,786581,D1,FR,Gross,6144.16
TXN00000775,CLM824042,5000,2021,7,AUD,Reopened,Payment,2022-08-13,2021-03-10,2021-04-08,76636.54,0,0,A2,DE,Gross,17833.1
TXN00000776,CLM824042,5000,2021,7,AUD,Reopened,Payment,2022-06-15,2021-05-24,2021-08-12,46101.38,0,0,A2,FR,Gross,11935.97
TXN00000777,CLM824042,5000,2021,7,AUD,Reopened,Payment,2022-08-07,2021-04-13,2021-07-05,98107.14,0,0,A1,GB,Gross,17932.67
TXN00000778,CLM840058,2987,2020,9,USD,Reopened,Payment,2023-02-19,2020-03-03,2020-03-21,255804.0,180419,566002,A2,DE,Gross,61566.16
TXN00000779,CLM428993,5000,2020,8,AUD,Closed,Payment,2020-11-01,2020-09-14,2020-09-30,65221.57,296404,723699,A2,US,Gross,10477.29
TXN00000780,CLM428993,5000,2020,8,AUD,Closed,Payment,2021-04-03,2020-09-21,2020-11-01,41248.6,0,0,D2,US,Gross,4501.5
TXN00000781,CLM428993,5000,2020,8,AUD,Closed,Payment,2021-05-02,2020-04-03,2020-05-10,24218.01,0,0,A1,DE,Gross,5132.11
TXN00000782,CLM428993,5000,2020,8,AUD,Closed,Payment,2022-10-30,2020-09-03,2020-10-11,60059.82,0,0,D2,US,Gross,8393.62
TXN00000783,CLM739711,623,2025,4,USD,Closed,Payment,2027-04-11,2025-11-23,2025-12-24,46569.0,302598,250790,D1,FR,Gross,11115.04
TXN00000784,CLM739711,623,2025,4,USD,Closed,Payment,2027-04-06,2025-04-09,2025-06-19,43595.03,0,0,A1,GB,Gross,7848.19
TXN00000785,CLM739711,623,2025,4,USD,Closed,Payment,2028-02-08,2025-07-12,2025-09-27,71334.97,0,0,A2,GB,Gross,15546.26
TXN00000786,CLM908634,623,2022,4,JPY,Reopened,Payment,2022-09-19,2022-05-11,2022-05-17,171220.0,266378,518110,A1,GB,Gross,19606.34
TXN00000787,CLM687713,4242,2022,5,GBP,Reopened,Payment,2023-02-09,2022-06-13,2022-08-30,50218.33,364744,413138,D2,DE,Gross,6383.44
TXN00000788,CLM687713,4242,2022,5,GBP,Reopened,Payment,2024-09-10,2022-04-02,2022-04-13,45721.6,0,0,D1,DE,Gross,10912.17
TXN00000789,CLM687713,4242,2022,5,GBP,Reopened,Payment,2023-02-06,2022-01-27,2022-04-23,193848.07,0,0,A1,GB,Gross,25948.84
TXN00000790,CLM958130,5000,2023,3,EUR,Open,Payment,2025-12-12,2023-06-25,2023-08-09,18324.41,160801,378188,E1,JP,Gross,1635.38
TXN00000791,CLM958130,5000,2023,3,EUR,Open,Payment,2026-01-07,2023-11-18,2024-01-24,8759.25,0,0,D2,US,Gross,106.63
TXN00000792,CLM958130,5000,2023,3,EUR,Open,Payment,2024-12-10,2023-08-13,2023-09-24,3752.97,0,0,E1,US,Gross,412.09
TXN00000793,CLM958130,5000,2023,3,EUR,Open,Payment,2023-10-27,2023-06-23,2023-07-03,15597.37,0,0,D1,DE,Gross,3772.48
TXN00000794,CLM787836,1910,2022,8,USD,Open,Payment,2022-10-12,2022-09-09,2022-09-12,287369.0,444085,299303,D2,DE,Gross,403.28
TXN00000795,CLM829988,2010,2022,3,GBP,Reopened,Payment,2024-04-07,2022-08-06,2022-08-14,32835.4,398440,269235,D1,DE,Gross,6385.29
TXN00000796,CLM829988,2010,2022,3,GBP,Reopened,Payment,2023-09-01,2022-03-09,2022-03-17,32159.99,0,0,A1,FR,Gross,2313.67
TXN00000797,CLM829988,2010,2022,3,GBP,Reopened,Payment,2025-02-10,2022-06-17,2022-06-22,65456.61,0,0,A2,GB,Gross,6879.59
TXN00000798,CLM802371,2987,2026,4,JPY,Open,Payment,2027-03-12,2026-12-23,2027-03-20,14906.82,37520,448377,E1,FR,Gross,1747.63
TXN00000799,CLM802371,2987,2026,4,JPY,Open,Payment,2028-09-26,2026-08-25,2026-11-02,7583.49,0,0,E1,FR,Gross,2132.03
TXN00000800,CLM802371,2987,2026,4,JPY,Open,Payment,2026-12-22,2026-06-10,2026-08-05,12430.7,0,0,A2,US,Gross,222.13
TXN00000801,CLM802371,2987,2026,4,JPY,Open,Payment,2027-09-18,2026-02-20,2026-04-24,6257.41,0,0,A2,DE,Gross,220.42
TXN00000802,CLM802371,2987,2026,4,JPY,Open,Payment,2027-03-10,2026-04-07,2026-05-14,16353.58,0,0,A2,US,Gross,1843.86
TXN00000803,CLM852204,4242,2025,2,JPY,Open,Payment,2028-05-25,2025-06-07,2025-07-18,88406.71,12716,180613,A1,JP,Gross,8402.28
TXN00000804,CLM852204,4242,2025,2,JPY,Open,Payment,2028-01-27,2025-04-21,2025-05-14,27866.35,0,0,E1,US,Gross,1829.4
TXN00000805,CLM852204,4242,2025,2,JPY,Open,Payment,2027-09-18,2025-03-01,2025-05-11,29425.37,0,0,D1,US,Gross,7529.85
TXN00000806,CLM852204,4242,2025,2,JPY,Open,Payment,2025-08-20,2025-07-15,2025-07-22,147844.56,0,0,A1,GB,Gross,22643.68
TXN00000807,CLM784607,5000,2025,8,JPY,Open,Payment,2026-11-11,2025-11-20,2026-01-09,155599.0,406315,351768,A2,US,Gross,6667.71
TXN00000808,CLM777273,623,2018,2,JPY,Reopened,Payment,2019-08-15,2018-07-28,2018-09-14,65882.1,131750,789568,D1,FR,Gross,2234.31
TXN00000809,CLM777273,623,2018,2,JPY,Reopened,Payment,2021-06-09,2018-07-22,2018-08-23,79162.04,0,0,A1,DE,Gross,11677.83
TXN00000810,CLM777273,623,2018,2,JPY,Reopened,Payment,2020-03-27,2018-06-27,2018-07-02,44325.42,0,0,A1,FR,Gross,2679.6
TXN00000811,CLM777273,623,2018,2,JPY,Reopened,Payment,2019-05-03,2018-02-22,2018-03-24,30781.84,0,0,A2,GB,Gross,1378.9
TXN00000812,CLM777273,623,2018,2,JPY,Reopened,Payment,2021-01-12,2018-03-19,2018-05-10,65421.6,0,0,A1,JP,Gross,3403.44
TXN00000813,CLM283568,2987,2024,3,GBP,Closed,Payment,2026-02-25,2024-01-18,2024-04-13,66774.42,423118,210361,A2,GB,Gross,2477.19
TXN00000814,CLM283568,2987,2024,3,GBP,Closed,Payment,2025-08-07,2024-07-28,2024-09-25,72327.12,0,0,A1,GB,Gross,10349.15
TXN00000815,CLM283568,2987,2024,3,GBP,Closed,Payment,2027-02-09,2024-11-07,2024-11-16,125621.45,0,0,D2,GB,Gross,11283.68
TXN00000816,CLM139286,623,2018,5,AUD,Reopened,Payment,2018-12-30,2018-10-25,2018-12-14,180658.0,66256,313384,D2,US,Gross,7337.93
TXN00000817,CLM772464,1910,2026,9,CAD,Open,Payment,2028-10-24,2026-02-26,2026-03-15,39097.08,456200,505755,A1,JP,Gross,4089.45
TXN00000818,CLM772464,1910,2026,9,CAD,Open,Payment,2028-02-20,2026-06-26,2026-08-31,35783.06,0,0,D2,US,Gross,10337.12
TXN00000819,CLM772464,1910,2026,9,CAD,Open,Payment,2026-05-01,2026-02-04,2026-05-01,38999.91,0,0,A1,GB,Gross,7446.92
TXN00000820,CLM772464,1910,2026,9,CAD,Open,Payment,2027-01-29,2026-08-18,2026-08-24,42993.0,0,0,D1,DE,Gross,4859.22
TXN00000821,CLM772464,1910,2026,9,CAD,Open,Payment,2027-01-01,2026-06-15,2026-06-28,112478.95,0,0,D2,GB,Gross,19714.19
TXN00000822,CLM302177,623,2019,6,USD,Reopened,Payment,2020-02-01,2019-09-18,2019-09-29,22749.2,250603,768504,D1,GB,Gross,6208.96
TXN00000823,CLM302177,623,2019,6,USD,Reopened,Payment,2021-07-11,2019-06-15,2019-08-14,35951.62,0,0,D2,DE,Gross,2487.59
TXN00000824,CLM302177,623,2019,6,USD,Reopened,Payment,2021-05-08,2019-08-13,2019-08-24,20294.66,0,0,A2,FR,Gross,5243.63
TXN00000825,CLM302177,623,2019,6,USD,Reopened,Payment,2022-02-15,2019-06-04,2019-07-30,15880.52,0,0,A1,US,Gross,2461.15
TXN00000826,CLM302177,623,2019,6,USD,Reopened,Payment,2021-01-19,2019-01-05,2019-02-23,45004.01,0,0,A2,JP,Gross,6542.0
TXN00000827,CLM114768,1183,2023,5,AUD,Reopened,Payment,2024-03-02,2023-05-21,2023-08-06,23202.75,407034,199019,E1,DE,Gross,5201.12
TXN00000828,CLM114768,1183,2023,5,AUD,Reopened,Payment,2025-10-11,2023-02-25,2023-03-15,11315.42,0,0,A1,GB,Gross,260.72
TXN00000829,CLM114768,1183,2023,5,AUD,Reopened,Payment,2023-06-25,2023-05-06,2023-05-26,19056.7,0,0,A1,JP,Gross,1526.79
TXN00000830,CLM114768,1183,2023,5,AUD,Reopened,Payment,2023-12-10,2023-04-25,2023-05-12,52697.13,0,0,D2,JP,Gross,9145.74
TXN00000831,CLM997734,2525,2024,7,AUD,Closed,Payment,2027-05-22,2024-08-28,2024-11-14,24491.72,55475,716765,A1,US,Gross,3546.32
TXN00000832,CLM997734,2525,2024,7,AUD,Closed,Payment,2024-04-17,2024-03-16,2024-03-22,28736.61,0,0,D2,JP,Gross,3581.01
TXN00000833,CLM997734,2525,2024,7,AUD,Closed,Payment,2025-12-26,2024-08-05,2024-10-01,20246.54,0,0,D1,US,Gross,4118.56
TXN00000834,CLM997734,2525,2024,7,AUD,Closed,Payment,2027-04-18,2024-08-28,2024-09-20,141677.13,0,0,E1,JP,Gross,22659.95
TXN00000835,CLM293757,33,2020,8,EUR,Open,Payment,2022-08-29,2020-11-20,2021-01-16,16338.83,13580,417206,D2,US,Gross,4751.77
TXN00000836,CLM293757,33,2020,8,EUR,Open,Payment,2022-01-26,2020-01-21,2020-02-20,19106.71,0,0,D1,GB,Gross,543.62
TXN00000837,CLM293757,33,2020,8,EUR,Open,Payment,2021-03-20,2020-05-05,2020-06-29,17945.72,0,0,D1,US,Gross,189.18
TXN00000838,CLM293757,33,2020,8,EUR,Open,Payment,2021-09-19,2020-06-23,2020-07-25,11796.23,0,0,D1,GB,Gross,860.08
TXN00000839,CLM293757,33,2020,8,EUR,Open,Payment,2021-07-22,2020-10-18,2021-01-05,76538.52,0,0,A1,US,Gross,22201.76
TXN00000840,CLM568436,2791,2022,6,EUR,Reopened,Payment,2025-09-11,2022-10-07,2022-10-23,3046.86,388998,289258,D1,GB,Gross,696.55
TXN00000841,CLM568436,2791,2022,6,EUR,Reopened,Payment,2023-06-29,2022-06-02,2022-06-16,7948.14,0,0,D2,FR,Gross,2132.29
TXN00000842,CLM826420,4242,2021,1,JPY,Open,Payment,2023-01-09,2021-06-13,2021-09-04,52501.93,254001,182475,A2,FR,Gross,3791.54
TXN00000843,CLM826420,4242,2021,1,JPY,Open,Payment,2023-12-23,2021-05-16,2021-07-20,113352.07,0,0,A1,JP,Gross,23453.89
TXN00000844,CLM819400,5000,2026,5,JPY,Open,Payment,2028-08-12,2026-10-06,2026-10-19,59805.45,344868,400397,A1,US,Gross,11717.87
TXN00000845,CLM819400,5000,2026,5,JPY,Open,Payment,2027-03-10,2026-05-18,2026-05-28,18801.32,0,0,D2,JP,Gross,1538.32
TXN00000846,CLM819400,5000,2026,5,JPY,Open,Payment,2028-04-04,2026-10-11,2026-11-13,22330.45,0,0,E1,US,Gross,3123.32
TXN00000847,CLM819400,5000,2026,5,JPY,Open,Payment,2026-11-05,2026-08-13,2026-10-22,58746.79,0,0,A2,DE,Gross,4506.28
TXN00000848,CLM331577,2525,2021,3,CAD,Open,Payment,2023-03-14,2021-12-12,2021-12-25,60474.38,248539,451045,A1,GB,Gross,15260.44
TXN00000849,CLM331577,2525,2021,3,CAD,Open,Payment,2024-03-13,2021-09-06,2021-10-06,140412.62,0,0,A1,GB,Gross,39635.16
TXN00000850,CLM593699,2010,2026,4,CHF,Open,Payment,2026-07-13,2026-03-22,2026-05-17,16154.81,366695,566033,D2,DE,Gross,3425.71
TXN00000851,CLM593699,2010,2026,4,CHF,Open,Payment,2028-11-20,2026-02-13,2026-03-02,7119.49,0,0,D2,JP,Gross,345.15
TXN00000852,CLM593699,2010,2026,4,CHF,Open,Payment,2026-03-29,2026-01-05,2026-01-16,8095.3,0,0,A1,US,Gross,1456.12
TXN00000853,CLM593699,2010,2026,4,CHF,Open,Payment,2027-11-28,2026-11-18,2027-01-14,16553.41,0,0,A2,DE,Gross,1174.82
TXN00000854,CLM653829,1910,2023,2,AUD,Open,Payment,2025-09-05,2023-05-02,2023-05-24,46515.06,42379,545041,D2,DE,Gross,7850.11
TXN00000855,CLM653829,1910,2023,2,AUD,Open,Payment,2025-12-18,2023-04-07,2023-05-30,245609.94,0,0,D2,JP,Gross,62831.62
TXN00000856,CLM700521,2791,2026,3,USD,Closed,Payment,2027-10-26,2026-01-08,2026-03-30,74492.19,457996,478303,A1,DE,Gross,6559.35
TXN00000857,CLM700521,2791,2026,3,USD,Closed,Payment,2028-07-17,2026-11-08,2026-12-21,29100.51,0,0,D2,JP,Gross,4699.06
TXN00000858,CLM700521,2791,2026,3,USD,Closed,Payment,2029-01-14,2026-06-16,2026-09-05,174215.3,0,0,D2,US,Gross,44437.9
TXN00000859,CLM813341,33,2021,8,GBP,Reopened,Payment,2023-02-24,2021-05-21,2021-08-14,11358.47,243561,490458,A1,DE,Gross,1915.26
TXN00000860,CLM813341,33,2021,8,GBP,Reopened,Payment,2024-03-10,2021-10-23,2022-01-06,22810.53,0,0,E1,JP,Gross,3074.65
TXN00000861,CLM638179,1183,2024,8,AUD,Open,Payment,2025-09-20,2024-02-11,2024-03-12,247419.0,302970,720448,E1,DE,Gross,47043.89
TXN00000862,CLM858414,623,2018,7,EUR,Open,Payment,2021-01-01,2018-07-12,2018-08-11,47269.88,401016,621403,A1,GB,Gross,8983.65
TXN00000863,CLM858414,623,2018,7,EUR,Open,Payment,2021-01-06,2018-02-21,2018-03-30,20815.93,0,0,E1,DE,Gross,4710.35
TXN00000864,CLM858414,623,2018,7,EUR,Open,Payment,2019-03-11,2018-06-21,2018-07-25,16374.76,0,0,D1,FR,Gross,4794.65
TXN00000865,CLM858414,623,2018,7,EUR,Open,Payment,2019-12-16,2018-10-25,2018-11-06,34782.43,0,0,A1,JP,Gross,708.67
TXN00000866,CLM147489,33,2024,6,JPY,Open,Payment,2025-08-14,2024-09-22,2024-11-12,36591.0,293725,87371,A2,JP,Gross,1178.67
TXN00000867,CLM133276,1910,2022,7,USD,Open,Payment,2025-04-22,2022-06-17,2022-07-05,34168.8,411514,407650,D2,DE,Gross,6447.42
TXN00000868,CLM133276,1910,2022,7,USD,Open,Payment,2022-07-01,2022-01-20,2022-03-14,73371.46,0,0,A1,GB,Gross,16855.5
TXN00000869,CLM133276,1910,2022,7,USD,Open,Payment,2025-02-25,2022-07-05,2022-08-27,117849.73,0,0,A2,GB,Gross,24832.61
TXN00000870,CLM570325,5000,2024,7,GBP,Reopened,Payment,2026-12-14,2024-07-21,2024-07-29,287748.0,356969,154449,A1,US,Gross,44513.54
TXN00000871,CLM224395,4242,2020,9,CAD,Reopened,Payment,2022-08-12,2020-05-16,2020-07-13,121753.0,76766,18642,A1,DE,Gross,29807.3
TXN00000872,CLM412856,2987,2025,9,CAD,Reopened,Payment,2028-06-01,2025-08-17,2025-08-31,125410.0,208850,274535,A1,FR,Gross,6179.07
TXN00000873,CLM462974,1910,2020,5,USD,Reopened,Payment,2021-02-19,2020-01-01,2020-02-09,19259.01,411337,48782,A2,FR,Gross,1753.19
TXN00000874,CLM462974,1910,2020,5,USD,Reopened,Payment,2021-08-08,2020-03-10,2020-04-19,44903.99,0,0,E1,JP,Gross,7968.43
TXN00000875,CLM744793,5000,2018,4,USD,Open,Payment,2020-08-12,2018-11-13,2019-01-23,6390.15,62898,483127,A2,GB,Gross,260.49
TXN00000876,CLM744793,5000,2018,4,USD,Open,Payment,2018-10-30,2018-07-15,2018-08-11,5892.32,0,0,D1,FR,Gross,852.04
TXN00000877,CLM744793,5000,2018,4,USD,Open,Payment,2019-02-01,2018-01-12,2018-01-17,1731.89,0,0,D1,DE,Gross,269.13
TXN00000878,CLM744793,5000,2018,4,USD,Open,Payment,2020-01-18,2018-07-06,2018-07-10,3145.58,0,0,A1,JP,Gross,880.54
TXN00000879,CLM744793,5000,2018,4,USD,Open,Payment,2020-07-15,2018-09-27,2018-09-30,5443.07,0,0,D1,JP,Gross,1307.02
TXN00000880,CLM804667,2525,2018,4,JPY,Open,Payment,2019-03-04,2018-06-18,2018-06-24,235142.0,220902,260722,A2,DE,Gross,29815.42
TXN00000881,CLM327823,2010,2018,3,AUD,Closed,Payment,2019-06-29,2018-04-18,2018-06-20,172197.0,132768,620526,A2,GB,Gross,15092.96
TXN00000882,CLM910065,2525,2023,4,EUR,Open,Payment,2025-01-29,2023-04-23,2023-05-07,93819.29,356141,246780,A1,US,Gross,13951.77
TXN00000883,CLM910065,2525,2023,4,EUR,Open,Payment,2025-12-26,2023-11-23,2023-12-05,184465.71,0,0,A1,DE,Gross,45129.04
TXN00000884,CLM415098,5000,2022,1,AUD,Reopened,Payment,2023-02-13,2022-11-20,2023-02-08,11056.07,471223,671401,D1,FR,Gross,2198.58
TXN00000885,CLM415098,5000,2022,1,AUD,Reopened,Payment,2024-04-12,2022-03-26,2022-05-10,17456.31,0,0,D2,US,Gross,3033.58
