LEI,Undertaking_Name,Reporting_Date,Line_Of_Business,Accident_Year,Development_Year,Calendar_Year,Claims_Paid_Cumulative,Claims_Paid_Incremental,Case_Reserves,IBNR,Incurred_Claims,Ultimate_Claims,Reinsurance_Recoveries_Paid,Reinsurance_Recoveries_Outstanding,Net_Claims_Paid,Net_Ultimate,Claim_Count,Average_Claim_Size
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2019,3,2022,95652607.11,14347891.07,7928300.62,5285533.74,104902291.16,108866441.47,15270482.43,3740900.3,68756988.71,77272230.99,1550,57003.94
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2019,4,2023,100788163.76,15118224.56,4846966.62,3231311.08,106442958.16,108866441.47,22714252.41,1806991.05,79237200.07,80894133.71,771,254515.57
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2019,5,2024,103448785.43,15517317.81,3250593.62,2167062.42,107241144.66,108866441.47,23313252.73,1084677.15,85239223.32,88090169.95,336,67835.27
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2020,0,2020,45235278.42,45235278.42,51238907.46,34159271.64,105014003.79,130633457.52,12536625.74,24597983.69,35307489.15,95655417.53,1169,43081.22
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2020,1,2021,81639056.53,12245858.48,29396640.59,19597760.39,115935137.22,130633457.52,14566199.09,7705030.19,61157699.14,105688339.33,426,42365.88
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2020,2,2022,102122124.94,15318318.74,17106799.55,11404533.03,122080057.75,130633457.52,25080463.41,8347427.69,72900453.42,92633890.73,1871,88036.31
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2020,3,2023,112195370.05,16829305.51,11062852.48,7375234.99,125102031.28,130633457.52,33088372.25,4156096.04,79403724.51,95778203.95,1364,659972.76
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2020,4,2024,117115631.1,17567344.66,8110695.85,5407130.57,126578109.59,130633457.52,23502597.3,2116087.41,97877503.72,101545905.36,1123,984164.97
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2021,0,2021,51511040.68,51511040.68,55913985.19,37275990.13,116744023.4,144701016.0,8245677.51,14734949.16,40589163.26,120549606.33,1768,28873.9
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2021,1,2022,87067892.07,13060183.81,34579874.36,23053249.57,127411078.82,144701016.0,24524663.56,15655962.67,61938188.83,105674228.96,202,43862.92
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2021,2,2023,110237329.05,16535599.36,20678212.17,13785474.78,134361909.92,144701016.0,23869160.53,6672341.15,84088492.06,110953837.37,1725,77741.42
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2021,3,2024,128045486.46,19206822.97,9993317.72,6662211.81,139704357.14,144701016.0,21193927.91,3197188.99,99956752.79,116447135.36,149,79285.13
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2022,0,2022,15279481.32,15279481.32,16687936.88,11125291.25,34748741.01,43092709.45,4450094.09,7491252.1,11972413.71,31552585.44,63,17091.14
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2022,1,2023,25728607.92,3859291.19,10418460.92,6945640.61,37883478.99,43092709.45,6535255.17,4787184.27,21713927.1,34078486.64,331,14494.99
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2022,2,2024,32406534.22,4860980.13,6411705.14,4274470.09,39886856.88,43092709.45,4946980.22,1718495.78,23443397.25,30518859.69,1341,61962.78
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2023,0,2023,30865315.9,30865315.9,34922585.02,23281723.34,71608331.75,89069624.26,6189476.79,14295159.95,24085742.04,70311170.72,189,20604.35
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2023,1,2024,53292015.76,7993802.36,21466565.1,14311043.4,78336341.71,89069624.26,10213978.24,10480112.94,37995148.77,74892737.26,359,783706.11
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Income protection insurance,2024,0,2024,8813754.76,8813754.76,10111734.18,6741156.12,20610777.96,25666645.05,1999834.05,2803079.7,6263403.69,19620400.12,497,8123.28
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,0,2014,39535883.09,39535883.09,46130865.51,30753910.34,93355226.18,116420658.93,10723129.64,15787945.15,33520458.03,87923601.33,983,48569.88
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,1,2015,68815203.42,10322280.51,28563273.31,19042182.21,102139022.28,116420658.93,16902358.91,14006835.16,58247351.78,93844472.09,173,52330.95
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,2,2016,89538602.26,13430790.34,16129234.0,10752822.67,108356041.93,116420658.93,20997726.84,7079829.44,74224541.87,89983191.58,1356,63278.16
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,3,2017,100143687.8,15021553.17,9766182.68,6510788.45,111537567.59,116420658.93,23092884.48,3814843.36,83470483.46,87704633.11,1962,76329.03
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,4,2018,103981452.68,15597217.9,7463523.75,4975682.5,112688897.05,116420658.93,22713918.21,2254143.13,80560676.92,97272512.6,1919,100078.4
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,5,2019,110131618.91,16519742.84,3773424.01,2515616.01,114533946.92,116420658.93,30651273.59,1100133.2,91974333.32,92003529.98,1400,104987.24
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,6,2020,105420906.76,15813136.01,6599851.3,4399900.87,113120733.28,116420658.93,25824732.17,3219732.44,75046513.28,91665950.23,82,1673347.73
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,7,2021,117013669.11,17552050.37,-355806.11,-237204.07,116598561.99,116420658.93,17722220.45,-145072.2,90245077.33,87553970.02,1139,99248.24
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,8,2022,115547338.21,17332100.73,523992.43,349328.29,116158662.71,116420658.93,18245538.74,229647.94,80960775.49,86854510.48,892,1561450.52
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,9,2023,115884411.92,17382661.79,321748.2,214498.8,116259784.83,116420658.93,23936312.06,105169.51,95561214.68,97819534.89,84,102190.84
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2014,10,2024,120771446.63,18115716.99,-2610472.62,-1740315.08,117725895.24,116420658.93,27579934.81,-1229639.75,101222080.15,88641031.83,1529,197338.97
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2015,0,2015,18839098.62,18839098.62,21706993.48,14471328.99,44163924.34,55017421.08,3103548.98,8026659.67,15861476.18,43141147.6,1147,29574.72
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2015,1,2016,33563582.73,5034537.41,12872303.01,8581535.34,48581269.58,55017421.08,5602855.22,3679932.9,25832915.92,46362615.16,85,31135.05
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2015,2,2017,40688620.56,6103293.08,8597280.31,5731520.21,50718780.92,55017421.08,11458835.36,2407858.77,32247871.24,43468821.31,1715,27510.9
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2015,3,2018,48447755.27,7267163.29,3941799.48,2627866.32,53046521.34,55017421.08,7291266.32,1172618.01,35509934.54,46351897.4,1430,52038.41
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2015,4,2019,48863162.26,7329474.34,3692555.29,2461703.53,53171143.43,55017421.08,7600388.94,1416520.98,38078269.27,45477787.85,1701,24753.38
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2015,5,2020,53750280.6,8062542.09,760284.29,506856.19,54637278.93,55017421.08,12404587.38,366836.06,43471822.6,40695498.9,1913,128897.56
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2015,6,2021,54505757.28,8175863.59,306998.28,204665.52,54863921.94,55017421.08,13632787.96,108531.26,43715596.59,41824074.28,269,28241.33
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2015,7,2022,51043443.08,7656516.46,2384386.8,1589591.2,53825227.68,55017421.08,13161389.08,1087332.61,41310526.82,40402989.48,247,45452.75
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2015,8,2023,56379114.98,8456867.25,-817016.34,-544677.56,55425929.25,55017421.08,8670441.72,-272206.42,41664947.68,38909361.9,354,103828.94
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2015,9,2024,54226276.31,8133941.45,474686.86,316457.91,54780077.65,55017421.08,13202321.07,223405.78,46008471.62,45181045.51,443,41111.66
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2016,0,2016,32484768.69,32484768.69,36372274.12,24248182.75,74919088.5,93105225.56,8399120.93,16764197.45,25006647.58,76137558.42,1128,57393.58
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2016,1,2017,55766226.31,8364933.95,22403399.55,14935599.7,81903525.78,93105225.56,11597947.38,8547405.7,44689838.65,75325135.56,1719,71956.42
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2016,2,2018,68828524.02,10324278.6,14566020.92,9710680.62,85822215.1,93105225.56,16222748.05,6954804.78,58259693.2,68347355.61,597,41018.19
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2016,3,2019,76708524.72,11506278.71,9838020.5,6558680.34,88186215.31,93105225.56,19292412.2,3479422.27,53974676.28,70017855.8,862,363547.51
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2016,4,2020,88284285.06,13242642.76,2892564.3,1928376.2,91658943.41,93105225.56,23802682.72,1080868.23,68057180.31,73266933.56,814,100209.18
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2016,5,2021,84610639.25,12691595.89,5096751.78,3397834.52,90556849.67,93105225.56,19367928.99,1288263.08,65263057.17,69866874.16,990,70099.95
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2016,6,2022,89996685.32,13499502.8,1865124.14,1243416.1,92172663.49,93105225.56,22116958.79,643857.58,63095861.36,68696856.87,548,60932.08
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2016,7,2023,91044627.0,13656694.05,1236359.14,824239.43,92487045.99,93105225.56,14645074.65,342360.96,72567598.27,75728542.04,512,137115.4
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2016,8,2024,89614884.89,13442232.73,2094204.4,1396136.27,92058123.36,93105225.56,20024532.04,1018679.33,75440636.05,69468175.17,1450,51355.23
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2017,0,2017,20288602.94,20288602.94,21561564.8,14374376.53,45443761.87,56224544.27,4850834.7,10648634.23,15655538.87,45890812.08,1786,94365.6
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2017,1,2018,34639279.84,5195891.98,12951158.66,8634105.77,49748964.94,56224544.27,7780499.42,5813872.63,25603833.26,40388224.18,1388,19169.5
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2017,2,2019,41852835.63,6277925.34,8623025.19,5748683.46,51913031.68,56224544.27,12201968.16,3235239.64,33285094.38,44621168.43,1380,26076.53
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2017,3,2020,46034896.67,6905234.5,6113788.56,4075859.04,53167649.99,56224544.27,9600326.0,2608965.99,38936247.23,40774189.1,114,191016.17
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2017,4,2021,51263327.25,7689499.09,2976730.21,1984486.81,54736179.16,56224544.27,8420722.77,924554.89,38781419.7,43916794.02,880,62062.14
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2017,5,2022,51153540.37,7673031.06,3042602.34,2028401.56,54703243.1,56224544.27,9419126.42,1352307.41,43193857.63,42086429.73,822,43313.75
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2017,6,2023,54417444.79,8162616.72,1084259.69,722839.79,55682414.42,56224544.27,10269228.61,522600.23,43584855.4,46126702.04,1024,331813.69
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2017,7,2024,51811629.64,7771744.45,2647748.78,1765165.85,54900669.88,56224544.27,12423179.88,1011183.42,38545237.83,41570431.94,1354,750893.18
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2018,0,2018,24879410.64,24879410.64,27384172.37,18256114.91,56827611.74,70519697.92,6368453.53,7073145.22,19533079.99,51166901.72,1489,62198.53
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2018,1,2019,40790128.06,6118519.21,17837741.92,11891827.94,61600826.96,70519697.92,9931087.77,5845740.71,31250623.82,53171839.64,219,38015.03
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2018,2,2020,53674320.88,8051148.13,10107226.23,6738150.82,65466084.81,70519697.92,11836152.01,4961280.22,40409110.41,57194482.75,1781,57222.09
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2018,3,2021,58486912.57,8773036.89,7219671.21,4813114.14,66909862.32,70519697.92,13236346.53,2802260.78,43828126.66,54354261.6,1370,35318.18
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2018,4,2022,63446123.34,9516918.5,4244144.75,2829429.83,68397625.55,70519697.92,9574027.45,1289846.84,51074740.01,57519000.48,728,52521.63
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2018,5,2023,64486664.99,9672999.75,3619819.76,2413213.17,68709788.04,70519697.92,13619999.57,938769.18,47433774.88,57606334.82,1807,263210.88
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2018,6,2024,67703754.4,10155563.16,1689566.11,1126377.41,69674914.86,70519697.92,12245278.69,531132.85,55687712.61,51575471.77,1882,59861.85
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2019,0,2019,47443229.51,47443229.51,54236875.14,36157916.76,110719583.83,137838021.4,11844382.71,21167464.38,36490036.29,115089394.74,1932,346300.95
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2019,1,2020,80384739.53,12057710.93,34471969.12,22981312.75,120602036.84,137838021.4,20997537.65,9988803.23,63693658.24,114487369.38,520,166773.32
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2019,2,2021,102943310.96,15441496.64,20936826.27,13957884.18,127369608.27,137838021.4,26625687.84,9528314.84,74160769.25,111080082.38,1895,56345.55
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2019,3,2022,122081272.95,18312190.94,9454049.07,6302699.38,133110996.87,137838021.4,28866799.6,2803414.47,87781486.95,101856825.59,1467,65389.01
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2019,4,2023,121783092.61,18267463.89,9632957.27,6421971.52,133021542.76,137838021.4,27645871.56,2576104.88,89329200.74,105582072.76,1210,119045.06
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2019,5,2024,128542367.09,19281355.06,5577392.58,3718261.72,135049325.11,137838021.4,30183004.01,2378221.06,90890289.14,98153509.86,605,886499.08
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2020,0,2020,43923259.03,43923259.03,52401535.37,34934356.91,105058383.63,131259151.31,9376409.99,13648607.98,35661829.43,96272028.09,1942,217441.88
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2020,1,2021,82214530.33,12332179.55,29426772.59,19617848.39,116545765.02,131259151.31,18330597.99,10640174.75,67175914.54,105922603.92,1451,42269.68
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2020,2,2022,99500760.51,14925114.08,19055034.48,12703356.32,121731634.07,131259151.31,28882285.34,6775299.82,81717959.85,99365007.54,624,52618.06
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2020,3,2023,115345210.73,17301781.61,9548364.35,6365576.23,126484969.14,131259151.31,21791154.97,3077597.94,92469998.15,96069490.9,1162,95801.67
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2020,4,2024,117487727.98,17623159.2,8262854.0,5508569.33,127127724.31,131259151.31,23002847.58,3468185.82,97915237.53,105162882.53,1397,1004168.62
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2021,0,2021,31477936.64,31477936.64,33362606.4,22241737.6,70400977.44,87082280.64,7288215.37,8915516.18,22508926.01,68199254.12,417,16125.99
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2021,1,2022,51349639.32,7702445.9,21439584.79,14293056.53,76362488.24,87082280.64,9401359.55,7858984.93,41078402.61,65986492.97,1791,73990.83
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2021,2,2023,67287665.71,10093149.86,11876768.96,7917845.97,81143896.16,87082280.64,17547175.66,5151295.8,57045033.17,64813991.41,82,141957.1
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2021,3,2024,75091196.44,11263679.47,7194650.52,4796433.68,83484955.38,87082280.64,20899513.28,2841031.57,61456536.96,66371312.68,1252,217655.64
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2022,0,2022,17995186.56,17995186.56,19775127.01,13183418.0,41066168.07,50953731.57,2849537.05,9817201.65,14756102.87,42307971.73,1590,10401.84
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2022,1,2023,31166240.05,4674936.01,11872494.91,7914996.61,45017484.11,50953731.57,5544708.01,3060219.98,25858582.35,38696790.96,1509,18004.76
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2022,2,2024,37312901.25,5596935.19,8184498.19,5456332.13,46861482.47,50953731.57,8740582.33,2907335.35,29766363.22,39365272.68,865,19115.22
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2023,0,2023,16101296.56,16101296.56,17407567.26,11605044.84,36410125.03,45113908.66,4476377.66,5202934.77,12066552.07,34535704.83,207,24322.2
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2023,1,2024,28319060.95,4247859.14,10076908.62,6717939.08,40075454.35,45113908.66,5799744.87,3479304.25,22599201.9,34416496.68,382,23520.81
549300ABCDEF123456G7,Lloyd's Syndicate 2987,2024-12-31,Workers' compensation insurance,2024,0,2024,52685637.44,52685637.44,54807431.07,36538287.38,116627640.35,144031355.89,14971694.14,20736511.82,41975505.34,102075682.2,542,43541.85
