Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,LOB_Name,Currency,Cumulative_Paid,Case_Reserves,IBNR,Total_Incurred,As_At_Date
5000,2020,3,D1,Direct Motor (Private Car),GBP,7794426,2518199,1678799,11991425,2023-12-31
5000,2020,4,D1,Direct Motor (Private Car),GBP,2539591,380938,253959,3174489,2024-12-31
5000,2020,5,D1,Direct Motor (Private Car),GBP,4717382,148969,99313,4965665,2025-12-31
5000,2020,0,D2,Direct Motor (Commercial),GBP,1163561,2792547,1861698,5817807,2020-12-31
5000,2020,1,D2,Direct Motor (Commercial),GBP,2321824,2587175,1724783,6633783,2021-12-31
5000,2020,2,D2,Direct Motor (Commercial),GBP,7314404,4388642,2925761,14628808,2022-12-31
5000,2020,3,D2,Direct Motor (Commercial),GBP,3445776,1113251,742167,5301195,2023-12-31
5000,2020,4,D2,Direct Motor (Commercial),GBP,6464593,969689,646459,8080742,2024-12-31
5000,2020,5,D2,Direct Motor (Commercial),GBP,8031469,253625,169083,8454178,2025-12-31
5000,2020,0,E1,Energy Offshore,GBP,2111167,5066802,3377868,10555838,2020-12-31
5000,2020,1,E1,Energy Offshore,GBP,3527424,3930559,2620372,10078356,2021-12-31
5000,2020,2,E1,Energy Offshore,GBP,4482857,2689714,1793143,8965715,2022-12-31
5000,2020,3,E1,Energy Offshore,GBP,8865951,2864384,1909589,13639924,2023-12-31
5000,2020,4,E1,Energy Offshore,GBP,4019771,602965,401977,5024714,2024-12-31
5000,2020,5,E1,Energy Offshore,GBP,8010332,252957,168638,8431929,2025-12-31
5000,2021,0,A1,Direct Accident & Health,GBP,516407,1239377,826251,2582036,2021-12-31
5000,2021,1,A1,Direct Accident & Health,GBP,3707415,4131119,2754079,10592614,2022-12-31
5000,2021,2,A1,Direct Accident & Health,GBP,1993979,1196387,797591,3987959,2023-12-31
5000,2021,3,A1,Direct Accident & Health,GBP,3267074,1055516,703677,5026268,2024-12-31
5000,2021,4,A1,Direct Accident & Health,GBP,3634651,545197,363465,4543313,2025-12-31
5000,2021,0,A2,Accident & Health Reinsurance,GBP,1309242,3142181,2094787,6546211,2021-12-31
5000,2021,1,A2,Accident & Health Reinsurance,GBP,4082468,4549036,3032691,11664197,2022-12-31
5000,2021,2,A2,Accident & Health Reinsurance,GBP,6177414,3706448,2470965,12354828,2023-12-31
5000,2021,3,A2,Accident & Health Reinsurance,GBP,6523266,2107516,1405011,10035794,2024-12-31
5000,2021,4,A2,Accident & Health Reinsurance,GBP,7636095,1145414,763609,9545119,2025-12-31
5000,2021,0,D1,Direct Motor (Private Car),GBP,2614747,6275395,4183596,13073739,2021-12-31
5000,2021,1,D1,Direct Motor (Private Car),GBP,665587,741654,494436,1901679,2022-12-31
5000,2021,2,D1,Direct Motor (Private Car),GBP,3326066,1995640,1330426,6652133,2023-12-31
5000,2021,3,D1,Direct Motor (Private Car),GBP,4335218,1400608,933739,6669566,2024-12-31
5000,2021,4,D1,Direct Motor (Private Car),GBP,1343202,201480,134320,1679002,2025-12-31
5000,2021,0,D2,Direct Motor (Commercial),GBP,2411263,5787032,3858021,12056317,2021-12-31
5000,2021,1,D2,Direct Motor (Commercial),GBP,3549441,3955092,2636728,10141262,2022-12-31
5000,2021,2,D2,Direct Motor (Commercial),GBP,3802065,2281239,1520826,7604130,2023-12-31
5000,2021,3,D2,Direct Motor (Commercial),GBP,1550144,500816,333877,2384838,2024-12-31
5000,2021,4,D2,Direct Motor (Commercial),GBP,10863007,1629451,1086300,13578759,2025-12-31
5000,2021,0,E1,Energy Offshore,GBP,2691055,6458533,4305689,13455278,2021-12-31
5000,2021,1,E1,Energy Offshore,GBP,1850884,2062414,1374942,5288242,2022-12-31
5000,2021,2,E1,Energy Offshore,GBP,4486051,2691630,1794420,8972102,2023-12-31
5000,2021,3,E1,Energy Offshore,GBP,5901774,1906727,1271151,9079652,2024-12-31
5000,2021,4,E1,Energy Offshore,GBP,938519,140777,93851,1173148,2025-12-31
5000,2022,0,A1,Direct Accident & Health,GBP,1345340,3228817,2152544,6726702,2022-12-31
5000,2022,1,A1,Direct Accident & Health,GBP,674289,751351,500900,1926541,2023-12-31
5000,2022,2,A1,Direct Accident & Health,GBP,1695456,1017273,678182,3390913,2024-12-31
5000,2022,3,A1,Direct Accident & Health,GBP,5140768,1660863,1107242,7908873,2025-12-31
5000,2022,0,A2,Accident & Health Reinsurance,GBP,1045785,2509884,1673256,5228926,2022-12-31
5000,2022,1,A2,Accident & Health Reinsurance,GBP,2843956,3168980,2112653,8125591,2023-12-31
5000,2022,2,A2,Accident & Health Reinsurance,GBP,5800450,3480270,2320180,11600901,2024-12-31
5000,2022,3,A2,Accident & Health Reinsurance,GBP,6074842,1962641,1308427,9345910,2025-12-31
5000,2022,0,D1,Direct Motor (Private Car),GBP,1036356,2487256,1658171,5181784,2022-12-31
5000,2022,1,D1,Direct Motor (Private Car),GBP,781077,870343,580228,2231649,2023-12-31
5000,2022,2,D1,Direct Motor (Private Car),GBP,4436603,2661962,1774641,8873207,2024-12-31
5000,2022,3,D1,Direct Motor (Private Car),GBP,3480730,1124543,749695,5354970,2025-12-31
5000,2022,0,D2,Direct Motor (Commercial),GBP,1205718,2893723,1929149,6028591,2022-12-31
5000,2022,1,D2,Direct Motor (Commercial),GBP,3511845,3913199,2608799,10033844,2023-12-31
5000,2022,2,D2,Direct Motor (Commercial),GBP,6138896,3683338,2455558,12277793,2024-12-31
5000,2022,3,D2,Direct Motor (Commercial),GBP,5822308,1881053,1254035,8957398,2025-12-31
5000,2022,0,E1,Energy Offshore,GBP,2048315,4915957,3277305,10241578,2022-12-31
5000,2022,1,E1,Energy Offshore,GBP,1792976,1997887,1331925,5122789,2023-12-31
5000,2022,2,E1,Energy Offshore,GBP,4713813,2828287,1885525,9427626,2024-12-31
5000,2022,3,E1,Energy Offshore,GBP,3120002,1008000,672000,4800003,2025-12-31
5000,2023,0,A1,Direct Accident & Health,GBP,1866668,4480004,2986669,9333343,2023-12-31
5000,2023,1,A1,Direct Accident & Health,GBP,1529112,1703867,1135911,4368891,2024-12-31
5000,2023,2,A1,Direct Accident & Health,GBP,1055214,633128,422085,2110428,2025-12-31
5000,2023,0,A2,Accident & Health Reinsurance,GBP,1995753,4789809,3193206,9978769,2023-12-31
5000,2023,1,A2,Accident & Health Reinsurance,GBP,2209653,2462185,1641456,6313294,2024-12-31
5000,2023,2,A2,Accident & Health Reinsurance,GBP,1338433,803060,535373,2676867,2025-12-31
5000,2023,0,D1,Direct Motor (Private Car),GBP,2303799,5529119,3686079,11518997,2023-12-31
5000,2023,1,D1,Direct Motor (Private Car),GBP,2776253,3093539,2062359,7932152,2024-12-31
5000,2023,2,D1,Direct Motor (Private Car),GBP,4852366,2911419,1940946,9704732,2025-12-31
5000,2023,0,D2,Direct Motor (Commercial),GBP,1497593,3594224,2396149,7487966,2023-12-31
5000,2023,1,D2,Direct Motor (Commercial),GBP,3991500,4447671,2965114,11404287,2024-12-31
5000,2023,2,D2,Direct Motor (Commercial),GBP,4488168,2692901,1795267,8976337,2025-12-31
5000,2023,0,E1,Energy Offshore,GBP,552619,1326285,884190,2763095,2023-12-31
5000,2023,1,E1,Energy Offshore,GBP,2002533,2231393,1487595,5721523,2024-12-31
5000,2023,2,E1,Energy Offshore,GBP,2793603,1676161,1117441,5587206,2025-12-31
5000,2024,0,A1,Direct Accident & Health,GBP,1967704,4722490,3148327,9838522,2024-12-31
5000,2024,1,A1,Direct Accident & Health,GBP,3843684,4282962,2855308,10981954,2025-12-31
5000,2024,0,A2,Accident & Health Reinsurance,GBP,765056,1836135,1224090,3825282,2024-12-31
5000,2024,1,A2,Accident & Health Reinsurance,GBP,2788334,3107001,2071334,7966669,2025-12-31
5000,2024,0,D1,Direct Motor (Private Car),GBP,2768594,6644625,4429750,13842970,2024-12-31
5000,2024,1,D1,Direct Motor (Private Car),GBP,1602285,1785404,1190269,4577959,2025-12-31
5000,2024,0,D2,Direct Motor (Commercial),GBP,1971412,4731390,3154260,9857063,2024-12-31
5000,2024,1,D2,Direct Motor (Commercial),GBP,1466814,1634449,1089633,4190897,2025-12-31
5000,2024,0,E1,Energy Offshore,GBP,2251416,5403399,3602266,11257082,2024-12-31
5000,2024,1,E1,Energy Offshore,GBP,3793621,4227177,2818118,10838917,2025-12-31
5000,2025,0,A1,Direct Accident & Health,GBP,1742005,4180813,2787208,8710027,2025-12-31
5000,2025,0,A2,Accident & Health Reinsurance,GBP,2319941,5567860,3711906,11599709,2025-12-31
5000,2025,0,D1,Direct Motor (Private Car),GBP,2554685,6131245,4087497,12773429,2025-12-31
5000,2025,0,D2,Direct Motor (Commercial),GBP,2132296,5117510,3411673,10661480,2025-12-31
5000,2025,0,E1,Energy Offshore,GBP,2194278,5266268,3510845,10971393,2025-12-31
1910,2018,0,A1,Direct Accident & Health,GBP,2051747,4924192,3282795,10258735,2018-12-31
1910,2018,1,A1,Direct Accident & Health,GBP,893130,995202,663468,2551800,2019-12-31
1910,2018,2,A1,Direct Accident & Health,GBP,2380637,1428382,952255,4761275,2020-12-31
1910,2018,3,A1,Direct Accident & Health,GBP,3587692,1159100,772733,5519527,2021-12-31
1910,2018,4,A1,Direct Accident & Health,GBP,4422223,663333,442222,5527779,2022-12-31
1910,2018,5,A1,Direct Accident & Health,GBP,10500901,331607,221071,11053580,2023-12-31
1910,2018,6,A1,Direct Accident & Health,GBP,11803441,0,0,11803441,2024-12-31
1910,2018,7,A1,Direct Accident & Health,GBP,3258748,0,0,3258748,2025-12-31
1910,2018,0,A2,Accident & Health Reinsurance,GBP,1518397,3644152,2429435,7591985,2018-12-31
1910,2018,1,A2,Accident & Health Reinsurance,GBP,3106330,3461340,2307560,8875230,2019-12-31
1910,2018,2,A2,Accident & Health Reinsurance,GBP,903375,542025,361350,1806751,2020-12-31
1910,2018,3,A2,Accident & Health Reinsurance,GBP,6870179,2219596,1479730,10569507,2021-12-31
1910,2018,4,A2,Accident & Health Reinsurance,GBP,5996007,899401,599600,7495009,2022-12-31
1910,2018,5,A2,Accident & Health Reinsurance,GBP,5030979,158873,105915,5295768,2023-12-31
1910,2018,6,A2,Accident & Health Reinsurance,GBP,1311104,0,0,1311104,2024-12-31
1910,2018,7,A2,Accident & Health Reinsurance,GBP,10092034,0,0,10092034,2025-12-31
1910,2018,0,D1,Direct Motor (Private Car),GBP,490325,1176780,784520,2451626,2018-12-31
1910,2018,1,D1,Direct Motor (Private Car),GBP,1314163,1464353,976235,3754751,2019-12-31
1910,2018,2,D1,Direct Motor (Private Car),GBP,2389589,1433753,955835,4779178,2020-12-31
1910,2018,3,D1,Direct Motor (Private Car),GBP,6591609,2129596,1419731,10140937,2021-12-31
1910,2018,4,D1,Direct Motor (Private Car),GBP,6348284,952242,634828,7935355,2022-12-31
1910,2018,5,D1,Direct Motor (Private Car),GBP,4116376,129990,86660,4333027,2023-12-31
1910,2018,6,D1,Direct Motor (Private Car),GBP,6134048,0,0,6134048,2024-12-31
1910,2018,7,D1,Direct Motor (Private Car),GBP,8466327,0,0,8466327,2025-12-31
1910,2018,0,D2,Direct Motor (Commercial),GBP,1974011,4737628,3158418,9870058,2018-12-31
1910,2018,1,D2,Direct Motor (Commercial),GBP,2142271,2387102,1591401,6120776,2019-12-31
1910,2018,2,D2,Direct Motor (Commercial),GBP,4142556,2485533,1657022,8285112,2020-12-31
1910,2018,3,D2,Direct Motor (Commercial),GBP,10020249,3237311,2158207,15415768,2021-12-31
1910,2018,4,D2,Direct Motor (Commercial),GBP,1692305,253845,169230,2115382,2022-12-31
1910,2018,5,D2,Direct Motor (Commercial),GBP,11502602,363240,242160,12108002,2023-12-31
1910,2018,6,D2,Direct Motor (Commercial),GBP,8211565,0,0,8211565,2024-12-31
1910,2018,7,D2,Direct Motor (Commercial),GBP,3841091,0,0,3841091,2025-12-31
1910,2018,0,E1,Energy Offshore,GBP,599619,1439086,959391,2998097,2018-12-31
1910,2018,1,E1,Energy Offshore,GBP,3229277,3598337,2398891,9226507,2019-12-31
1910,2018,2,E1,Energy Offshore,GBP,4577587,2746552,1831035,9155175,2020-12-31
1910,2018,3,E1,Energy Offshore,GBP,4564901,1474814,983209,7022925,2021-12-31
1910,2018,4,E1,Energy Offshore,GBP,6857362,1028604,685736,8571703,2022-12-31
1910,2018,5,E1,Energy Offshore,GBP,2394175,75605,50403,2520184,2023-12-31
1910,2018,6,E1,Energy Offshore,GBP,7523167,0,0,7523167,2024-12-31
1910,2018,7,E1,Energy Offshore,GBP,8457041,0,0,8457041,2025-12-31
1910,2019,0,A1,Direct Accident & Health,GBP,2018804,4845131,3230087,10094023,2019-12-31
1910,2019,1,A1,Direct Accident & Health,GBP,302311,336861,224574,863746,2020-12-31
1910,2019,2,A1,Direct Accident & Health,GBP,1531260,918756,612504,3062521,2021-12-31
1910,2019,3,A1,Direct Accident & Health,GBP,7496183,2421843,1614562,11532589,2022-12-31
1910,2019,4,A1,Direct Accident & Health,GBP,8229057,1234358,822905,10286321,2023-12-31
1910,2019,5,A1,Direct Accident & Health,GBP,10954840,345942,230628,11531410,2024-12-31
1910,2019,6,A1,Direct Accident & Health,GBP,12023875,0,0,12023875,2025-12-31
1910,2019,0,A2,Accident & Health Reinsurance,GBP,1962086,4709007,3139338,9810431,2019-12-31
1910,2019,1,A2,Accident & Health Reinsurance,GBP,2153486,2399599,1599732,6152818,2020-12-31
1910,2019,2,A2,Accident & Health Reinsurance,GBP,1820350,1092210,728140,3640700,2021-12-31
1910,2019,3,A2,Accident & Health Reinsurance,GBP,8598695,2778040,1852026,13228762,2022-12-31
1910,2019,4,A2,Accident & Health Reinsurance,GBP,983346,147501,98334,1229183,2023-12-31
1910,2019,5,A2,Accident & Health Reinsurance,GBP,7121574,224891,149927,7496394,2024-12-31
1910,2019,6,A2,Accident & Health Reinsurance,GBP,3947696,0,0,3947696,2025-12-31
1910,2019,0,D1,Direct Motor (Private Car),GBP,173187,415650,277100,865939,2019-12-31
1910,2019,1,D1,Direct Motor (Private Car),GBP,2853254,3179340,2119560,8152155,2020-12-31
1910,2019,2,D1,Direct Motor (Private Car),GBP,2178264,1306958,871305,4356528,2021-12-31
1910,2019,3,D1,Direct Motor (Private Car),GBP,3715215,1200300,800200,5715715,2022-12-31
1910,2019,4,D1,Direct Motor (Private Car),GBP,3974543,596181,397454,4968179,2023-12-31
1910,2019,5,D1,Direct Motor (Private Car),GBP,6843658,216115,144077,7203851,2024-12-31
1910,2019,6,D1,Direct Motor (Private Car),GBP,9646888,0,0,9646888,2025-12-31
1910,2019,0,D2,Direct Motor (Commercial),GBP,617022,1480854,987236,3085112,2019-12-31
1910,2019,1,D2,Direct Motor (Commercial),GBP,2915614,3248827,2165885,8330327,2020-12-31
1910,2019,2,D2,Direct Motor (Commercial),GBP,2753028,1651817,1101211,5506057,2021-12-31
1910,2019,3,D2,Direct Motor (Commercial),GBP,1930438,623680,415786,2969905,2022-12-31
1910,2019,4,D2,Direct Motor (Commercial),GBP,443906,66585,44390,554882,2023-12-31
1910,2019,5,D2,Direct Motor (Commercial),GBP,1727792,54561,36374,1818728,2024-12-31
1910,2019,6,D2,Direct Motor (Commercial),GBP,5650116,0,0,5650116,2025-12-31
1910,2019,0,E1,Energy Offshore,GBP,1445895,3470148,2313432,7229475,2019-12-31
1910,2019,1,E1,Energy Offshore,GBP,3406422,3795727,2530485,9732634,2020-12-31
1910,2019,2,E1,Energy Offshore,GBP,5519123,3311474,2207649,11038246,2021-12-31
1910,2019,3,E1,Energy Offshore,GBP,5294565,1710551,1140367,8145484,2022-12-31
1910,2019,4,E1,Energy Offshore,GBP,5383350,807502,538335,6729187,2023-12-31
1910,2019,5,E1,Energy Offshore,GBP,2070767,65392,43595,2179755,2024-12-31
1910,2019,6,E1,Energy Offshore,GBP,10698599,0,0,10698599,2025-12-31
1910,2020,0,A1,Direct Accident & Health,GBP,675615,1621476,1080984,3378076,2020-12-31
1910,2020,1,A1,Direct Accident & Health,GBP,1352261,1506806,1004537,3863605,2021-12-31
1910,2020,2,A1,Direct Accident & Health,GBP,1382770,829662,553108,2765541,2022-12-31
1910,2020,3,A1,Direct Accident & Health,GBP,5864868,1894803,1263202,9022874,2023-12-31
1910,2020,4,A1,Direct Accident & Health,GBP,3258830,488824,325883,4073538,2024-12-31
1910,2020,5,A1,Direct Accident & Health,GBP,5428592,171429,114286,5714307,2025-12-31
1910,2020,0,A2,Accident & Health Reinsurance,GBP,994517,2386841,1591227,4972587,2020-12-31
1910,2020,1,A2,Accident & Health Reinsurance,GBP,4402947,4906141,3270761,12579850,2021-12-31
1910,2020,2,A2,Accident & Health Reinsurance,GBP,1580387,948232,632154,3160774,2022-12-31
1910,2020,3,A2,Accident & Health Reinsurance,GBP,2781427,898615,599076,4279119,2023-12-31
1910,2020,4,A2,Accident & Health Reinsurance,GBP,6561002,984150,656100,8201253,2024-12-31
1910,2020,5,A2,Accident & Health Reinsurance,GBP,8428294,266156,177437,8871888,2025-12-31
1910,2020,0,D1,Direct Motor (Private Car),GBP,625103,1500248,1000165,3125517,2020-12-31
1910,2020,1,D1,Direct Motor (Private Car),GBP,735699,819779,546519,2101998,2021-12-31
1910,2020,2,D1,Direct Motor (Private Car),GBP,4021319,2412791,1608527,8042638,2022-12-31
1910,2020,3,D1,Direct Motor (Private Car),GBP,974648,314886,209924,1499458,2023-12-31
1910,2020,4,D1,Direct Motor (Private Car),GBP,4734969,710245,473496,5918712,2024-12-31
1910,2020,5,D1,Direct Motor (Private Car),GBP,9033633,285272,190181,9509087,2025-12-31
1910,2020,0,D2,Direct Motor (Commercial),GBP,1607483,3857960,2571973,8037416,2020-12-31
1910,2020,1,D2,Direct Motor (Commercial),GBP,756544,843006,562004,2161554,2021-12-31
1910,2020,2,D2,Direct Motor (Commercial),GBP,2925825,1755495,1170330,5851651,2022-12-31
1910,2020,3,D2,Direct Motor (Commercial),GBP,1698849,548859,365906,2613614,2023-12-31
1910,2020,4,D2,Direct Motor (Commercial),GBP,1789658,268448,178965,2237073,2024-12-31
1910,2020,5,D2,Direct Motor (Commercial),GBP,1127454,35603,23735,1186794,2025-12-31
1910,2020,0,E1,Energy Offshore,GBP,1168396,2804152,1869434,5841983,2020-12-31
1910,2020,1,E1,Energy Offshore,GBP,3155288,3515892,2343928,9015109,2021-12-31
1910,2020,2,E1,Energy Offshore,GBP,2566253,1539752,1026501,5132507,2022-12-31
1910,2020,3,E1,Energy Offshore,GBP,1023857,330784,220523,1575165,2023-12-31
1910,2020,4,E1,Energy Offshore,GBP,1190181,178527,119018,1487727,2024-12-31
1910,2020,5,E1,Energy Offshore,GBP,3646921,115165,76777,3838864,2025-12-31
1910,2021,0,A1,Direct Accident & Health,GBP,502493,1205985,803990,2512469,2021-12-31
1910,2021,1,A1,Direct Accident & Health,GBP,3278779,3653497,2435664,9367941,2022-12-31
1910,2021,2,A1,Direct Accident & Health,GBP,6740608,4044365,2696243,13481217,2023-12-31
1910,2021,3,A1,Direct Accident & Health,GBP,7225647,2334439,1556293,11116380,2024-12-31
1910,2021,4,A1,Direct Accident & Health,GBP,2127581,319137,212758,2659476,2025-12-31
1910,2021,0,A2,Accident & Health Reinsurance,GBP,2652063,6364951,4243301,13260315,2021-12-31
1910,2021,1,A2,Accident & Health Reinsurance,GBP,1744535,1943910,1295940,4984385,2022-12-31
1910,2021,2,A2,Accident & Health Reinsurance,GBP,1195000,717000,478000,2390001,2023-12-31
1910,2021,3,A2,Accident & Health Reinsurance,GBP,4267328,1378675,919116,6565120,2024-12-31
1910,2021,4,A2,Accident & Health Reinsurance,GBP,3303423,495513,330342,4129279,2025-12-31
1910,2021,0,D1,Direct Motor (Private Car),GBP,1931976,4636742,3091161,9659880,2021-12-31
1910,2021,1,D1,Direct Motor (Private Car),GBP,646663,720568,480378,1847610,2022-12-31
1910,2021,2,D1,Direct Motor (Private Car),GBP,5816999,3490199,2326799,11633998,2023-12-31
1910,2021,3,D1,Direct Motor (Private Car),GBP,2770257,895006,596670,4261935,2024-12-31
1910,2021,4,D1,Direct Motor (Private Car),GBP,2553226,382984,255322,3191533,2025-12-31
1910,2021,0,D2,Direct Motor (Commercial),GBP,617694,1482466,988310,3088471,2021-12-31
1910,2021,1,D2,Direct Motor (Commercial),GBP,571569,636891,424594,1633056,2022-12-31
1910,2021,2,D2,Direct Motor (Commercial),GBP,1715762,1029457,686305,3431525,2023-12-31
1910,2021,3,D2,Direct Motor (Commercial),GBP,2661312,859808,573205,4094327,2024-12-31
1910,2021,4,D2,Direct Motor (Commercial),GBP,3371143,505671,337114,4213928,2025-12-31
1910,2021,0,E1,Energy Offshore,GBP,1665605,3997452,2664968,8328025,2021-12-31
1910,2021,1,E1,Energy Offshore,GBP,1754283,1954773,1303182,5012239,2022-12-31
1910,2021,2,E1,Energy Offshore,GBP,1971921,1183152,788768,3943842,2023-12-31
1910,2021,3,E1,Energy Offshore,GBP,4839443,1563512,1042341,7445298,2024-12-31
1910,2021,4,E1,Energy Offshore,GBP,3010818,451622,301081,3763523,2025-12-31
1910,2022,0,A1,Direct Accident & Health,GBP,231853,556448,370965,1159267,2022-12-31
1910,2022,1,A1,Direct Accident & Health,GBP,3013013,3357357,2238238,8608609,2023-12-31
1910,2022,2,A1,Direct Accident & Health,GBP,872517,523510,349006,1745034,2024-12-31
1910,2022,3,A1,Direct Accident & Health,GBP,1511510,488334,325556,2325400,2025-12-31
1910,2022,0,A2,Accident & Health Reinsurance,GBP,2155092,5172221,3448147,10775461,2022-12-31
1910,2022,1,A2,Accident & Health Reinsurance,GBP,4935059,5499066,3666044,14100169,2023-12-31
1910,2022,2,A2,Accident & Health Reinsurance,GBP,1970231,1182138,788092,3940462,2024-12-31
1910,2022,3,A2,Accident & Health Reinsurance,GBP,4718622,1524477,1016318,7259418,2025-12-31
1910,2022,0,D1,Direct Motor (Private Car),GBP,527281,1265475,843650,2636406,2022-12-31
1910,2022,1,D1,Direct Motor (Private Car),GBP,2853048,3179111,2119407,8151567,2023-12-31
1910,2022,2,D1,Direct Motor (Private Car),GBP,386848,232109,154739,773697,2024-12-31
1910,2022,3,D1,Direct Motor (Private Car),GBP,6515382,2104969,1403313,10023665,2025-12-31
1910,2022,0,D2,Direct Motor (Commercial),GBP,629657,1511177,1007451,3148285,2022-12-31
1910,2022,1,D2,Direct Motor (Commercial),GBP,513635,572336,381557,1467530,2023-12-31
1910,2022,2,D2,Direct Motor (Commercial),GBP,4067897,2440738,1627158,8135794,2024-12-31
1910,2022,3,D2,Direct Motor (Commercial),GBP,3738912,1207956,805304,5752173,2025-12-31
1910,2022,0,E1,Energy Offshore,GBP,1310833,3146001,2097334,6554169,2022-12-31
1910,2022,1,E1,Energy Offshore,GBP,858250,956335,637557,2452143,2023-12-31
1910,2022,2,E1,Energy Offshore,GBP,1629133,977479,651653,3258266,2024-12-31
1910,2022,3,E1,Energy Offshore,GBP,938501,303208,202138,1443848,2025-12-31
1910,2023,0,A1,Direct Accident & Health,GBP,3084886,7403727,4935818,15424432,2023-12-31
1910,2023,1,A1,Direct Accident & Health,GBP,2415782,2691871,1794580,6902234,2024-12-31
1910,2023,2,A1,Direct Accident & Health,GBP,6612604,3967562,2645041,13225208,2025-12-31
1910,2023,0,A2,Accident & Health Reinsurance,GBP,1327436,3185847,2123898,6637181,2023-12-31
1910,2023,1,A2,Accident & Health Reinsurance,GBP,4331158,4826148,3217432,12374738,2024-12-31
1910,2023,2,A2,Accident & Health Reinsurance,GBP,3547198,2128319,1418879,7094397,2025-12-31
1910,2023,0,D1,Direct Motor (Private Car),GBP,3042717,7302522,4868348,15213589,2023-12-31
1910,2023,1,D1,Direct Motor (Private Car),GBP,2033138,2265497,1510331,5808968,2024-12-31
1910,2023,2,D1,Direct Motor (Private Car),GBP,7452866,4471719,2981146,14905733,2025-12-31
1910,2023,0,D2,Direct Motor (Commercial),GBP,1122990,2695177,1796785,5614954,2023-12-31
1910,2023,1,D2,Direct Motor (Commercial),GBP,5104995,5688423,3792282,14585701,2024-12-31
1910,2023,2,D2,Direct Motor (Commercial),GBP,2353443,1412066,941377,4706887,2025-12-31
1910,2023,0,E1,Energy Offshore,GBP,1356497,3255595,2170396,6782489,2023-12-31
1910,2023,1,E1,Energy Offshore,GBP,3949262,4400606,2933737,11283607,2024-12-31
1910,2023,2,E1,Energy Offshore,GBP,548870,329322,219548,1097740,2025-12-31
1910,2024,0,A1,Direct Accident & Health,GBP,158107,379459,252972,790539,2024-12-31
1910,2024,1,A1,Direct Accident & Health,GBP,3765606,4195961,2797307,10758875,2025-12-31
1910,2024,0,A2,Accident & Health Reinsurance,GBP,1112773,2670656,1780437,5563867,2024-12-31
1910,2024,1,A2,Accident & Health Reinsurance,GBP,5541956,6175323,4116882,15834161,2025-12-31
1910,2024,0,D1,Direct Motor (Private Car),GBP,1951648,4683955,3122636,9758240,2024-12-31
1910,2024,1,D1,Direct Motor (Private Car),GBP,883836,984846,656564,2525247,2025-12-31
1910,2024,0,D2,Direct Motor (Commercial),GBP,848865,2037277,1358185,4244328,2024-12-31
1910,2024,1,D2,Direct Motor (Commercial),GBP,674459,751541,501027,1927028,2025-12-31
1910,2024,0,E1,Energy Offshore,GBP,1418340,3404016,2269344,7091701,2024-12-31
1910,2024,1,E1,Energy Offshore,GBP,3970695,4424489,2949659,11344845,2025-12-31
1910,2025,0,A1,Direct Accident & Health,GBP,1709977,4103945,2735963,8549885,2025-12-31
1910,2025,0,A2,Accident & Health Reinsurance,GBP,525220,1260529,840353,2626103,2025-12-31
1910,2025,0,D1,Direct Motor (Private Car),GBP,1808166,4339599,2893066,9040831,2025-12-31
1910,2025,0,D2,Direct Motor (Commercial),GBP,1366101,3278643,2185762,6830506,2025-12-31
1910,2025,0,E1,Energy Offshore,GBP,385611,925466,616977,1928055,2025-12-31
2010,2018,0,A1,Direct Accident & Health,GBP,586742,1408183,938788,2933714,2018-12-31
2010,2018,1,A1,Direct Accident & Health,GBP,2699169,3007646,2005097,7711913,2019-12-31
2010,2018,2,A1,Direct Accident & Health,GBP,5179694,3107816,2071877,10359388,2020-12-31
2010,2018,3,A1,Direct Accident & Health,GBP,4482524,1448200,965466,6896191,2021-12-31
2010,2018,4,A1,Direct Accident & Health,GBP,4402041,660306,440204,5502551,2022-12-31
2010,2018,5,A1,Direct Accident & Health,GBP,3738849,118068,78712,3935630,2023-12-31
2010,2018,6,A1,Direct Accident & Health,GBP,2384903,0,0,2384903,2024-12-31
2010,2018,7,A1,Direct Accident & Health,GBP,4103641,0,0,4103641,2025-12-31
2010,2018,0,A2,Accident & Health Reinsurance,GBP,1413550,3392520,2261680,7067751,2018-12-31
2010,2018,1,A2,Accident & Health Reinsurance,GBP,3941940,4392447,2928298,11262686,2019-12-31
2010,2018,2,A2,Accident & Health Reinsurance,GBP,2512695,1507617,1005078,5025391,2020-12-31
2010,2018,3,A2,Accident & Health Reinsurance,GBP,5980239,1932077,1288051,9200368,2021-12-31
2010,2018,4,A2,Accident & Health Reinsurance,GBP,1953864,293079,195386,2442330,2022-12-31
2010,2018,5,A2,Accident & Health Reinsurance,GBP,8310855,262448,174965,8748269,2023-12-31
2010,2018,6,A2,Accident & Health Reinsurance,GBP,1261357,0,0,1261357,2024-12-31
2010,2018,7,A2,Accident & Health Reinsurance,GBP,6111409,0,0,6111409,2025-12-31
2010,2018,0,D1,Direct Motor (Private Car),GBP,1562319,3749566,2499711,7811597,2018-12-31
2010,2018,1,D1,Direct Motor (Private Car),GBP,3279222,3653991,2435994,9369208,2019-12-31
2010,2018,2,D1,Direct Motor (Private Car),GBP,3054965,1832979,1221986,6109931,2020-12-31
2010,2018,3,D1,Direct Motor (Private Car),GBP,2054182,663659,442439,3160281,2021-12-31
